TimeSinceStartup,Lhand_xPos,Lhand_yPos,Lhand_zPos,Lhand_wQuat,Lhand_xQuat,Lhand_yQuat,Lhand_zQuat,Lhandxrot,Lhandyrot,Lhandzrot,Rhand_xPos,Rhand_yPos,Rhand_zPos,Rhand_wQuat,Rhand_xQuat,Rhand_yQuat,Rhand_zQuat,Rhandxrot,Rhandyrot,Rhandzrot,HMD_xPos,HMD_yPos,HMD_zPos,HMD_wQuat,HMD_xQuat,HMD_yQuat,HMD_zQuat,HMDxrot,HMDyrot,HMDzrot,vrtracker_xPos,vrtracker_yPos,vrtracker_zPos,vrtracker_wQuat,vrtracker_xQuat,vrtracker_yQuat,vrtracker_zQuat,vrtracker_xrot,vrtracker_yrot,vrtracker_zrot,rtracker_xPos,rtracker_yPos,rtracker_zPos,rtracker_wQuat,rtracker_xQuat,rtracker_yQuat,rtracker_zQuat,rtracker_xrot,rtracker_yrot,rtracker_zrotFocusedObject,LeftBlink,RightBlink,RayOrigin_x,RayOrigin_y,RayOrigin_z,RayDirection_x,RayDirection_y,RayDirection_z,ConvergenceDistance,foc_Objectpos_X,foc_Objectpos_Y,foc_Objectpos_Z
0,1.25,1,-1.64,0,0,1,0,0,180,0,0.75,1,-1.64,0,0,1,0,0,180,0,2.124746,1.241319,-1.985435,-0.1381989,-0.01400679,0.981883,0.1288823,345.5685,196.4967,356.2625,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive
0.1910118,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.065858,1.258296,-1.603918,-0.03405179,0.008587949,0.9982983,-0.04655405,5.299666,183.9613,1.169166,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,closed,True,True,closed,closed,closed,closed,closed,closed,closed
0.2129438,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.065712,1.258176,-1.603921,-0.03427409,0.008336204,0.9982749,-0.0469369,5.3443,183.9861,1.143,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,closed,True,True,closed,closed,closed,closed,closed,closed,closed
0.2247898,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.065592,1.258241,-1.603835,-0.03433583,0.008273131,0.9982704,-0.04699841,5.351533,183.993,1.136338,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,closed,True,True,closed,closed,closed,closed,closed,closed,closed
0.2461668,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.065531,1.258235,-1.603785,-0.03459185,0.008348573,0.9982536,-0.04715331,5.368695,184.0231,1.147026,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.102617,1.254807,-1.576877,-0.05462985,-0.02242571,-0.9982535,1.301526,0,0,0
0.268423,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.065302,1.258229,-1.603746,-0.03488812,0.008299409,0.9982454,-0.04711922,5.364645,184.0568,1.142832,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.102268,1.254053,-1.578281,-0.04877665,0.01196422,-0.9987267,1.505923,0,0,0
0.290772,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.065265,1.258244,-1.603669,-0.03494944,0.008047523,0.9982497,-0.04702578,5.354888,184.0624,1.113829,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.038355,1.254651,-1.576895,-0.009390074,-0.01123699,-0.9998835,1.43991,0,0,0
0.3132498,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.064873,1.258183,-1.603574,-0.03507199,0.007867296,0.9982583,-0.04678122,5.327452,184.0751,1.092753,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.038229,1.254533,-1.577098,-0.005549224,-0.01494449,-0.9998634,1.486113,0,0,0
0.3352123,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.064683,1.258241,-1.603512,-0.03496949,0.007920328,0.9982666,-0.04667283,5.314922,184.0635,1.097844,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.041644,1.254462,-1.577107,-0.00201143,-0.006062135,-0.9999645,1.129992,0,0,0
0.3575014,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.064583,1.258226,-1.603447,-0.03474621,0.007846657,0.9982831,-0.04649676,5.295281,184.0372,1.087456,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.038233,1.254517,-1.576894,-0.001391329,-0.01474556,-0.9998866,1.367741,0,0,0
0.3795229,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.064424,1.25826,-1.60338,-0.03457556,0.00755742,0.9982898,-0.04652999,5.300439,184.016,1.053454,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.038163,1.254527,-1.576828,-0.001866695,-0.01462008,-0.9998854,1.287555,0,0,0
0.4018498,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.064498,1.25822,-1.60336,-0.03454493,0.007639677,0.9982877,-0.04658205,5.306109,184.013,1.062957,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.041845,1.254522,-1.576829,-0.009333732,-0.01524264,-0.9998357,1.417253,0,0,0
0.4240806,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.064561,1.2582,-1.603439,-0.03433676,0.008029587,0.9982997,-0.04641534,5.285663,183.9909,1.10596,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.040573,1.254459,-1.576809,-0.005914931,-0.01738608,-0.9998237,1.377572,0,0,0
0.4461917,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.0642,1.258213,-1.603374,-0.034102,0.007993309,0.9983047,-0.04648566,5.294128,183.9638,1.100833,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.048279,1.254298,-1.577024,-0.01397643,-0.007103667,-0.9998712,1.436557,0,0,0
0.4685563,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.064245,1.258145,-1.603323,-0.03412037,0.007955089,0.9982891,-0.04681261,5.33174,183.9662,1.097876,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.057772,1.254235,-1.577091,-0.02028038,-0.0005087117,-0.9997907,1.425388,0,0,0
0.4907217,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.064275,1.258142,-1.603321,-0.03392275,0.008071903,0.9982912,-0.0468921,5.340609,183.9442,1.110563,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.049083,1.254278,-1.576964,-0.01408869,-0.003339197,-0.999881,1.380336,0,0,0
0.5128548,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.064091,1.258104,-1.603304,-0.03379957,0.008499439,0.9982863,-0.04700899,5.352465,183.9325,1.159502,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.059592,1.254238,-1.576943,-0.02151471,-0.001774389,-0.9997618,1.363727,0,0,0
0.5241921,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.064202,1.258034,-1.603319,-0.03365359,0.008595262,0.9982917,-0.04698118,5.34907,183.9162,1.169615,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.068844,1.254165,-1.577078,-0.02821353,0.001832147,-0.9995973,1.334304,0,0,0
0.546094,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.064255,1.257963,-1.60331,-0.03349166,0.008619683,0.9982914,-0.04710084,5.362883,183.8979,1.172033,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.068461,1.2541,-1.577066,-0.02766112,0.004874828,-0.9995899,1.298551,0,0,0
0.5577234,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.064304,1.258014,-1.603275,-0.03336898,0.008567864,0.9982901,-0.0472238,5.377324,183.8837,1.165912,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.065857,1.254094,-1.577023,-0.02569106,0.003754107,-0.9996517,1.283501,0,0,0
0.5794977,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.06437,1.257876,-1.603381,-0.03334478,0.008297903,0.9982952,-0.04718052,5.37344,183.8794,1.134587,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.061746,1.254056,-1.577039,-0.02139186,0.002869281,-0.9997645,1.304677,0,0,0
0.6016324,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.064456,1.257884,-1.603391,-0.0331884,0.008175836,0.9983004,-0.04720271,5.376633,183.8608,1.119804,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.06132,1.254032,-1.577074,-0.0213831,0.002605832,-0.99976,1.345503,0,0,0
0.6241838,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.064481,1.257892,-1.603415,-0.03313804,0.007993374,0.9983013,-0.04724998,5.382813,183.854,1.098754,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.059388,1.254048,-1.577037,-0.02038105,0.001889477,-0.9997887,1.331081,0,0,0
0.6461483,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.064588,1.257946,-1.60345,-0.03318268,0.007796696,0.9982995,-0.04728932,5.388034,183.8582,1.076551,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.055997,1.254046,-1.577032,-0.01599763,0.005750902,-0.9998428,1.369788,0,0,0
0.6683649,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.064551,1.258022,-1.603458,-0.033465,0.007696559,0.9983092,-0.04690147,5.343654,183.8896,1.065017,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.05745,1.254084,-1.577043,-0.01639342,0.006418851,-0.999837,1.367115,0,0,0
0.6906343,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.064457,1.258018,-1.603482,-0.03342978,0.007656324,0.9983159,-0.04678965,5.331028,183.8851,1.059757,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.064675,1.254043,-1.57712,-0.01927407,0.004603061,-0.9998021,1.260872,0,0,0
0.7127206,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.063983,1.257982,-1.603329,-0.03345585,0.007567606,0.9983099,-0.04691338,5.34553,183.8878,1.050198,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.038068,1.25403,-1.576786,0.01501843,-0.02321467,-0.9996123,1.350522,0,0,0
0.7288739,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.064163,1.258107,-1.603327,-0.03350654,0.007434644,0.9983118,-0.04685833,5.339685,183.8929,1.034972,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.037374,1.254105,-1.576717,0.01385776,-0.0243378,-0.9996055,1.416614,0,0,0
0.7510666,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.063937,1.258052,-1.603265,-0.03344722,0.007048269,0.9983075,-0.04705013,5.363237,183.8842,0.9910253,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.03716,1.254072,-1.576632,0.01341089,-0.02346441,-0.9996217,1.453971,0,0,0
0.7732903,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.063859,1.258002,-1.603285,-0.03341557,0.006731088,0.9982917,-0.04745454,5.410865,183.8794,0.9560224,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.040472,1.254069,-1.576654,0.01247958,-0.01939596,-0.9997265,1.407535,0,0,0
0.7847074,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.063751,1.257948,-1.603299,-0.03325528,0.006563779,0.9982864,-0.04770137,5.439963,183.8604,0.9369053,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.058599,1.254043,-1.576679,-0.0003509028,-0.0161333,-0.9998623,1.402374,0,0,0
0.8065973,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.063546,1.257841,-1.603229,-0.03296316,0.006323572,0.9982719,-0.04823705,5.502575,183.8262,0.909812,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.059799,1.253963,-1.576628,-0.001178577,-0.01723262,-0.9998352,1.395913,0,0,0
0.8288539,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.063529,1.257746,-1.603269,-0.03261411,0.006156696,0.9982644,-0.04864885,5.550741,183.7856,0.8903067,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.061043,1.253886,-1.576649,-0.001512013,-0.01808959,-0.9998321,1.450019,0,0,0
0.8509971,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.063772,1.257603,-1.603415,-0.03225913,0.006153195,0.9982668,-0.04883631,5.572565,183.745,0.8886467,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.062743,1.253784,-1.576698,-0.002044581,-0.01806355,-0.9998215,1.484566,0,0,0
0.8733,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.064004,1.257555,-1.603602,-0.03184596,0.006055081,0.9982706,-0.04904217,5.5969,183.6972,0.8758391,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.063644,1.253691,-1.576807,-0.002368895,-0.01396374,-0.9998848,1.542233,0,0,0
0.8954457,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.063913,1.25747,-1.603671,-0.0317445,0.006128348,0.9982597,-0.04931841,5.628394,183.6863,0.8847384,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.063636,1.253637,-1.576908,-0.002412798,-0.01542454,-0.9998682,1.787467,0,0,0
0.9176259,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.063992,1.257396,-1.603817,-0.03163419,0.006383667,0.9982509,-0.04953488,5.652373,183.6753,0.9142834,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.065004,1.253574,-1.576993,-0.004129943,-0.01493866,-0.9998772,1.704309,0,0,0
0.9401789,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.064053,1.257314,-1.603892,-0.03150547,0.006729805,0.9982483,-0.04962388,5.661428,183.6626,0.9536787,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.068231,1.253522,-1.577039,-0.004076255,-0.01626464,-0.9998558,1.761225,0,0,0
0.9621667,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.064353,1.257262,-1.604075,-0.03162856,0.006872642,0.9982427,-0.04963728,5.662322,183.6776,0.9708498,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.066197,1.253465,-1.577196,-0.002364014,-0.01653771,-0.9998565,1.853637,0,0,0
0.9842665,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.06428,1.257194,-1.604148,-0.03191873,0.006883887,0.9982306,-0.04969488,5.668602,183.7111,0.974014,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.060077,1.253397,-1.577309,0.001544233,-0.01733073,-0.9998371,1.921327,0,0,0
1.006631,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.06422,1.257276,-1.60419,-0.03203787,0.006775816,0.998224,-0.04976557,5.676994,183.7243,0.962541,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.051887,1.253442,-1.577394,-0.03817449,-0.01582154,-0.9991366,1.482443,0,0,0
1.028827,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.064215,1.25722,-1.604228,-0.03237268,0.006456947,0.9982074,-0.04992226,5.695838,183.7612,0.9284028,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.037549,1.253441,-1.577134,-0.0286672,-0.01672767,-0.9994336,1.280275,0,0,0
1.051189,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.064324,1.257246,-1.604173,-0.03258972,0.006126357,0.9981987,-0.04999752,5.705519,183.7844,0.8919348,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.037251,1.253395,-1.577213,-0.02766723,-0.01615831,-0.9994763,1.361944,0,0,0
1.073372,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.064153,1.257217,-1.604095,-0.0327007,0.006033623,0.9981907,-0.0500966,5.717134,183.7967,0.8822979,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.041599,1.253279,-1.577357,-0.03128752,-0.01523967,-0.9993895,1.373979,0,0,0
1.095737,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.064128,1.257224,-1.604046,-0.0328567,0.005948233,0.9981872,-0.05007266,5.714576,183.8142,0.8732839,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.087903,1.253141,-1.578062,-0.06598536,0.002080573,-0.9978102,1.35086,0,0,0
1.117744,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.064002,1.257304,-1.604041,-0.03283253,0.005688146,0.9981943,-0.04997932,5.704888,183.8098,0.8428802,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.081971,1.25321,-1.577976,-0.06201454,-1.206855E-05,-0.9980657,1.326164,0,0,0
1.14006,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.063782,1.257259,-1.603911,-0.03280132,0.005508143,0.9982112,-0.04968058,5.671345,183.8048,0.8208406,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.070083,1.253217,-1.577739,-0.05370282,-0.002340181,-0.99854,1.367456,0,0,0
1.162258,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.063757,1.257317,-1.603855,-0.03253436,0.00549168,0.9982328,-0.04942398,5.642202,183.7737,0.8164317,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.066782,1.253256,-1.577683,-0.05247514,-0.001506442,-0.998616,1.283105,0,0,0
1.184229,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.063734,1.257382,-1.603819,-0.03243287,0.005449034,0.9982348,-0.04945453,5.645949,183.7618,0.8110721,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.060678,1.253299,-1.577635,-0.04756408,-0.001566468,-0.9988632,1.266814,0,0,0
1.206427,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.063564,1.257367,-1.603692,-0.03234074,0.005000465,0.9982316,-0.04962553,5.667316,183.7488,0.759644,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.050977,1.253293,-1.577417,-0.03957209,-0.003727795,-0.9991958,1.232898,0,0,0
1.228659,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.063568,1.25729,-1.6037,-0.03257914,0.004897872,0.9982214,-0.04968645,5.674509,183.7758,0.7494444,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.052422,1.253262,-1.577391,-0.0406396,-0.002665959,-0.9991681,1.274976,0,0,0
