TimeSinceStartup,Lhand_xPos,Lhand_yPos,Lhand_zPos,Lhand_wQuat,Lhand_xQuat,Lhand_yQuat,Lhand_zQuat,Lhandxrot,Lhandyrot,Lhandzrot,Rhand_xPos,Rhand_yPos,Rhand_zPos,Rhand_wQuat,Rhand_xQuat,Rhand_yQuat,Rhand_zQuat,Rhandxrot,Rhandyrot,Rhandzrot,HMD_xPos,HMD_yPos,HMD_zPos,HMD_wQuat,HMD_xQuat,HMD_yQuat,HMD_zQuat,HMDxrot,HMDyrot,HMDzrot
2.855954,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.229664,0.9364588,-2.184825,0.02585157,-0.0005441665,0.9995512,0.01512951,358.2652,177.0372,359.9825
2.96751,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.229543,0.9363345,-2.18487,0.02519662,-0.0004876405,0.999575,0.01465794,358.3194,177.1123,359.9865
3.077527,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.229295,0.9361141,-2.184868,0.02480167,-0.0008971721,0.9995928,0.01408465,358.3839,177.1582,359.9372
3.188768,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.229303,0.9360682,-2.184837,0.02469401,-0.001231419,0.9995955,0.01405733,358.3861,177.1711,359.8987
3.299524,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.228969,0.9359093,-2.18488,0.02447246,-0.001431198,0.9996099,0.01338868,358.4622,177.1968,359.8736
3.399756,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.228553,0.935652,-2.185118,0.02383153,-0.001770893,0.9996341,0.01267368,358.5432,177.2708,359.8317
3.500136,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.228351,0.9353697,-2.185402,0.02396174,-0.002124653,0.9996348,0.01231848,358.5829,177.2563,359.7904
3.610259,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.22862,0.9351621,-2.18608,0.02475481,-0.001657917,0.9996153,0.01240197,358.5745,177.1647,359.8452
3.720923,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.227693,0.9341838,-2.187174,0.02390477,-0.001722916,0.9996532,0.01091797,358.7445,177.2621,359.8325
3.821361,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.227545,0.9338316,-2.188126,0.02494681,-7.997596E-05,0.9996436,0.009505374,358.9109,177.1407,0.0180149
3.921578,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.22816,0.9337578,-2.189274,0.02754197,0.002990657,0.999579,0.008618331,359.0222,176.8402,0.3698164
4.033062,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.228505,0.9338298,-2.190269,0.02982138,0.005163876,0.9995174,0.007007367,359.215,176.5779,0.6154667
4.144539,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.228636,0.9343033,-2.190595,0.03178524,0.005403977,0.9994647,0.005562678,359.3826,176.3535,0.63923
4.247361,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.229267,0.934833,-2.191389,0.03421969,0.005400583,0.9993938,0.003475127,359.6232,176.0758,0.6321394
4.354954,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.229292,0.9355993,-2.192167,0.03554848,0.004584078,0.9993564,-0.001459835,0.1858509,175.9264,0.5190217
4.465698,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.229672,0.9363508,-2.193207,0.03727218,0.005371938,0.9992669,-0.006907432,0.8139245,175.7319,0.5856945
4.570031,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.229452,0.9371766,-2.195099,0.0365531,0.003546736,0.9991578,-0.01830565,2.11124,175.8157,0.3296328
4.679882,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.228292,0.9381944,-2.196019,0.03439253,0.001635948,0.9988741,-0.03263561,3.744668,176.058,0.0587602
4.789512,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.227739,0.9398842,-2.197155,0.03440605,0.001811071,0.9983386,-0.0461846,5.298261,176.0535,0.02520695
4.898297,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.227444,0.9420874,-2.198599,0.03408162,0.002133595,0.9974673,-0.06239336,7.158587,176.0862,0.0001991207
5.00222,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.227304,0.9434543,-2.199938,0.03302165,0.003532446,0.9965479,-0.0760881,8.736133,176.2132,0.1168291
5.11279,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.225876,0.946516,-2.201472,0.03035173,-0.002299083,0.9942138,-0.1030166,11.81202,176.4372,359.3663
5.223125,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.222161,0.9502179,-2.203094,0.02321762,-0.01219571,0.9895822,-0.1415603,16.23663,177.0504,358.167
5.332382,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.220672,0.9506978,-2.205813,0.02200755,-0.005632768,0.9860455,-0.1649189,18.9648,177.257,358.8871
5.436866,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.221895,0.9517829,-2.206941,0.02506315,0.00127243,0.9847779,-0.1719964,19.80501,177.0192,359.6276
5.547088,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.223124,0.9542146,-2.207996,0.02517153,0.004731828,0.9824391,-0.1848176,21.30806,177.0646,-0.0004191475
5.656857,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.22326,0.9555711,-2.209927,0.02238365,0.006296065,0.9785184,-0.2048444,23.65134,177.4205,0.1971131
5.766258,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.223583,0.9564558,-2.212059,0.02453808,0.009357964,0.9754628,-0.2185928,25.27209,177.225,0.4770419
5.870727,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.224061,0.9568676,-2.21479,0.0281429,0.01046687,0.9723032,-0.2317866,26.82858,176.796,0.469207
5.980672,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.223949,0.9566741,-2.218987,0.03046591,0.01043184,0.9672971,-0.2515939,29.16772,176.4749,0.3183255
6.090007,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.224159,0.9575069,-2.222231,0.0319852,0.007532005,0.9629508,-0.2676678,31.06323,176.1465,359.825
6.199133,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.223803,0.9588554,-2.222955,0.0341231,0.008156169,0.9594833,-0.279573,32.48289,175.8586,359.7672
6.308988,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.223576,0.9601071,-2.22357,0.0352732,0.005928915,0.9552302,-0.2936934,34.16014,175.5706,359.3497
6.40987,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.223747,0.9614301,-2.224804,0.03927547,0.005170021,0.9508404,-0.3071375,35.76651,174.9437,358.9906
6.510236,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.224437,0.9615982,-2.227126,0.03982201,0.005450626,0.9462906,-0.3208094,37.41558,174.8084,358.9009
6.620747,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.224514,0.9593751,-2.229843,0.03966678,0.009868977,0.9421353,-0.3327317,38.88354,174.9755,359.4258
6.731516,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.224873,0.9590891,-2.232072,0.04067318,0.01029764,0.9377545,-0.3447553,40.34806,174.7917,359.3436
6.831563,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.22518,0.9597747,-2.233421,0.04287224,0.008246371,0.9340023,-0.3545895,41.53534,174.3083,358.8518
6.942429,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.225843,0.9604009,-2.234495,0.0452217,0.004181751,0.9307724,-0.3627676,42.50748,173.6802,358.0546
7.053723,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.225824,0.959229,-2.233451,0.04614733,0.006752227,0.9300702,-0.3644097,42.72469,173.676,358.3562
7.165498,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.224365,0.9586394,-2.229615,0.04749315,0.01329693,0.928485,-0.3680805,43.21811,173.8237,359.1925
7.277018,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.223617,0.9594225,-2.225897,0.0508895,0.01694838,0.928989,-0.3662001,43.00928,173.5505,359.547
7.377835,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.224144,0.9606497,-2.224292,0.05592791,0.01660236,0.9302008,-0.3623852,42.53489,172.8265,359.2498
7.485686,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.224723,0.9620221,-2.222282,0.06198968,0.01891465,0.931772,-0.3572122,41.91486,172.121,359.304
7.597534,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.224724,0.962642,-2.220155,0.06248648,0.01969948,0.9329255,-0.3540587,41.5354,172.1188,359.4266
7.698262,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.224352,0.9618031,-2.219719,0.06255073,0.01942735,0.9311851,-0.3586145,42.09048,172.0561,359.3296
7.809307,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.223518,0.9598222,-2.219216,0.0618353,0.0211908,0.9293387,-0.3633965,42.69204,172.2174,359.567
7.909742,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.224308,0.9606187,-2.220205,0.06277996,0.02205232,0.9294056,-0.3630121,42.6517,172.1317,359.6425
8.019962,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.225004,0.9605989,-2.219392,0.06907917,0.02046349,0.9318708,-0.3555646,41.72129,171.1995,359.1567
8.131124,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.225718,0.9608802,-2.219635,0.06518696,0.02493741,0.9287676,-0.3640326,42.80103,171.9355,359.9111
8.23127,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.224313,0.9606776,-2.219025,0.06120789,0.01881818,0.9286234,-0.3654562,42.92543,172.1568,359.2341
8.341112,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.222684,0.9599309,-2.21812,0.05599441,0.01599615,0.9286168,-0.3664421,43.02834,172.7486,359.112
8.452138,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.220814,0.9596127,-2.21668,0.04951534,0.01231262,0.9285523,-0.3676782,43.15985,173.4743,358.936
8.563552,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.220421,0.9599284,-2.216383,0.04561518,0.01074184,0.9283658,-0.3687016,43.27966,173.9465,358.9224
8.663765,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.220741,0.9601864,-2.216683,0.04498487,0.01100991,0.9283177,-0.3688921,43.30553,174.0529,358.9962
8.76462,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.220919,0.9598359,-2.217064,0.04458913,0.011058,0.928111,-0.3694586,43.37601,174.1095,359.0208
8.876064,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.22069,0.9597988,-2.217409,0.04168521,0.009953848,0.927734,-0.3707735,43.53426,174.4619,359.0166
8.986237,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.221008,0.9596077,-2.217927,0.04044993,0.00966013,0.9274324,-0.3716715,43.6445,174.62,359.038
9.098044,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.221567,0.9596088,-2.218382,0.03999808,0.00928434,0.9275684,-0.3713904,43.60817,174.6664,359.0119
9.204987,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.221314,0.9594363,-2.218034,0.0379965,0.008468577,0.9274622,-0.3718852,43.66672,174.9097,359.0057
9.308517,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.220884,0.9595255,-2.217124,0.03491016,0.006995133,0.9275134,-0.3720905,43.68763,175.276,358.9696
9.418756,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.221236,0.9600528,-2.216787,0.03500686,0.007778743,0.9277864,-0.3713845,43.60443,175.3122,359.0847
9.520473,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.221707,0.9603231,-2.216495,0.03659068,0.009017684,0.9282005,-0.3701672,43.45927,175.1594,359.1831
9.628566,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.221188,0.9601471,-2.216001,0.03429139,0.007386242,0.9281529,-0.3705428,43.49942,175.3995,359.0757
9.738909,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.220031,0.9595274,-2.215866,0.03120923,0.005674397,0.9283447,-0.3703648,43.47253,175.753,359.0066
9.856928,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.219291,0.9597634,-2.215581,0.02734282,0.001534957,0.9281036,-0.3713136,43.57622,176.0731,358.6193
9.960489,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.220201,0.959975,-2.215684,0.02872889,0.004529356,0.9280142,-0.3714081,43.59879,176.0444,358.9767
10.06077,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.221105,0.9597535,-2.215792,0.03058749,0.006301594,0.9281565,-0.3708777,43.5392,175.8781,359.1313
10.16109,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.221166,0.9602712,-2.215217,0.02771855,0.006539318,0.9278818,-0.3717854,43.65452,176.309,359.3288
10.2624,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.221026,0.9604093,-2.215051,0.02787709,0.006350005,0.9280081,-0.3714615,43.6137,176.2761,359.2937
10.37148,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.221408,0.9602803,-2.215441,0.02869893,0.006586567,0.9281316,-0.371086,43.56771,176.1711,359.2825
10.47899,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.221236,0.960306,-2.215114,0.02734977,0.005759698,0.9280376,-0.3714365,43.60868,176.3191,359.2382
10.58296,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.221511,0.9604442,-2.215031,0.02707958,0.00598289,0.9279897,-0.3715724,43.62652,176.3713,359.286
10.68403,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.222035,0.9604224,-2.215172,0.02773741,0.006828904,0.9280989,-0.3712365,43.58796,176.3258,359.3736
10.79434,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.221849,0.9603509,-2.215171,0.02693384,0.006965009,0.92799,-0.3715652,43.62954,176.4505,359.4389
10.89541,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.221423,0.9603545,-2.214703,0.02454448,0.006333872,0.9279029,-0.3719593,43.67724,176.7631,359.4847
11.00723,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,1.221491,0.9605063,-2.214205,0.02320469,0.005656505,0.9280615,-0.3716605,43.63882,176.9215,359.4656
