TimeSinceStartup,Lhand_xPos,Lhand_yPos,Lhand_zPos,Lhand_wQuat,Lhand_xQuat,Lhand_yQuat,Lhand_zQuat,Lhandxrot,Lhandyrot,Lhandzrot,Rhand_xPos,Rhand_yPos,Rhand_zPos,Rhand_wQuat,Rhand_xQuat,Rhand_yQuat,Rhand_zQuat,Rhandxrot,Rhandyrot,Rhandzrot,HMD_xPos,HMD_yPos,HMD_zPos,HMD_wQuat,HMD_xQuat,HMD_yQuat,HMD_zQuat,HMDxrot,HMDyrot,HMDzrot,vrtracker_xPos,vrtracker_yPos,vrtracker_zPos,vrtracker_wQuat,vrtracker_xQuat,vrtracker_yQuat,vrtracker_zQuat,vrtracker_xrot,vrtracker_yrot,vrtracker_zrot,rtracker_xPos,rtracker_yPos,rtracker_zPos,rtracker_wQuat,rtracker_xQuat,rtracker_yQuat,rtracker_zQuat,rtracker_xrot,rtracker_yrot,rtracker_zrot
0.8037506,1,0,-1.64,0,180,0,1.528259,0.8731314,-2.443414,347.4948,181.8527,343.8941,1.265039,0.8699477,-2.459394,357.121,184.5047,0.7906349,1.993885,0.7988344,-2.178496,272.105,179.372,315.858,1.858048,0.8153071,-2.241918,273.4195,357.3145,180.9298
0.8259903,1,0,-1.64,0,180,0,1.527928,0.8728487,-2.443689,347.5011,181.852,343.8947,1.265071,0.8700115,-2.459479,357.1294,184.5042,0.7852892,1.993788,0.7987788,-2.178559,272.1002,179.4697,315.7659,1.8576,0.8150687,-2.242001,273.4271,356.8785,181.3609
0.8483007,1,0,-1.64,0,180,0,1.527695,0.8728511,-2.44377,347.5016,181.8564,343.8906,1.264962,0.870042,-2.459495,357.1129,184.5014,0.7873855,1.993946,0.7989287,-2.178558,272.0991,179.3222,315.9081,1.857682,0.8149443,-2.242019,273.42,356.8273,181.4067
0.8708683,1,0,-1.64,0,180,0,1.527539,0.8728441,-2.443889,347.5054,181.8512,343.8853,1.265016,0.8701017,-2.459545,357.1269,184.505,0.7905971,1.993953,0.7989445,-2.178552,272.1047,179.2032,316.0162,1.858523,0.8151189,-2.24197,273.4835,357.6604,180.645
0.8925009,1,0,-1.64,0,180,0,1.527357,0.8727261,-2.443946,347.5119,181.8493,343.8831,1.265059,0.8700244,-2.459528,357.117,184.507,0.7855512,1.994025,0.7989854,-2.17853,272.0911,179.5906,315.6394,1.858364,0.8155474,-2.241704,273.4759,357.4626,180.8422
0.9149718,1,0,-1.64,0,180,0,1.527378,0.8727198,-2.443969,347.5115,181.8439,343.89,1.265115,0.8700058,-2.459481,357.1223,184.5083,0.7880699,1.994066,0.7990285,-2.1785,272.0879,179.4844,315.7454,1.857953,0.8154449,-2.241652,273.4653,357.4034,180.8848
0.9261621,1,0,-1.64,0,180,0,1.52766,0.8727,-2.44375,347.5051,181.8488,343.8801,1.264989,0.8699482,-2.459443,357.1262,184.5013,0.7862368,1.993823,0.7988313,-2.178502,272.1011,179.4024,315.8165,1.857752,0.8153498,-2.241898,273.4684,357.2449,181.0271
0.9483373,1,0,-1.64,0,180,0,1.527677,0.8726892,-2.443681,347.5058,181.8403,343.8802,1.26502,0.8699441,-2.459366,357.1333,184.5033,0.7733104,1.993785,0.798795,-2.178506,272.1077,179.364,315.8606,1.857827,0.8151972,-2.241931,273.4663,357.2608,180.9919
0.9708735,1,0,-1.64,0,180,0,1.527943,0.8728684,-2.443542,347.5073,181.8389,343.8763,1.264934,0.8699136,-2.459369,357.1334,184.5028,0.7808456,1.993756,0.7987939,-2.178558,272.1081,179.4255,315.7927,1.857706,0.8155378,-2.241711,273.4633,357.4323,180.8193
0.9925839,1,0,-1.64,0,180,0,1.527984,0.8729868,-2.443546,347.515,181.8382,343.8811,1.264845,0.8698951,-2.459384,357.1279,184.503,0.7814704,1.993685,0.798754,-2.178569,272.104,179.1625,316.0601,1.85763,0.8153039,-2.241922,273.4466,357.7341,180.5206
1.003946,1,0,-1.64,0,180,0,1.527419,0.8727188,-2.443792,347.5078,181.8562,343.8683,1.264941,0.869929,-2.459386,357.1342,184.5002,0.7747316,1.993845,0.7988264,-2.178543,272.1056,178.824,316.4142,1.857837,0.8151767,-2.24196,273.4402,357.6956,180.5519
1.02586,1,0,-1.64,0,180,0,1.527905,0.8728899,-2.443692,347.5091,181.8496,343.8776,1.264985,0.8699812,-2.45939,357.1433,184.5094,0.7797453,1.99375,0.7986723,-2.178509,272.1176,178.8421,316.3944,1.859346,0.8158312,-2.241841,273.5015,357.978,180.3108
1.037164,1,0,-1.64,0,180,0,1.528011,0.8728402,-2.443658,347.5053,181.8437,343.8734,1.265045,0.8700547,-2.459494,357.1356,184.5016,0.7861727,1.994105,0.7990154,-2.178406,272.1039,179.0264,316.2119,1.859293,0.8159248,-2.241747,273.5074,357.7842,180.4776
1.059218,1,0,-1.64,0,180,0,1.528018,0.8728654,-2.443648,347.5107,181.846,343.8716,1.265056,0.8700845,-2.459453,357.1372,184.5045,0.7711954,1.994112,0.7989913,-2.178391,272.1171,178.9005,316.3316,1.859188,0.8161663,-2.241577,273.4917,358.0062,180.2741
1.070617,1,0,-1.64,0,180,0,1.52803,0.872875,-2.443656,347.5102,181.8431,343.8702,1.265064,0.8700868,-2.459499,357.1302,184.497,0.772288,1.994117,0.7989729,-2.178385,272.1164,178.8074,316.4278,1.859174,0.8161268,-2.241604,273.4973,357.9358,180.3259
1.092579,1,0,-1.64,0,180,0,1.527856,0.8728328,-2.443683,347.5076,181.8401,343.8647,1.265157,0.8701234,-2.459492,357.1271,184.5039,0.7706937,1.994338,0.7992835,-2.178404,272.1243,178.6268,316.616,1.859016,0.8159462,-2.241614,273.4908,357.8219,180.4264
1.114556,1,0,-1.64,0,180,0,1.527723,0.8728363,-2.44374,347.5034,181.8476,343.8585,1.265171,0.8701298,-2.459454,357.1387,184.5069,0.7730038,1.994391,0.7993036,-2.178399,272.1382,178.8082,316.4276,1.858473,0.8157248,-2.241783,273.5015,357.5921,180.6512
1.125809,1,0,-1.64,0,180,0,1.527706,0.8728219,-2.443759,347.5092,181.8525,343.8638,1.265192,0.870128,-2.459464,357.1286,184.505,0.7747888,1.994407,0.7993401,-2.178399,272.1267,178.7899,316.4423,1.858191,0.815616,-2.241823,273.5066,357.4671,180.7705
1.147812,1,0,-1.64,0,180,0,1.527738,0.8728998,-2.443698,347.5117,181.8536,343.8584,1.264955,0.8699153,-2.459345,357.1143,184.5123,0.7719409,1.994477,0.7994087,-2.178313,272.1403,178.9256,316.298,1.857967,0.815459,-2.241872,273.5161,357.3433,180.8853
1.162568,1,0,-1.64,0,180,0,1.527712,0.8728971,-2.443698,347.5123,181.862,343.8537,1.264943,0.8699344,-2.459256,357.1374,184.5045,0.7707047,1.994498,0.7994323,-2.178311,272.13,178.9907,316.2363,1.857784,0.8152854,-2.241961,273.525,357.3316,180.8927
1.175396,1,0,-1.64,0,180,0,1.527401,0.8727428,-2.443826,347.5077,181.8583,343.8553,1.264935,0.8699115,-2.459253,357.1292,184.5032,0.7743248,1.994262,0.7991582,-2.1784,272.1282,178.9969,316.2343,1.857766,0.8152706,-2.241955,273.5247,357.3598,180.8574
1.186644,1,0,-1.64,0,180,0,1.527624,0.8728338,-2.443647,347.4969,181.8574,343.8575,1.264966,0.8700242,-2.459347,357.1371,184.5172,0.7770599,1.994058,0.798968,-2.178447,272.1337,178.8475,316.3792,1.85795,0.8153962,-2.24187,273.4988,357.5992,180.6365
1.208675,1,0,-1.64,0,180,0,1.527659,0.8728356,-2.443684,347.5033,181.8647,343.8611,1.26496,0.8700874,-2.459424,357.1409,184.5022,0.7669013,1.993965,0.7988827,-2.178507,272.1392,178.8338,316.3904,1.857917,0.8152421,-2.241998,273.4955,357.6559,180.5735
1.231241,1,0,-1.64,0,180,0,1.527729,0.8728975,-2.443668,347.4962,181.8626,343.865,1.26501,0.8700355,-2.459399,357.1318,184.5108,0.7694353,1.993768,0.7986863,-2.178595,272.1415,179.0475,316.1778,1.857827,0.8153694,-2.24197,273.4964,357.7687,180.4549
1.253407,1,0,-1.64,0,180,0,1.527508,0.8726475,-2.443812,347.4976,181.8622,343.8613,1.264929,0.8699797,-2.4594,357.1397,184.5117,0.7689337,1.9937,0.7985995,-2.178525,272.1443,178.8405,316.3849,1.857669,0.8152758,-2.241933,273.4817,357.774,180.4551
1.275395,1,0,-1.64,0,180,0,1.527354,0.87255,-2.443871,347.5081,181.8646,343.8596,1.264965,0.8699499,-2.459304,357.1465,184.512,0.7577735,1.993868,0.7989634,-2.178511,272.1454,178.8181,316.4057,1.857812,0.8152758,-2.241862,273.4638,357.8062,180.4218
1.297632,1,0,-1.64,0,180,0,1.527568,0.8727397,-2.443785,347.5106,181.8661,343.8633,1.26487,0.8699166,-2.459287,357.1522,184.502,0.7546028,1.993865,0.7988688,-2.178498,272.1404,178.6787,316.5419,1.857494,0.8150958,-2.242076,273.4366,357.8036,180.4398
1.308644,1,0,-1.64,0,180,0,1.527886,0.872841,-2.443674,347.5112,181.8621,343.8594,1.264864,0.8699006,-2.459284,357.1534,184.5056,0.7590276,1.993857,0.7988685,-2.178499,272.1405,178.8457,316.3687,1.857482,0.8150893,-2.242096,273.4367,357.7312,180.5127
1.330956,1,0,-1.64,0,180,0,1.527827,0.8727772,-2.443792,347.5176,181.8658,343.864,1.264926,0.8699396,-2.459359,357.1629,184.5157,0.7525609,1.993824,0.7988445,-2.178581,272.1452,178.7691,316.4479,1.857109,0.814871,-2.242216,273.4197,357.8542,180.3846
1.35286,1,0,-1.64,0,180,0,1.527606,0.87266,-2.443836,347.5187,181.8574,343.8571,1.265026,0.870051,-2.459461,357.1545,184.5114,0.7521791,1.994019,0.7991068,-2.178457,272.1324,178.7374,316.4788,1.857432,0.8150105,-2.242026,273.4158,357.9711,180.2688
1.364197,1,0,-1.64,0,180,0,1.527199,0.8725469,-2.443889,347.5083,181.8602,343.8472,1.265012,0.87005,-2.459485,357.1527,184.5034,0.7570172,1.994017,0.7991309,-2.178451,272.1309,178.6213,316.5998,1.857424,0.8150001,-2.242034,273.4175,357.9846,180.259
1.386474,1,0,-1.64,0,180,0,1.526847,0.8723528,-2.444064,347.5079,181.8614,343.8469,1.264972,0.8700299,-2.459446,357.1473,184.5002,0.7547358,1.99407,0.7990794,-2.17849,272.1381,178.5344,316.6864,1.857581,0.8152628,-2.241894,273.4144,358.3626,179.8685
1.408651,1,0,-1.64,0,180,0,1.526866,0.872355,-2.444063,347.5107,181.8648,343.8431,1.264902,0.8700454,-2.459482,357.1398,184.4988,0.7569828,1.994027,0.7990407,-2.178511,272.1477,178.3943,316.8227,1.8578,0.8153673,-2.241915,273.3886,358.4646,179.7757
1.430811,1,0,-1.64,0,180,0,1.527066,0.8724079,-2.443905,347.5101,181.8663,343.8454,1.264821,0.8700493,-2.459501,357.1431,184.5014,0.764195,1.994225,0.7991706,-2.178432,272.1357,178.3092,316.9024,1.858122,0.8153584,-2.241889,273.3864,358.3976,179.8407
1.453148,1,0,-1.64,0,180,0,1.527244,0.8724238,-2.443893,347.5157,181.863,343.8461,1.26482,0.8700237,-2.459429,357.1438,184.4998,0.7584928,1.994191,0.7991485,-2.178462,272.1336,178.4294,316.7894,1.857953,0.8153103,-2.241934,273.3859,358.0906,180.1429
1.475339,1,0,-1.64,0,180,0,1.527485,0.8725299,-2.443801,347.5136,181.8637,343.8484,1.264729,0.8699442,-2.459407,357.1377,184.4972,0.7581259,1.994197,0.7990528,-2.178453,272.1199,178.652,316.5673,1.857967,0.8154997,-2.241883,273.3933,357.9608,180.2731
1.48738,1,0,-1.64,0,180,0,1.527257,0.8725213,-2.443856,347.5202,181.8558,343.8382,1.264864,0.8700392,-2.459473,357.1437,184.507,0.7649295,1.99378,0.7987256,-2.178488,272.1393,178.6624,316.5606,1.8579,0.8152036,-2.242016,273.3914,357.9473,180.2765
1.508816,1,0,-1.64,0,180,0,1.526714,0.8723913,-2.444046,347.5193,181.8657,343.8341,1.264816,0.8699477,-2.459434,357.1421,184.4956,0.7689289,1.993995,0.7989658,-2.178483,272.1388,178.371,316.8598,1.857786,0.8150638,-2.24205,273.3861,357.9374,180.2916
1.530472,1,0,-1.64,0,180,0,1.526635,0.8723825,-2.444107,347.5195,181.8646,343.8339,1.264792,0.8699346,-2.459415,357.1402,184.4968,0.7744622,1.993974,0.7988979,-2.17852,272.1387,178.3979,316.8348,1.857823,0.8151647,-2.241981,273.4033,357.9513,180.2781
1.542154,1,0,-1.64,0,180,0,1.526598,0.8723581,-2.444134,347.5214,181.8557,343.8401,1.264798,0.8699272,-2.45941,357.1371,184.495,0.7745329,1.994017,0.798996,-2.178468,272.1372,178.3042,316.9271,1.857442,0.8150139,-2.241903,273.4091,357.8595,180.3816
1.564292,1,0,-1.64,0,180,0,1.526522,0.8723556,-2.444134,347.5252,181.8667,343.8362,1.264915,0.8699816,-2.459404,357.1358,184.5008,0.7732967,1.993856,0.7988755,-2.178553,272.1377,178.45,316.7865,1.859007,0.8157189,-2.241169,273.3681,357.5656,180.6707
1.586352,1,0,-1.64,0,180,0,1.526499,0.872377,-2.444188,347.5233,181.8752,343.8391,1.264983,0.8700038,-2.459411,357.1444,184.5008,0.7706558,1.994093,0.7991222,-2.178469,272.1406,178.396,316.8381,1.858942,0.8159748,-2.241529,273.3681,357.5426,180.713
1.608416,1,0,-1.64,0,180,0,1.52626,0.8722042,-2.444343,347.5256,181.8697,343.8358,1.264857,0.8699468,-2.459354,357.142,184.497,0.7786761,1.994084,0.7990661,-2.178538,272.1381,178.4027,316.8297,1.858453,0.815767,-2.241769,273.3674,357.6816,180.5591
1.619813,1,0,-1.64,0,180,0,1.52649,0.8722906,-2.444264,347.526,181.8651,343.8376,1.264875,0.8699191,-2.459331,357.1474,184.4894,0.7747391,1.993927,0.7988302,-2.178471,272.1357,178.3636,316.8646,1.858474,0.8158109,-2.241781,273.3695,357.6805,180.562
1.641684,1,0,-1.64,0,180,0,1.526406,0.8722055,-2.44423,347.528,181.8585,343.8415,1.264925,0.8698741,-2.459342,357.1391,184.4914,0.7694365,1.993999,0.7989834,-2.178403,272.1403,178.493,316.7451,1.858836,0.8160034,-2.241625,273.358,357.6744,180.5734
