TimeSinceStartup,Lhand_xPos,Lhand_yPos,Lhand_zPos,Lhand_wQuat,Lhand_xQuat,Lhand_yQuat,Lhand_zQuat,Lhandxrot,Lhandyrot,Lhandzrot,Rhand_xPos,Rhand_yPos,Rhand_zPos,Rhand_wQuat,Rhand_xQuat,Rhand_yQuat,Rhand_zQuat,Rhandxrot,Rhandyrot,Rhandzrot,HMD_xPos,HMD_yPos,HMD_zPos,HMD_wQuat,HMD_xQuat,HMD_yQuat,HMD_zQuat,HMDxrot,HMDyrot,HMDzrot,vrtracker_xPos,vrtracker_yPos,vrtracker_zPos,vrtracker_wQuat,vrtracker_xQuat,vrtracker_yQuat,vrtracker_zQuat,vrtracker_xrot,vrtracker_yrot,vrtracker_zrot,rtracker_xPos,rtracker_yPos,rtracker_zPos,rtracker_wQuat,rtracker_xQuat,rtracker_yQuat,rtracker_zQuat,rtracker_xrot,rtracker_yrot,rtracker_zrot,FocusedObject,LeftBlink,RightBlink,RayOrigin_x,RayOrigin_y,RayOrigin_z,RayDirection_x,RayDirection_y,RayDirection_z,ConvergenceDistance,foc_Objectpos_X,foc_Objectpos_Y,foc_Objectpos_Z
4.278845,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.06093,1.250514,-1.381554,-0.02262915,-0.005522596,0.9994237,-0.02469329,2.8435,182.58,359.4308,2.055207,1.353957,-1.37767,0.4514724,-0.8917754,0.03015186,-0.0003229677,306.37,177.3128,185.2315,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.056301,1.251997,-1.355097,0.001270281,-0.005826225,-0.9999784,3.315938,0,0,0
4.301089,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.061153,1.250371,-1.381527,-0.02263846,-0.005422193,0.9994259,-0.02461482,2.834253,182.5814,359.4422,2.055198,1.354145,-1.377641,0.4516047,-0.8917038,0.03028968,-0.00029901,306.3533,177.3031,185.2549,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.055713,1.251875,-1.355039,0.001379255,-0.007230484,-0.9999648,3.036756,0,0,0
4.323318,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.061539,1.250436,-1.381665,-0.02270566,-0.005358716,0.999428,-0.02448421,2.819159,182.5894,359.4493,2.055044,1.354123,-1.377474,0.4517249,-0.8916431,0.03028328,-0.0003860203,306.3384,177.287,185.2629,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.056904,1.251964,-1.355196,0.0003982677,-0.00870953,-0.9999576,3.231134,0,0,0
4.345502,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.061561,1.250582,-1.38154,-0.02263792,-0.005225469,0.9994351,-0.02428337,2.795763,182.582,359.4639,2.05499,1.354137,-1.377215,0.4518636,-0.8915742,0.03024069,-0.0004401308,306.3208,177.2794,185.2621,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.058655,1.252114,-1.355189,-0.000382554,-0.008048062,-0.9999541,2.931561,0,0,0
4.367927,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.061594,1.250634,-1.381479,-0.02265019,-0.005100975,0.9994451,-0.02388437,2.749724,182.584,359.4772,2.055046,1.354095,-1.377095,0.4521027,-0.8914559,0.03015137,-0.0005854287,306.2907,177.2588,185.2625,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.058811,1.252166,-1.355149,0.0001030123,-0.008966502,-0.9999543,2.930239,0,0,0
4.389992,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.061622,1.250709,-1.381395,-0.02264126,-0.005268126,0.9994506,-0.02362735,2.720697,182.5826,359.4573,2.055067,1.35402,-1.376979,0.4524833,-0.891265,0.03008804,-0.0005593965,306.2416,177.2634,185.2543,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.058365,1.25219,-1.355065,0.0005396707,-0.008355953,-0.9999635,2.867268,0,0,0
4.412102,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.061629,1.250719,-1.381269,-0.0226112,-0.005414741,0.9994576,-0.02332558,2.686479,182.5789,359.4397,2.055164,1.354083,-1.376879,0.4527211,-0.8911498,0.02992217,-0.0006103516,306.2109,177.2658,185.2332,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.057616,1.25223,-1.354923,0.0008025425,-0.007880016,-0.9999583,2.824914,0,0,0
4.42365,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.06143,1.250767,-1.381221,-0.02269251,-0.005446903,0.9994548,-0.02335738,2.690252,182.5881,359.4363,2.055274,1.354166,-1.376903,0.4527875,-0.8911196,0.02981841,-0.0004401308,306.201,177.3034,185.2012,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.057517,1.252239,-1.354879,0.0009213592,-0.007679972,-0.9999623,2.844504,0,0,0
4.445661,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.061494,1.250812,-1.38124,-0.02276164,-0.005521696,0.9994574,-0.02316053,2.667928,182.5959,359.4274,2.055349,1.354167,-1.376841,0.4528223,-0.8911011,0.02984363,-0.000345267,306.1961,177.3171,185.1978,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.058343,1.252319,-1.354887,0.0006419832,-0.005436889,-0.9999789,2.761091,0,0,0
4.46764,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,2.061489,1.250824,-1.381227,-0.02281287,-0.005527209,0.9994584,-0.02306333,2.656832,182.6018,359.4266,2.055109,1.354457,-1.376777,0.452859,-0.8910985,0.0293614,-0.00029901,306.1897,177.3669,185.1107,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.056767,1.252267,-1.354769,0.001983047,-0.002891919,-0.9999808,3.176544,0,0,0
