TimeSinceStartup,Lhand_xPos,Lhand_yPos,Lhand_zPos,Lhand_wQuat,Lhand_xQuat,Lhand_yQuat,Lhand_zQuat,Lhandxrot,Lhandyrot,Lhandzrot,Rhand_xPos,Rhand_yPos,Rhand_zPos,Rhand_wQuat,Rhand_xQuat,Rhand_yQuat,Rhand_zQuat,Rhandxrot,Rhandyrot,Rhandzrot,HMD_xPos,HMD_yPos,HMD_zPos,HMD_wQuat,HMD_xQuat,HMD_yQuat,HMD_zQuat,HMDxrot,HMDyrot,HMDzrot,lshoulder_xPos,lshoulder_yPos,lshoulder_zPos,lshoulder_wQuat,lshoulder_xQuat,lshoulder_yQuat,lshoulder_zQuat,lshoulder_xrot,lshoulder_yrot,lshoulder_zrot,rshoulder_xPos,rshoulder_yPos,rshoulder_zPos,rshoulder_wQuat,rshoulder_xQuat,rshoulder_yQuat,rshoulder_zQuat,rshoulder_xrot,rshoulder_yrot,rshoulder_zrot
15.54587,1.623138,0.8678781,-2.414934,0.1305164,-0.04388252,0.9853969,0.1001644,347.9445,165.2838,356.4627,1,0,-1.64,0,0,1,0,0,180,0,0.9913716,0.9172747,-2.326046,0.09844938,0.0118769,0.9950129,-0.0107766,1.362866,168.7134,1.233073,1.984484,0.8175293,-2.22155,0.112794,-0.1128912,0.7086638,0.6872618,271.7339,171.0765,350.556,1.886115,0.8134037,-2.258159,0.09082093,-0.06069589,0.7013025,0.7044448,272.4544,77.89329,89.80309
15.64609,1.622383,0.8677248,-2.415236,0.1303713,-0.04384428,0.9854101,0.1002398,347.937,165.3004,356.4664,1,0,-1.64,0,0,1,0,0,180,0,0.9893305,0.9156774,-2.323562,0.09744399,0.00968974,0.9951156,-0.01248296,1.531835,168.8275,0.9659419,1.983157,0.8166443,-2.22186,0.1136625,-0.1176305,0.7073521,0.687675,271.6265,181.9871,339.1851,1.883601,0.813626,-2.25763,0.09068255,-0.06076675,0.7012568,0.7045019,272.4385,77.66003,90.0419
15.74635,1.622416,0.8675528,-2.415195,0.1303882,-0.04372868,0.985407,0.1002985,347.9319,165.297,356.4809,1,0,-1.64,0,0,1,0,0,180,0,0.9877288,0.9160697,-2.322642,0.09664734,0.007967571,0.9951884,-0.01399496,1.684471,168.9174,0.7539771,1.98285,0.8164456,-2.221817,0.1104843,-0.1182551,0.7062131,0.6892546,271.5115,195.3095,326.0727,1.883744,0.813612,-2.25773,0.09067077,-0.06042534,0.7015058,0.7042848,272.4613,78.61561,89.11507
15.85689,1.622342,0.8678347,-2.415149,0.1304039,-0.04376769,0.9853919,0.1004094,347.9186,165.2957,356.4781,1,0,-1.64,0,0,1,0,0,180,0,0.9870691,0.9192522,-2.326015,0.0972224,0.009544656,0.995135,-0.01277033,1.562783,168.853,0.9465385,1.982095,0.8163564,-2.221875,0.07267495,-0.1101371,0.6993768,0.7024673,273.0459,267.2862,257.854,1.887908,0.8129852,-2.258942,0.09096149,-0.05984233,0.7017236,0.7040802,272.5289,79.54665,88.2077
15.96803,1.622103,0.8675219,-2.415294,0.1305343,-0.04369901,0.9853941,0.1002482,347.9376,165.2795,356.4854,1,0,-1.64,0,0,1,0,0,180,0,0.9890279,0.9190273,-2.325639,0.09747117,0.01013231,0.9951119,-0.01220418,1.505005,168.8248,1.019494,1.981265,0.8167558,-2.221568,0.067577,-0.09821595,0.7049186,0.6991973,272.5257,252.6887,273.843,1.884014,0.8134131,-2.257966,0.09133087,-0.06044083,0.7013935,0.7043101,272.5143,78.44398,89.23151
16.07934,1.622702,0.8677439,-2.415032,0.1305303,-0.04390496,0.9853777,0.1003243,347.9259,165.2825,356.4626,1,0,-1.64,0,0,1,0,0,180,0,0.989459,0.9185579,-2.325136,0.0974993,0.01051641,0.9951113,-0.01169416,1.451152,168.8218,1.068951,1.980974,0.8165779,-2.221461,0.06806748,-0.09897655,0.7051415,0.6988176,272.5566,251.6518,274.7778,1.884301,0.8134857,-2.25791,0.09063104,-0.06201421,0.7006274,0.7050259,272.3461,75.06432,92.54031
16.19016,1.625502,0.8676831,-2.413354,0.1302261,-0.04352887,0.9853925,0.100738,347.8853,165.3139,356.5082,1,0,-1.64,0,0,1,0,0,180,0,0.9913083,0.917699,-2.325252,0.09817586,0.01176459,0.995043,-0.01061502,1.342838,168.7446,1.222448,1.980489,0.8161803,-2.22153,0.06808025,-0.09901383,0.705182,0.6987701,272.5598,251.5023,274.9232,1.88465,0.8135646,-2.257859,0.09049311,-0.06216357,0.7003958,0.7052605,272.3293,74.0582,93.54556
16.30161,1.619293,0.8655463,-2.415888,0.1300762,-0.04385274,0.9853887,0.100828,347.8707,165.3354,356.4702,1,0,-1.64,0,0,1,0,0,180,0,0.9889258,0.9176348,-2.324786,0.09739634,0.009836088,0.9951244,-0.01203108,1.481882,168.8329,0.9877399,1.979251,0.8152375,-2.221831,0.06802099,-0.09904221,0.7052243,0.6987292,272.5682,251.3885,275.0396,1.884998,0.8137372,-2.257625,0.09062727,-0.06237717,0.7004947,0.7051262,272.3197,74.47704,93.09836
16.41241,1.617602,0.8652346,-2.417269,0.131961,-0.03578794,0.9854157,0.1012987,347.9311,165.0167,357.433,1,0,-1.64,0,0,1,0,0,180,0,0.9876694,0.9190858,-2.326065,0.09747219,0.01010814,0.9951153,-0.01193906,1.474499,168.8245,1.019687,1.978873,0.8149451,-2.222125,0.06813248,-0.09935896,0.705211,0.6986868,272.585,251.3955,274.9976,1.8846,0.8135443,-2.257777,0.09045636,-0.06221009,0.7001314,0.7055236,272.3302,72.99379,94.60917
16.52389,1.61748,0.8648319,-2.417279,0.1316903,-0.03558499,0.9854521,0.1013687,347.9268,165.0461,357.4542,1,0,-1.64,0,0,1,0,0,180,0,0.9876646,0.916948,-2.323068,0.09702081,0.01012209,0.9951584,-0.01201002,1.482284,168.8766,1.021162,1.980956,0.8168219,-2.221367,0.06811563,-0.0997895,0.705075,0.6987643,272.6171,251.9116,274.4476,1.8843,0.813432,-2.258093,0.09045808,-0.06214263,0.6999937,0.7056659,272.34,72.47641,95.13186
16.63488,1.616387,0.8640027,-2.417656,0.1319818,-0.03541587,0.9854531,0.1010378,347.9664,165.01,357.4724,1,0,-1.64,0,0,1,0,0,180,0,0.9881953,0.9173748,-2.323474,0.09721489,0.01042533,0.9951392,-0.01177259,1.458778,168.8545,1.058104,1.981005,0.816876,-2.22128,0.06814476,-0.09964946,0.7049904,0.6988668,272.6008,252.1847,274.1835,1.884558,0.8137861,-2.258242,0.09064808,-0.06225147,0.6998973,0.7057276,272.349,72.18958,95.39434
16.74586,1.619664,0.8655598,-2.41636,0.1319334,-0.03523981,0.9854675,0.101023,347.9709,165.0136,357.4919,1,0,-1.64,0,0,1,0,0,180,0,0.9870844,0.9177082,-2.323288,0.09698445,0.009534272,0.9951622,-0.01245803,1.526819,168.8802,0.9491885,1.980728,0.816662,-2.221121,0.0671749,-0.09803237,0.705448,0.6987276,272.5591,251.0032,275.5763,1.884576,0.813642,-2.258277,0.09060937,-0.06254961,0.6997667,0.7058358,272.3263,71.57687,95.98592
16.84748,1.621529,0.8666872,-2.415601,0.1316853,-0.03514523,0.9855088,0.1009763,347.9783,165.0416,357.4991,1,0,-1.64,0,0,1,0,0,180,0,0.985988,0.9188759,-2.323386,0.0965379,0.008481008,0.9952028,-0.01341366,1.623757,168.9305,0.819159,1.980714,0.8169377,-2.221034,0.06720731,-0.09778123,0.7053589,0.6988497,272.533,251.2798,275.3177,1.88451,0.8137332,-2.258291,0.09064116,-0.06228789,0.6997933,0.7058284,272.349,71.7746,95.80689
16.95627,1.623393,0.8675017,-2.414882,0.1315507,-0.03510565,0.9855286,0.1009719,347.9797,165.057,357.502,1,0,-1.64,0,0,1,0,0,180,0,0.987581,0.9190125,-2.323866,0.09708902,0.009756682,0.9951513,-0.01235042,1.517118,168.8684,0.9755957,1.980448,0.8166326,-2.221084,0.06720897,-0.09777521,0.7052855,0.6989244,272.5297,251.5428,275.055,1.884558,0.8138212,-2.258169,0.09066988,-0.062276,0.6997357,0.7058829,272.3541,71.57416,96.00595
17.05662,1.623453,0.8677561,-2.414829,0.1314737,-0.03531684,0.9855311,0.100975,347.9764,165.0686,357.4767,1,0,-1.64,0,0,1,0,0,180,0,0.9856408,0.9188566,-2.323091,0.09655769,0.008542799,0.9952027,-0.01324336,1.60503,168.9283,0.8280563,1.980624,0.8169641,-2.221105,0.06734449,-0.09766591,0.7052786,0.6989337,272.5103,251.479,275.1168,1.884451,0.8135995,-2.258202,0.09071375,-0.06226664,0.6997488,0.7058651,272.3578,71.6545,95.92278
17.15695,1.624135,0.8678014,-2.414594,0.131528,-0.03520564,0.9855248,0.1010041,347.9746,165.0608,357.4906,1,0,-1.64,0,0,1,0,0,180,0,0.9861588,0.9175908,-2.32198,0.09653163,0.008765494,0.9952071,-0.01295441,1.574511,168.9315,0.8566948,1.980635,0.816875,-2.220979,0.0673345,-0.09782264,0.7052587,0.6989327,272.5232,251.5698,275.0139,1.884516,0.8137105,-2.258229,0.09069671,-0.06216167,0.6997423,0.705883,272.3652,71.64874,95.93849
17.26736,1.624299,0.8680841,-2.414566,0.1316305,-0.0351329,0.985508,0.1010606,347.969,165.0479,357.5011,1,0,-1.64,0,0,1,0,0,180,0,0.984798,0.9185762,-2.322474,0.09635782,0.008419982,0.9952211,-0.0133916,1.620419,168.9512,0.8127328,1.980402,0.8168401,-2.221221,0.06751742,-0.09785102,0.7053145,0.6988549,272.5132,251.2616,275.3049,1.884357,0.8136746,-2.258318,0.09060523,-0.06218411,0.6997506,0.7058846,272.3559,71.61739,95.97548
17.36812,1.624273,0.8680466,-2.414503,0.1313954,-0.03521045,0.9855725,0.1007101,348.0085,165.0766,357.4841,1,0,-1.64,0,0,1,0,0,180,0,0.9846659,0.9191519,-2.322741,0.09657683,0.00914494,0.9952005,-0.01286156,1.568154,168.9268,0.9009405,1.980301,0.8167372,-2.221059,0.06732239,-0.09778909,0.7053306,0.6988661,272.5237,251.3141,275.2733,1.884404,0.8136044,-2.258315,0.09058858,-0.06203085,0.6996639,0.7059861,272.3701,71.32052,96.28618
17.46852,1.62475,0.8682056,-2.414476,0.1315292,-0.0352185,0.985576,0.1004977,348.0323,165.0611,357.4817,1,0,-1.64,0,0,1,0,0,180,0,0.9851896,0.9187367,-2.32234,0.09656323,0.009289968,0.9952021,-0.01272875,1.554597,168.9285,0.918974,1.980654,0.8170292,-2.221009,0.06746484,-0.09768979,0.7054802,0.6987152,272.5098,250.6758,275.9082,1.884894,0.8139933,-2.258171,0.09060832,-0.06225096,0.6995807,0.7060466,272.3568,70.94888,96.63831
17.57839,1.624713,0.8682411,-2.414477,0.1315237,-0.03517709,0.9855964,0.1003193,348.0533,165.0614,357.4837,1,0,-1.64,0,0,1,0,0,180,0,0.9811068,0.9181728,-2.320371,0.09521693,0.006679185,0.9953242,-0.01479836,1.760992,169.0802,0.6006283,1.980495,0.816824,-2.220963,0.06739306,-0.09781247,0.7055466,0.6986378,272.5276,250.4941,276.0857,1.885365,0.814163,-2.258146,0.09067535,-0.06281008,0.6995426,0.7060263,272.3183,70.66962,96.86658
