TimeSinceStartup,Lhand_xPos,Lhand_yPos,Lhand_zPos,Lhand_wQuat,Lhand_xQuat,Lhand_yQuat,Lhand_zQuat,Lhandxrot,Lhandyrot,Lhandzrot,Rhand_xPos,Rhand_yPos,Rhand_zPos,Rhand_wQuat,Rhand_xQuat,Rhand_yQuat,Rhand_zQuat,Rhandxrot,Rhandyrot,Rhandzrot,HMD_xPos,HMD_yPos,HMD_zPos,HMD_wQuat,HMD_xQuat,HMD_yQuat,HMD_zQuat,HMDxrot,HMDyrot,HMDzrot,vrtracker_xPos,vrtracker_yPos,vrtracker_zPos,vrtracker_wQuat,vrtracker_xQuat,vrtracker_yQuat,vrtracker_zQuat,vrtracker_xrot,vrtracker_yrot,vrtracker_zrot,rtracker_xPos,rtracker_yPos,rtracker_zPos,rtracker_wQuat,rtracker_xQuat,rtracker_yQuat,rtracker_zQuat,rtracker_xrot,rtracker_yrot,rtracker_zrot,FocusedObject,LeftBlink,RightBlink,RayOrigin_x,RayOrigin_y,RayOrigin_z,RayDirection_x,RayDirection_y,RayDirection_z,locRayDirection_x,locRayDirection_y,locRayDirection_z,ConvergenceDistance,foc_Objectpos_X,foc_Objectpos_Y,foc_Objectpos_Z
0.4620382,1.5,0,-1.64,0,0,1,0,0,180,0,1.5,0,-1.64,0,0,1,0,0,180,0,-0.3752475,1.03924,2.737777,0.2504326,-0.0838009,0.943444,0.2004356,335.1545,151.0716,356.3524,4.401724,3.216009,0.7026623,-0.5919972,-0.1911104,0.7600315,-0.1880648,30.80674,254.5823,355.4703,1.103686,1.756117,2.16476,-0.0903032,0.1425928,0.5698135,0.8042545,289.558,22.19329,177.0464,None,False,False,-0.3752475,1.03924,2.737777,0.4389449,0.4201725,-0.7942181,0,0,1,0,0,0,0
0.4837086,1.5,0,-1.64,0,0,1,0,0,180,0,1.5,0,-1.64,0,0,1,0,0,180,0,-0.3752474,1.039211,2.737781,0.2504373,-0.08373011,0.9434347,0.200503,335.1489,151.0687,356.363,4.401724,3.216009,0.7026623,-0.5919972,-0.1911104,0.7600315,-0.1880648,30.80674,254.5823,355.4703,1.108861,1.756273,2.170572,-0.09042234,0.1404375,0.5718489,0.8031749,289.2678,21.73095,177.3306,None,False,False,-0.3752474,1.039211,2.737781,0.4389661,0.4202613,-0.7941594,0,0,1,0,0,0,0
0.4951812,1.5,0,-1.64,0,0,1,0,0,180,0,1.5,0,-1.64,0,0,1,0,0,180,0,-0.3751979,1.039172,2.73783,0.2504556,-0.08375184,0.9434332,0.2004779,335.1511,151.0671,356.3602,4.401724,3.216009,0.7026623,-0.5919972,-0.1911104,0.7600315,-0.1880648,30.80674,254.5823,355.4703,1.111718,1.756223,2.173316,-0.08939353,0.1405565,0.5735028,0.8020893,289.0682,22.10626,176.8739,None,False,False,-0.3751979,1.039172,2.73783,0.4389954,0.4202273,-0.7941612,0,0,1,0,0,0,0
0.5167791,1.5,0,-1.64,0,0,1,0,0,180,0,1.5,0,-1.64,0,0,1,0,0,180,0,-0.3751874,1.03917,2.737879,0.2503743,-0.08374677,0.9434777,0.2003724,335.1635,151.0783,356.3553,4.401724,3.216009,0.7026623,-0.5919972,-0.1911104,0.7600315,-0.1880648,30.80674,254.5823,355.4703,1.117639,1.756144,2.178912,-0.08608299,0.1412142,0.5762262,0.8003821,288.7884,23.1934,175.5581,None,False,False,-0.3751874,1.03917,2.737879,0.4388841,0.4200299,-0.7943271,0,0,1,0,0,0,0
0.5288743,1.5,0,-1.64,0,0,1,0,0,180,0,1.5,0,-1.64,0,0,1,0,0,180,0,-0.3751357,1.03915,2.737889,0.2503995,-0.08371643,0.9434583,0.2004446,335.1561,151.0737,356.3618,4.401724,3.216009,0.7026623,-0.5919972,-0.1911104,0.7600315,-0.1880648,30.80674,254.5823,355.4703,1.120584,1.75607,2.181769,-0.08490195,0.140817,0.5773071,0.7997992,288.6713,23.41547,175.2015,None,False,False,-0.3751357,1.03915,2.737889,0.438922,0.4201473,-0.7942441,0,0,1,0,0,0,0
0.5500537,1.5,0,-1.64,0,0,1,0,0,180,0,1.5,0,-1.64,0,0,1,0,0,180,0,-0.3751217,1.039141,2.737872,0.2504034,-0.08379838,0.9434747,0.2003289,335.1668,151.0763,356.3486,4.401724,3.216009,0.7026623,-0.5919972,-0.1911104,0.7600315,-0.1880648,30.80674,254.5823,355.4703,1.126881,1.755874,2.187614,-0.08151834,0.1390502,0.5791775,0.7991078,288.5005,23.7516,174.4324,None,False,False,-0.3751217,1.039141,2.737872,0.438924,0.4199773,-0.794333,0,0,1,0,0,0,0
0.5622751,1.5,0,-1.64,0,0,1,0,0,180,0,1.5,0,-1.64,0,0,1,0,0,180,0,-0.3751626,1.039149,2.737872,0.250435,-0.08373398,0.9434727,0.2003252,335.169,151.0707,356.3571,4.401724,3.216009,0.7026623,-0.5919972,-0.1911104,0.7600315,-0.1880648,30.80674,254.5823,355.4703,1.129949,1.755716,2.190535,-0.07956152,0.1379175,0.5799567,0.7989362,288.4423,23.88487,174.0409,None,False,False,-0.3751626,1.039149,2.737872,0.4390091,0.4199425,-0.7943043,0,0,1,0,0,0,0
0.5837649,1.5,0,-1.64,0,0,1,0,0,180,0,1.5,0,-1.64,0,0,1,0,0,180,0,-0.3750315,1.039071,2.737914,0.2504649,-0.08367454,0.9434499,0.2004202,335.1599,151.0646,356.3679,4.401724,3.216009,0.7026623,-0.5919972,-0.1911104,0.7600315,-0.1880648,30.80674,254.5823,355.4703,1.136434,1.757079,2.196847,-0.07727008,0.1339593,0.5844227,0.7965767,287.8659,23.6566,173.7359,None,False,False,-0.3750315,1.039071,2.737914,0.4390621,0.4200878,-0.7941982,0,0,1,0,0,0,0
0.6064752,1.5,0,-1.64,0,0,1,0,0,180,0,1.5,0,-1.64,0,0,1,0,0,180,0,-0.374887,1.039025,2.737925,0.2504294,-0.08362778,0.9434645,0.2004152,335.162,151.068,356.3723,4.401724,3.216009,0.7026623,-0.5919972,-0.1911104,0.7600315,-0.1880648,30.80674,254.5823,355.4703,1.143052,1.75831,2.203958,-0.07179141,0.1306116,0.5853226,0.7969844,287.8729,23.86074,172.7998,None,False,False,-0.374887,1.039025,2.737925,0.4390219,0.4200549,-0.7942378,0,0,1,0,0,0,0
0.6178442,1.5,0,-1.64,0,0,1,0,0,180,0,1.5,0,-1.64,0,0,1,0,0,180,0,-0.3749225,1.039013,2.737927,0.2504663,-0.08366436,0.9434516,0.2004147,335.1608,151.0642,356.369,4.401724,3.216009,0.7026623,-0.5919972,-0.1911104,0.7600315,-0.1880648,30.80674,254.5823,355.4703,1.146327,1.758908,2.20743,-0.06851527,0.1284337,0.5846456,0.7981228,288.0406,23.78446,172.4279,None,False,False,-0.3749225,1.039013,2.737927,0.4390706,0.4200732,-0.7942012,0,0,1,0,0,0,0
0.6394783,1.5,0,-1.64,0,0,1,0,0,180,0,1.5,0,-1.64,0,0,1,0,0,180,0,-0.3749111,1.039022,2.737932,0.2504826,-0.08375721,0.9434526,0.2003507,335.1653,151.065,356.3564,4.401724,3.216009,0.7026623,-0.5919972,-0.1911104,0.7600315,-0.1880648,30.80674,254.5823,355.4703,1.152846,1.760266,2.214347,-0.06676114,0.1217308,0.5870866,0.7975299,287.6942,22.39125,173.1131,None,False,False,-0.3749111,1.039022,2.737932,0.4390753,0.4200022,-0.7942362,0,0,1,0,0,0,0
0.6620245,1.5,0,-1.64,0,0,1,0,0,180,0,1.5,0,-1.64,0,0,1,0,0,180,0,-0.3748262,1.038989,2.737976,0.2504211,-0.08358846,0.943468,0.2004254,335.162,151.068,356.3771,4.401724,3.216009,0.7026623,-0.5919972,-0.1911104,0.7600315,-0.1880648,30.80674,254.5823,355.4703,1.159605,1.762875,2.221845,-0.06471092,0.1160207,0.5896325,0.7966714,287.3497,21.34672,173.5087,None,False,False,-0.3748262,1.038989,2.737976,0.4390222,0.4200546,-0.7942378,0,0,1,0,0,0,0
0.6843399,1.5,0,-1.64,0,0,1,0,0,180,0,1.5,0,-1.64,0,0,1,0,0,180,0,-0.3747978,1.038996,2.737878,0.2504704,-0.08357581,0.9434477,0.2004647,335.1577,151.061,356.3812,4.401724,3.216009,0.7026623,-0.5919972,-0.1911104,0.7600315,-0.1880648,30.80674,254.5823,355.4703,1.16666,1.766055,2.230105,-0.05919825,0.113184,0.5899554,0.7972688,287.4256,21.67952,172.4875,None,False,False,-0.3747978,1.038996,2.737878,0.4391035,0.4201224,-0.794157,0,0,1,0,0,0,0
0.6956256,1.5,0,-1.64,0,0,1,0,0,180,0,1.5,0,-1.64,0,0,1,0,0,180,0,-0.3747976,1.039009,2.73785,0.2505018,-0.08365262,0.9434329,0.2004633,335.1555,151.0589,356.3729,4.401724,3.216009,0.7026623,-0.5919972,-0.1911104,0.7600315,-0.1880648,30.80674,254.5823,355.4703,1.170052,1.767582,2.234243,-0.05734479,0.1102316,0.5890978,0.7984512,287.5652,21.06376,172.7089,None,False,False,-0.3747976,1.039009,2.73785,0.4391246,0.4201576,-0.7941266,0,0,1,0,0,0,0
