TimeSinceStartup,Lhand_xPos,Lhand_yPos,Lhand_zPos,Lhand_wQuat,Lhand_xQuat,Lhand_yQuat,Lhand_zQuat,Rhand_xPos,Rhand_yPos,Rhand_zPos,Rhand_wQuat,Rhand_xQuat,Rhand_yQuat,Rhand_zQuat,HMD_xPos,HMD_yPos,HMD_zPos,HMD_wQuat,HMD_xQuat,HMD_yQuat,HMD_zQuat
4.248464,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,1.000236,1.556227,-1.967634,-0.008348789,0.05044587,0.9393546,-0.3391143
4.35947,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,1.003978,1.524797,-1.989645,-0.004068849,0.04784006,0.9051005,-0.4224782
4.47031,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,1.007206,1.492696,-2.013419,0.004066454,0.03560591,0.8676695,-0.4958482
4.581333,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,1.010927,1.462978,-2.034102,0.0007343144,0.02643847,0.8334584,-0.551949
4.690066,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,1.014709,1.444049,-2.052616,-0.009314409,0.02711407,0.8078732,-0.5886588
4.80105,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,1.023301,1.428543,-2.063909,-0.009065836,0.01743048,0.7697784,-0.6380089
4.9011,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,1.032239,1.413047,-2.073402,-0.002605199,0.008817869,0.7446058,-0.6674411
5.012064,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,1.040977,1.40442,-2.081343,-0.004375338,0.009094978,0.735006,-0.6779855
5.113182,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,1.048459,1.40102,-2.085194,-0.01363443,0.01306635,0.7348813,-0.6779329
5.214134,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,1.054552,1.401046,-2.080894,-0.01746089,0.01436464,0.7415493,-0.6705173
5.314431,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,1.055581,1.41009,-2.065277,-0.01968362,0.02636353,0.7593729,-0.6498233
5.425167,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,1.050346,1.425686,-2.040795,-0.001679494,0.03358196,0.7890812,-0.6133681
5.525433,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,1.034936,1.437892,-2.01241,0.01264793,0.04010514,0.8176234,-0.5742155
5.632512,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,1.010526,1.448866,-1.976784,0.0181952,0.04691368,0.8449686,-0.5324436
5.743555,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,0.991403,1.459511,-1.942391,0.01217331,0.05337017,0.8669362,-0.495404
5.854638,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,0.988193,1.481621,-1.915604,0.01502966,0.056514,0.9002802,-0.4313651
5.965389,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,0.9960457,1.512174,-1.892706,0.02345888,0.05801138,0.9431551,-0.3264089
6.065455,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,1.00623,1.541965,-1.874804,0.0130166,0.04683768,0.9736565,-0.2227773
6.166506,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,1.017716,1.564742,-1.861663,0.004293229,0.03453011,0.9886355,-0.1462501
6.269478,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,1.031165,1.574907,-1.853616,0.005069508,0.01820596,0.9948652,-0.09942923
6.380415,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,1.05601,1.576912,-1.84702,0.004701389,0.001506138,0.9974504,-0.07119255
6.48054,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,1.086407,1.575725,-1.84123,0.001882835,0.01070334,0.9986118,-0.05154095
6.591574,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,0.9905114,1.64283,-1.726798,0.001812958,0.001762269,0.9993505,-0.03594951
6.702855,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,0.9965164,1.642468,-1.703522,-0.004581564,-0.007819685,0.9993478,-0.03495572
6.813668,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,0.9954105,1.645491,-1.680858,-0.01460102,-0.0006088013,0.9991814,-0.03772264
6.913695,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,0.996618,1.647178,-1.663108,-0.02149938,-0.005418468,0.9991033,-0.03607205
7.02479,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,0.9916685,1.646276,-1.643562,-0.009370731,0.006545068,0.9995147,-0.02897912
7.135544,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,0.9792873,1.645521,-1.623519,0.01127177,0.00254097,0.999592,-0.02612365
7.235703,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,0.9627463,1.64521,-1.606495,0.02332078,-0.003336899,0.9993373,-0.02774903
7.346694,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,0.943629,1.647936,-1.592767,0.02512877,0.0004490753,0.9993953,-0.02403382
7.45775,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,0.9361142,1.646789,-1.577334,0.02276707,-0.00255443,0.9991226,-0.03506154
7.557862,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,0.9375553,1.64676,-1.558094,0.03496417,0.006024989,0.9985548,-0.04036884
7.658114,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,0.940953,1.647726,-1.538349,0.03974013,0.01026391,0.9987859,-0.02724099
7.768859,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,0.9481024,1.648005,-1.520427,0.03278863,0.00790613,0.9992669,-0.01811713
7.879771,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,0.9598731,1.64418,-1.505668,0.02793333,0.02055145,0.9990001,-0.0282146
7.979835,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,0.9693314,1.638933,-1.496305,0.02552585,0.02868124,0.9982411,-0.04517302
8.090834,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,0.9761959,1.634745,-1.491675,0.02782517,0.03080749,0.9971457,-0.06306629
8.201892,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,0.9826727,1.636473,-1.491597,0.03557996,0.01749212,0.9978911,-0.05139417
8.312944,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,0.9868737,1.636497,-1.490232,0.03389667,0.01184857,0.9981282,-0.04950546
8.413166,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,0.988526,1.636934,-1.489269,0.0292392,0.01325973,0.998413,-0.04626842
8.524173,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,0.9877683,1.636212,-1.488174,0.02670898,0.009820839,0.9985344,-0.04603644
8.63511,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,0.9874455,1.636501,-1.487269,0.02374022,0.009631848,0.9987013,-0.04403926
8.746095,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,0.9854546,1.636611,-1.487029,0.02356782,0.009201126,0.9987575,-0.04293552
8.857209,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,0.9851109,1.636769,-1.488008,0.02765252,0.00873104,0.9986818,-0.04235469
8.968354,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,0.9906753,1.638427,-1.488696,0.05929388,0.007475498,0.9976175,-0.03446474
9.06846,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,1.002675,1.640239,-1.488064,0.1297745,0.009519269,0.9911849,-0.02490776
9.17937,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,1.017335,1.641276,-1.484516,0.2264334,0.009517287,0.9738517,-0.01581905
9.290605,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,1.025786,1.640345,-1.48065,0.2899689,0.008834228,0.9568754,-0.0151526
9.401484,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,1.025987,1.638931,-1.479053,0.3081757,0.01080245,0.9511049,-0.01762157
9.51245,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,1.023934,1.638751,-1.479302,0.3068171,0.01165011,0.951532,-0.01773397
9.612594,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,1.021205,1.638916,-1.478805,0.3057387,0.01250703,0.9518961,-0.01616939
9.723567,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,1.020639,1.638786,-1.478417,0.3061373,0.01167351,0.9517736,-0.01645573
9.834796,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,1.019379,1.638978,-1.47845,0.2981644,0.01053166,0.9543266,-0.01574547
9.94552,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,1.018957,1.639065,-1.478436,0.2915718,0.009174917,0.9563605,-0.01662384
10.05658,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,1.019338,1.639114,-1.478176,0.2881722,0.01187145,0.9573489,-0.01729512
10.1678,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,1.019631,1.639059,-1.478517,0.2867382,0.01112185,0.9577751,-0.01801123
10.27887,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,1.018429,1.638696,-1.479071,0.284589,0.0101577,0.9583972,-0.0195118
10.37886,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,1.0184,1.638709,-1.479783,0.2859499,0.01092529,0.9579745,-0.01995712
10.47905,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,1.020564,1.636755,-1.481951,0.287661,0.01481681,0.957214,-0.02780516
10.59015,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,1.023658,1.627196,-1.486876,0.2826789,0.02825163,0.956524,-0.06600291
10.70077,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,1.0234,1.611962,-1.492422,0.2695698,0.0413393,0.9536696,-0.1270338
10.80082,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,1.023453,1.601105,-1.495798,0.2619088,0.04992681,0.9485673,-0.1706789
10.90115,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,1.025942,1.599577,-1.498672,0.2614927,0.05239248,0.9472436,-0.1777816
11.01181,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,1.028893,1.600407,-1.50011,0.263899,0.05086333,0.9471385,-0.1752114
11.12268,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,1.030208,1.600657,-1.501258,0.2640963,0.05048315,0.9472238,-0.1745619
11.22303,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,1.031339,1.600945,-1.502677,0.2652407,0.04890088,0.9471053,-0.1739185
11.33366,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,1.032575,1.601401,-1.504523,0.2646581,0.04892564,0.9474643,-0.1728405
11.4338,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,1.031893,1.601423,-1.505735,0.2654657,0.04802322,0.9472268,-0.1731568
11.54472,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,1.031983,1.601649,-1.507748,0.2669497,0.04588148,0.9470383,-0.1724856
11.64521,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,1.030828,1.601218,-1.51003,0.2625815,0.04564483,0.9480577,-0.1736494
11.75575,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,1.023634,1.599668,-1.514191,0.2297221,0.04585626,0.9551776,-0.1809995
11.85591,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,1.010323,1.60001,-1.520363,0.1649483,0.03534279,0.968517,-0.1830788
11.96692,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,0.9898541,1.601444,-1.525343,0.07069974,0.02549901,0.9806713,-0.1806522
12.07794,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,0.9731777,1.602063,-1.527834,-0.01506976,0.0152536,0.9832983,-0.1807339
12.17799,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,0.9635502,1.601451,-1.527468,-0.05652333,0.01052475,0.9810433,-0.1850637
12.27807,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,0.9622225,1.601165,-1.527682,-0.05422758,0.006062632,0.9811144,-0.1855728
12.3891,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,0.9642071,1.601114,-1.527725,-0.03449272,0.003526511,0.9822993,-0.1840815
12.4999,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,0.9652435,1.601336,-1.527428,-0.02801815,0.003816043,0.9827369,-0.182835
12.59999,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,0.9650763,1.601414,-1.527358,-0.03094337,0.003528693,0.9826317,-0.1829346
12.70007,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,0.9639125,1.601726,-1.527176,-0.03337999,0.002022473,0.9827026,-0.1821467
12.811,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,0.9635407,1.601799,-1.527443,-0.03170699,0.0013363,0.9828164,-0.1818378
12.92215,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,0.9633589,1.601744,-1.527861,-0.02845235,0.001392702,0.9829308,-0.1817573
13.03308,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,0.9614903,1.60203,-1.52801,-0.03140939,-0.0001471232,0.9830127,-0.1808303
13.14423,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,0.9549685,1.602389,-1.52767,-0.06455346,-0.002632601,0.9815352,-0.1800407
13.25522,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,0.9462074,1.603826,-1.525641,-0.1146517,-0.005633379,0.9776893,-0.1759173
13.35551,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,0.9384942,1.606238,-1.522686,-0.1569691,-0.008140358,0.9732627,-0.1674944
13.46611,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,0.9326147,1.607715,-1.519594,-0.1927555,-0.006993083,0.9676622,-0.1625621
13.56638,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,0.9322199,1.607556,-1.518709,-0.2059757,-0.002696445,0.9644963,-0.1652687
13.67734,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,0.9328904,1.607369,-1.518671,-0.2047765,-0.00503019,0.9646548,-0.1657786
13.7883,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,0.9333168,1.607603,-1.518945,-0.2017363,-0.007017062,0.965409,-0.1650418
13.89952,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,0.9345343,1.606961,-1.520529,-0.1977747,-0.007697631,0.9659009,-0.1669173
14.01072,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,0.9339378,1.606326,-1.521594,-0.1929375,-0.00795486,0.9665896,-0.1685719
14.12159,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,0.9332228,1.606297,-1.522409,-0.1911766,-0.009245414,0.9668962,-0.1687538
14.23271,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,0.9310917,1.606186,-1.523336,-0.1919402,-0.01083267,0.9667715,-0.1685067
14.34388,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,0.9286416,1.605907,-1.52432,-0.1938271,-0.01460923,0.9663238,-0.1686298
14.45455,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,0.9249496,1.60583,-1.524282,-0.2023351,-0.01773421,0.9645381,-0.1685596
14.55459,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,0.9209989,1.606127,-1.522406,-0.2192582,-0.02407691,0.9610795,-0.1663502
14.6657,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,0.9104064,1.606715,-1.515053,-0.2779227,-0.03433093,0.9461268,-0.1625564
14.77668,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,0.8976516,1.607558,-1.502372,-0.3554505,-0.04730202,0.9205261,-0.1550782
14.8767,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,0.887023,1.607862,-1.48712,-0.4259158,-0.06831414,0.8905368,-0.1444752
14.98772,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,0.875809,1.607319,-1.465108,-0.5097453,-0.08859324,0.8450119,-0.1351512
15.08784,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,0.8690162,1.606553,-1.443578,-0.5852401,-0.1043014,0.7941583,-0.1262064
15.19881,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,0.8685347,1.605527,-1.421906,-0.6608779,-0.1182224,0.731965,-0.1161518
15.29915,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,0.8733088,1.60525,-1.403153,-0.725912,-0.1237606,0.6680073,-0.1072454
15.41006,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,0.8814031,1.605368,-1.385988,-0.7831813,-0.1289293,0.6007349,-0.09550881
15.52101,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,0.8882178,1.605424,-1.377158,-0.8099107,-0.1342785,0.564575,-0.08525913
15.63218,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,0.8898836,1.604624,-1.375474,-0.8100612,-0.1385453,0.5638855,-0.08148147
15.74295,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,0.8884827,1.603777,-1.375885,-0.8042768,-0.1416597,0.5715131,-0.08027638
15.84307,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,0.8877568,1.603422,-1.376826,-0.8007891,-0.1421272,0.5760825,-0.08164368
15.95403,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,0.8869495,1.602943,-1.37788,-0.7978974,-0.1422274,0.5798503,-0.08309522
16.06502,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,0.8866473,1.602203,-1.378358,-0.7969415,-0.1433267,0.580497,-0.08581945
16.17624,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,0.8866796,1.603156,-1.379142,-0.7957361,-0.1415802,0.5830562,-0.08249073
16.27643,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,0.8875278,1.606697,-1.379587,-0.7990378,-0.1290581,0.5820861,-0.07783618
16.38733,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,0.8907838,1.616172,-1.37973,-0.8083813,-0.09970686,0.5773893,-0.05656814
16.49852,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,0.8983238,1.632309,-1.381312,-0.8130358,-0.05630981,0.5794135,-0.009054073
16.60924,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,0.9104116,1.648671,-1.384112,-0.8130686,-0.008300323,0.5809501,0.03671203
16.70931,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,0.9214187,1.658875,-1.388875,-0.8110056,0.02638468,0.5805926,0.06697775
16.80952,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,0.9291319,1.664858,-1.396807,-0.8063966,0.05411643,0.5835893,0.07886418
16.92039,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,0.9314269,1.66619,-1.405609,-0.8018507,0.0700812,0.5891199,0.07114785
17.02052,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,0.9293536,1.665891,-1.409218,-0.800569,0.07291372,0.5911845,0.06537472
17.13141,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,0.9281194,1.665519,-1.408912,-0.7995176,0.06890672,0.592849,0.0674807
17.23152,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,0.9279358,1.664261,-1.405726,-0.8011485,0.06220355,0.591201,0.06908847
17.34237,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,0.9286851,1.66321,-1.403063,-0.8009718,0.05621966,0.5916331,0.07248364
17.45343,1,0,-1.64,0,0,1,0,1,0,-1.64,0,0,1,0,0.929751,1.66294,-1.404218,-0.796681,0.05461591,0.5974833,0.07300859
