TimeSinceStartup,Lhand_xPos,Lhand_yPos,Lhand_zPos,Lhand_wQuat,Lhand_xQuat,Lhand_yQuat,Lhand_zQuat,Rhand_xPos,Rhand_yPos,Rhand_zPos,Rhand_wQuat,Rhand_xQuat,Rhand_yQuat,Rhand_zQuat,HMD_xPos,HMD_yPos,HMD_zPos,HMD_wQuat,HMD_xQuat,HMD_yQuat,HMD_zQuat
2.330812,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.396303,1.152602,-1.984371,0.7645561,-0.09131532,0.637459,0.02759472
2.430849,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.3983327,1.153326,-1.981499,0.7705175,-0.08353038,0.6308482,0.03682502
2.541866,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.400605,1.156164,-1.971803,0.8015647,-0.08105309,0.5896732,0.05665716
2.653258,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.4075462,1.156406,-1.950811,0.867133,-0.07748245,0.4900558,0.0438429
2.764102,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.4301215,1.154995,-1.921577,0.954841,-0.07431526,0.2867241,0.02335235
2.874989,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.4655601,1.153784,-1.903381,0.9955733,-0.07639869,0.05472578,0.001427424
2.975346,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.4985425,1.155915,-1.900785,0.9866977,-0.08955912,-0.1355726,0.005181571
3.086298,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.5273579,1.157651,-1.904399,0.9586994,-0.09972914,-0.2639444,0.0358187
3.197129,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.5521822,1.153909,-1.907334,0.9336887,-0.09957334,-0.333951,0.08238506
3.308419,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.5755299,1.145197,-1.91108,0.9071695,-0.0872389,-0.3945359,0.1173637
3.408524,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.5922103,1.136103,-1.912228,0.8891981,-0.07048109,-0.4298399,0.1399886
3.519222,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.6058709,1.125858,-1.912839,0.8783638,-0.04313557,-0.4484252,0.1597846
3.630355,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.6129526,1.119626,-1.912582,0.8735483,-0.02960316,-0.4554495,0.1691238
3.741681,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.6127006,1.119553,-1.91024,0.8758224,-0.02607314,-0.4516685,0.1680806
3.85242,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.6054224,1.126266,-1.903924,0.8918583,-0.03992741,-0.4266204,0.1448783
3.952517,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.5906076,1.133821,-1.893657,0.9193298,-0.04307445,-0.3731428,0.1172255
4.06373,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.5574367,1.140857,-1.874172,0.9663851,-0.04083274,-0.2349932,0.09597272
4.174547,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.5106678,1.143078,-1.859335,0.9949619,-0.02436479,-0.04341902,0.08701681
4.285633,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.4732215,1.140196,-1.848231,0.9937121,0.003791628,0.08699074,0.07038792
4.396673,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.4506413,1.137344,-1.820166,0.9911232,0.02772181,0.1143878,0.06182042
4.507785,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.4343437,1.137227,-1.775235,0.9931158,0.04939075,0.09121801,0.05441382
4.618936,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.4191281,1.141803,-1.727623,0.9943596,0.05857909,0.07255299,0.0505337
4.72987,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.4050603,1.147029,-1.683848,0.9945251,0.06561774,0.0606237,0.05421211
4.829944,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.3938006,1.14816,-1.6553,0.9936019,0.07665475,0.0581393,0.05915401
4.940933,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.3850645,1.146251,-1.639108,0.9928608,0.08198487,0.06733187,0.05451932
5.05233,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.3834859,1.143889,-1.636913,0.9932653,0.08191776,0.06369089,0.05154714
5.162923,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.3834568,1.144706,-1.656768,0.9933316,0.08664662,0.06156611,0.04465766
5.262973,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.3790809,1.152678,-1.699947,0.9939702,0.07771157,0.06815186,0.0365983
5.374071,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.3749731,1.157149,-1.774791,0.9928454,0.08355128,0.08433916,0.01281038
5.485364,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.376327,1.164109,-1.86774,0.9932481,0.0435061,0.10753,-0.001663439
5.592198,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.3763438,1.151806,-1.964313,0.9929124,0.04302743,0.1107859,0.000433711
5.70331,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.3709165,1.135412,-2.044734,0.9931567,0.0369631,0.1107663,-0.002059691
5.814494,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.3646849,1.128175,-2.105336,0.9938388,0.007335904,0.1105924,-0.0003232504
5.925393,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.3598346,1.131512,-2.144968,0.9945704,-0.003337925,0.1038232,-0.006265189
6.025803,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.3527345,1.13991,-2.171878,0.9960907,-0.008875812,0.08752121,-0.008045735
6.128242,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.3465573,1.147939,-2.196871,0.9970012,-0.01483729,0.07276165,-0.02177821
6.229603,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.3409633,1.153561,-2.220588,0.9974883,-0.01360161,0.06235029,-0.03073374
6.340349,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.3375315,1.157723,-2.252569,0.9970942,0.005449169,0.0660401,-0.03758036
6.451517,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.3400337,1.162452,-2.286087,0.9962026,0.006340822,0.07873122,-0.03662766
6.56222,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.3490279,1.158456,-2.326324,0.9947482,0.01961193,0.09719572,-0.02538618
6.673501,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.3604571,1.153342,-2.367492,0.9941828,0.01363684,0.1065948,-0.007223619
6.784518,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.3687258,1.154303,-2.410593,0.9913635,0.001250916,0.1302167,0.01551107
6.895817,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.3654127,1.158371,-2.451007,0.9785846,-0.02144157,0.2023698,0.03096507
7.006978,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.3467011,1.161517,-2.491658,0.937418,-0.04169061,0.3427601,0.04499953
7.117724,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.3363041,1.162723,-2.525444,0.9026939,-0.05065514,0.4236437,0.05571137
7.228954,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.3360255,1.162511,-2.54887,0.8916296,-0.04565005,0.4465461,0.05923919
7.339804,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.3419853,1.159717,-2.56697,0.8957615,-0.03931664,0.4393353,0.05522703
7.45109,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.3489273,1.155945,-2.592255,0.8940127,-0.03745301,0.4443178,0.0438196
7.562162,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.3553468,1.156256,-2.619864,0.880122,-0.04835911,0.4703419,0.04272294
7.673139,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.3606873,1.158244,-2.65163,0.8483904,-0.06370639,0.5241395,0.03811846
7.784319,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.3685662,1.159118,-2.685544,0.8042561,-0.07698147,0.5883641,0.03276753
7.895161,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.3814645,1.157512,-2.709782,0.7792411,-0.08402948,0.6206745,0.02203401
8.00658,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.3957731,1.156133,-2.729111,0.7565821,-0.08180416,0.6485725,0.01566674
8.117028,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.4101238,1.14996,-2.747369,0.740648,-0.07053319,0.6681808,0.000446689
8.217149,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.4216146,1.141816,-2.763477,0.7255462,-0.06558111,0.6845492,-0.02596884
8.328309,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.4284591,1.130455,-2.775818,0.710151,-0.04058745,0.700933,-0.0522613
8.439381,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.4289155,1.120545,-2.777478,0.7021925,-0.02167905,0.7058629,-0.09062708
8.539407,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.4257126,1.113374,-2.771804,0.6937595,0.006005515,0.7105409,-0.1174452
8.650323,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.4222865,1.104599,-2.755327,0.7046134,0.04442082,0.6925886,-0.1478778
8.761441,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.4221391,1.10184,-2.737452,0.7173597,0.0643606,0.6759623,-0.1559735
8.872702,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.4266396,1.101701,-2.725071,0.7158926,0.08161309,0.6774557,-0.147956
8.983315,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.4338305,1.103114,-2.708649,0.7334805,0.0854749,0.6593976,-0.1410507
9.083488,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.4425533,1.10701,-2.684701,0.7808959,0.08818167,0.6027155,-0.1384185
9.183843,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.4552614,1.114634,-2.649876,0.8699886,0.06931598,0.4694576,-0.1338837
9.294509,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.4830687,1.126349,-2.608955,0.9587188,0.04422929,0.2494639,-0.1291116
9.4055,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.5215107,1.141363,-2.578385,0.9936218,0.02949661,-0.01006762,-0.1083713
9.516791,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.5594305,1.156998,-2.568159,0.9684872,0.02035923,-0.2313526,-0.08996663
9.627662,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.5873302,1.166168,-2.568645,0.9226975,0.01830519,-0.3799679,-0.06260021
9.738871,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.6112128,1.168669,-2.576595,0.8804267,0.02026567,-0.4717445,-0.04353388
9.849916,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.6321781,1.167233,-2.592033,0.8432195,0.02398342,-0.5365369,-0.02310633
9.961125,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.6421361,1.164904,-2.611533,0.8124323,0.02049433,-0.5826695,-0.00549039
10.07209,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.6418089,1.163988,-2.628243,0.7920244,0.02555472,-0.6099304,-0.00540995
10.18322,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.6349013,1.163178,-2.640268,0.778471,0.0220841,-0.6272911,0.001048175
10.2941,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.6235257,1.162252,-2.655048,0.7635204,0.02428625,-0.6452996,0.005935695
10.40521,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.6101084,1.163825,-2.664896,0.7510612,0.02075972,-0.6598008,0.01179808
10.51617,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.5980579,1.165417,-2.668582,0.7508645,0.01701484,-0.6600659,0.01503347
10.62716,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.5918249,1.161623,-2.669044,0.7743876,0.01599246,-0.6311993,0.04068854
10.73826,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.5933068,1.163364,-2.654465,0.7926042,0.0110835,-0.6076325,0.04938169
10.84953,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.5964923,1.164518,-2.645921,0.7824321,0.01100338,-0.620908,0.0463913
10.96048,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.5993422,1.162179,-2.645762,0.7828299,0.007831819,-0.6205189,0.04552206
11.07161,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.5988955,1.163265,-2.643016,0.7857481,0.004478039,-0.6169143,0.04468451
11.17153,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.5971895,1.159068,-2.656491,0.7843508,0.005285643,-0.6190214,0.03972968
11.28288,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.5959004,1.158176,-2.663781,0.7801143,0.005900149,-0.6245093,0.03708084
11.39349,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.5928222,1.15619,-2.679643,0.7647518,0.01226003,-0.6434996,0.0302112
11.5047,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.5900079,1.15417,-2.694777,0.7504848,0.01289177,-0.6601681,0.02801096
11.61205,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.5884683,1.15342,-2.703062,0.7456095,0.01358426,-0.6654485,0.03256064
11.72299,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.5864691,1.15227,-2.709097,0.7388801,0.01648699,-0.6727107,0.03528271
11.83379,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.5819328,1.152188,-2.715116,0.7298001,0.01791468,-0.6824796,0.03595145
11.93447,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.5772014,1.152478,-2.718709,0.7242161,0.01812951,-0.6882801,0.03811629
12.03625,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.5710708,1.152386,-2.724077,0.7176859,0.01818352,-0.6949267,0.04090464
12.13788,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.5664604,1.153017,-2.724878,0.7143502,0.01880849,-0.6982777,0.04193114
12.24882,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.5632153,1.15404,-2.72491,0.7122445,0.01932177,-0.7004076,0.04199734
12.35978,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.562032,1.154501,-2.722993,0.711092,0.01919602,-0.7014238,0.04454519
12.45983,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.5620183,1.154998,-2.720974,0.7118765,0.01890465,-0.7005951,0.04517785
12.57076,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.5641557,1.156709,-2.715396,0.7161868,0.01799619,-0.6963928,0.04230539
12.68207,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.5684397,1.156785,-2.710728,0.7272636,0.02059495,-0.6845769,0.04492208
12.79279,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.572342,1.156337,-2.708434,0.7395087,0.01898907,-0.6714585,0.04370045
12.90426,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.5778712,1.155814,-2.703043,0.7618042,0.01801273,-0.6460797,0.04371361
13.01522,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.587177,1.155134,-2.6908,0.7882103,0.02148388,-0.6136818,0.04071452
13.12587,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.597769,1.157102,-2.667295,0.8212521,0.02188261,-0.5690643,0.03509998
13.22633,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.6067384,1.15835,-2.645122,0.8546524,0.0191023,-0.5179325,0.03082644
13.33716,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.6129619,1.160807,-2.623641,0.8976465,0.01463131,-0.4395437,0.02859936
13.44816,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.6151835,1.161412,-2.601361,0.9400773,0.00994624,-0.3397521,0.02691244
13.55931,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.6156229,1.161672,-2.582015,0.9713448,0.004986695,-0.2367351,0.02051591
13.67069,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.6152905,1.161368,-2.560841,0.9916955,0.001178276,-0.1279159,0.01327923
13.78144,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.6137547,1.160297,-2.540046,0.9997274,0.004143986,-0.02198436,0.006680854
13.89257,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.610684,1.159356,-2.522538,0.9976411,0.00894678,0.06804071,-0.001667465
14.00371,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.6108793,1.157079,-2.506693,0.9931102,0.01503522,0.1159979,-0.007114626
14.11467,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.6219854,1.154367,-2.489596,0.9937949,0.0186403,0.1088221,-0.01349511
14.22567,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.6370406,1.153251,-2.474537,0.9962659,0.02026411,0.08266024,-0.0145238
14.33666,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.6471468,1.152464,-2.463669,0.9975682,0.02473861,0.06434133,-0.01028667
14.44784,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.6526109,1.151813,-2.458472,0.9983971,0.0278872,0.04822674,-0.009984219
14.55873,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.6528996,1.153252,-2.460116,0.998841,0.02567754,0.04000298,-0.007551537
14.66987,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.64995,1.154749,-2.463309,0.9988887,0.02563727,0.03938589,-0.003598434
14.77027,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.6454523,1.156059,-2.465769,0.9988936,0.02479768,0.03987879,-0.002534013
14.88085,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.6418743,1.15654,-2.467354,0.9988174,0.02582494,0.0411254,-0.002387434
14.98096,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.6412312,1.156188,-2.468308,0.9988447,0.02773841,0.03923253,-0.0008683903
15.09215,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.6428655,1.155905,-2.468809,0.9991336,0.02837864,0.03043287,-0.0006994759
15.20318,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.6448702,1.155555,-2.470554,0.9993063,0.02891512,0.02343821,0.001223451
15.31425,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.6450725,1.15567,-2.473044,0.99931,0.02992955,0.02145763,0.004843158
15.4251,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.6425169,1.157369,-2.473011,0.9990432,0.02830482,0.03242662,0.007755241
15.52517,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.6344088,1.160143,-2.472294,0.9957339,0.01486895,0.09049094,0.01022123
15.63613,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.6155318,1.162017,-2.47562,0.9706855,-0.001573225,0.2394576,0.02067079
15.7362,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.5965725,1.159217,-2.488721,0.9106092,0.008382533,0.4125493,0.02288404
15.8473,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.5767035,1.154967,-2.514367,0.797708,0.02376476,0.6021585,0.02241275
15.95819,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.5709121,1.154835,-2.548792,0.6668014,0.01022551,0.7450992,0.009927579
16.05837,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.5746373,1.154247,-2.574459,0.5748912,-0.006001811,0.8181655,-0.00832331
16.16945,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.5799028,1.150511,-2.589014,0.5478787,-0.007881518,0.8360931,-0.0267457
16.28051,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.5850751,1.144714,-2.583642,0.5817219,-0.01179886,0.8124772,-0.0366232
16.39128,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.5943733,1.144591,-2.565853,0.6458786,-0.01332641,0.7628723,-0.0262531
16.50253,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.6032878,1.148277,-2.547369,0.7000818,-0.01437441,0.7138487,-0.009939784
16.61344,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.6064106,1.15366,-2.536634,0.7212421,-0.01537198,0.6925092,0.002138718
16.72458,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.6008286,1.15669,-2.535178,0.7174119,-0.01097467,0.6964491,0.01258579
16.83561,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.5935362,1.157181,-2.542523,0.6795497,-0.007374451,0.7329216,0.03136539
16.94658,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.5928085,1.158612,-2.558115,0.5802683,0.005398293,0.8123067,0.058459
17.05787,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.605004,1.159299,-2.575452,0.4342977,-0.00391616,0.8976209,0.07514657
17.1687,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.631346,1.155978,-2.588064,0.2760386,-0.0216847,0.9589239,0.06162308
17.26886,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.6511214,1.15283,-2.589772,0.188462,-0.04272233,0.9798715,0.05008939
17.37978,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.6688673,1.149298,-2.585912,0.1281673,-0.04652284,0.9897625,0.042179
17.49086,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.6816062,1.14394,-2.577114,0.09787939,-0.04871039,0.9934909,0.0319826
17.6017,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.6913713,1.143126,-2.562325,0.0889989,-0.05457684,0.9939183,0.03502922
17.7021,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.6955146,1.144684,-2.547527,0.08787248,-0.05713556,0.9934571,0.04535297
17.81297,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.6921524,1.146228,-2.533245,0.1039769,-0.05384175,0.9916734,0.05360742
17.92381,0,0,-2.4,1,0,0,0,0,0,-2.4,1,0,0,0,-0.6836389,1.149221,-2.522541,0.1384441,-0.05195104,0.9869712,0.06342044
