TimeSinceStartup,Lhand_xPos,Lhand_yPos,Lhand_zPos,Lhand_wQuat,Lhand_xQuat,Lhand_yQuat,Lhand_zQuat,Lhandxrot,Lhandyrot,Lhandzrot,Rhand_xPos,Rhand_yPos,Rhand_zPos,Rhand_wQuat,Rhand_xQuat,Rhand_yQuat,Rhand_zQuat,Rhandxrot,Rhandyrot,Rhandzrot,HMD_xPos,HMD_yPos,HMD_zPos,HMD_wQuat,HMD_xQuat,HMD_yQuat,HMD_zQuat,HMDxrot,HMDyrot,HMDzrot,vrtracker_xPos,vrtracker_yPos,vrtracker_zPos,vrtracker_wQuat,vrtracker_xQuat,vrtracker_yQuat,vrtracker_zQuat,vrtracker_xrot,vrtracker_yrot,vrtracker_zrot,rtracker_xPos,rtracker_yPos,rtracker_zPos,rtracker_wQuat,rtracker_xQuat,rtracker_yQuat,rtracker_zQuat,rtracker_xrot,rtracker_yrot,rtracker_zrot
6.5144,1.625712,0.8385339,-2.417087,0.1416644,-0.007257752,0.9833559,0.1135328,346.977,163.4844,1.052329,1.554324,0.8444997,-2.460714,-0.01808071,-0.08747026,0.9890944,0.1171081,346.7913,183.3125,349.5088,1.356993,0.8290482,-2.503397,0.1968523,-0.007214497,0.9798198,0.03391705,356.0259,157.2818,359.955,1.97577,0.7803649,-2.191166,0.1715149,-0.1897378,0.6501234,0.7154871,275.5004,329.6046,180.7607,1.886455,0.781383,-2.247934,0.2107499,-0.200422,0.663385,0.689446,272.2717,4.71227,141.476
6.536537,1.626005,0.8387388,-2.416988,0.1416799,-0.007170137,0.9833446,0.1136168,346.9689,163.481,1.064115,1.554385,0.8445626,-2.460638,-0.01810708,-0.08750036,0.9890922,0.1171008,346.7925,183.3159,349.5049,1.356915,0.8294194,-2.503683,0.1970065,-0.006771674,0.979782,0.03420148,356.0039,157.2617,0.01184904,1.977413,0.7812381,-2.190443,0.1724411,-0.189803,0.6496864,0.7156441,275.5286,330.3936,179.8882,1.88644,0.7813755,-2.247927,0.210672,-0.2003641,0.6634476,0.6894264,272.2649,4.742207,141.4577
6.547649,1.625921,0.8387264,-2.417041,0.1416451,-0.007182873,0.9833563,0.1135584,346.9753,163.4855,1.061168,1.554514,0.844612,-2.460589,-0.01804867,-0.08742308,0.9891013,0.1170903,346.7928,183.308,349.5149,1.356576,0.8295561,-2.503956,0.1972165,-0.006517353,0.9797347,0.0343967,355.9877,157.2358,0.04575601,1.97713,0.7813407,-2.190691,0.17243,-0.1898278,0.6496946,0.7156327,275.5278,330.3596,179.921,1.886266,0.7812191,-2.247979,0.2106688,-0.2003686,0.6634101,0.6894622,272.2702,4.672204,141.5275
6.569963,1.628477,0.8400224,-2.416025,0.1416641,-0.00710573,0.9834278,0.1129187,347.0496,163.4855,1.059308,1.5547,0.8447541,-2.460552,-0.01801319,-0.08735558,0.9891097,0.1170752,346.794,183.3027,349.5233,1.356458,0.829625,-2.503979,0.1972941,-0.006216317,0.979716,0.03454035,355.9784,157.2253,0.08321279,1.97631,0.7810031,-2.191042,0.1717997,-0.1897441,0.6500275,0.7155042,275.5032,329.8444,180.4964,1.88624,0.7811624,-2.248014,0.2107257,-0.2004743,0.6634055,0.6894186,272.2656,4.601777,141.5842
6.592049,1.628121,0.8399382,-2.416111,0.1417153,-0.00714703,0.9834218,0.1129039,347.0506,163.48,1.054964,1.55475,0.844712,-2.460453,-0.01795281,-0.08731693,0.9891086,0.1171221,346.7878,183.2957,349.5284,1.356375,0.8296775,-2.504014,0.1974245,-0.005902786,0.9796838,0.0347639,355.9604,157.2085,0.1241112,1.975988,0.7808062,-2.191075,0.1716585,-0.1897383,0.6500806,0.7154914,275.501,329.7256,180.6276,1.886312,0.7812577,-2.248001,0.2106893,-0.2005431,0.6633197,0.6894922,272.2746,4.281271,141.902
6.614143,1.627139,0.8395072,-2.416665,0.1417316,-0.007082593,0.9833993,0.1130832,347.0313,163.4764,1.065724,1.554701,0.8447816,-2.460583,-0.0180169,-0.08731714,0.9891108,0.1170938,346.7917,183.3029,349.5277,1.356557,0.8297748,-2.503855,0.1975227,-0.00541982,0.979658,0.03500864,355.9438,157.1947,0.1844311,1.976262,0.7807885,-2.190907,0.1716776,-0.1896479,0.649861,0.7157103,275.5329,329.915,180.4438,1.886386,0.7812955,-2.247979,0.2107083,-0.2005707,0.6632642,0.6895317,272.2816,4.193063,141.9861
6.625354,1.627103,0.8394811,-2.416706,0.1417295,-0.007142636,0.9834036,0.1130451,347.0346,163.4776,1.058098,1.554363,0.8445822,-2.460707,-0.01795962,-0.08734591,0.989107,0.1171133,346.789,183.2968,349.525,1.356941,0.8292855,-2.503457,0.1972644,-0.005950126,0.9797174,0.0347157,355.9647,157.2275,0.117028,1.976281,0.7807875,-2.190885,0.1716908,-0.1896924,0.6498436,0.7157112,275.5349,329.8913,180.4626,1.886371,0.7812648,-2.24798,0.2106785,-0.2004852,0.663262,0.6895679,272.286,4.275313,141.9137
6.647707,1.627261,0.8394241,-2.416575,0.1417162,-0.007104599,0.9834009,0.113088,347.0303,163.4785,1.063056,1.554687,0.8447284,-2.46052,-0.01795878,-0.08738578,0.9890947,0.1171872,346.7806,183.2981,349.5199,1.357159,0.8288224,-2.503344,0.197048,-0.00659828,0.9797714,0.03429956,355.9968,157.256,0.03375567,1.976251,0.7808296,-2.190861,0.1716649,-0.1896983,0.6498315,0.7157268,275.5379,329.8725,180.483,1.886251,0.7811169,-2.248,0.2107404,-0.2005838,0.6632928,0.6894906,272.2769,4.278432,141.897
6.669973,1.6275,0.8394783,-2.416568,0.1417814,-0.007121778,0.9833933,0.1130705,347.0321,163.4711,1.061644,1.554711,0.8448196,-2.460609,-0.01795358,-0.08736993,0.9890978,0.1171738,346.7821,183.2971,349.5219,1.356929,0.8293519,-2.503665,0.1971301,-0.006252209,0.9797506,0.03448667,355.9836,157.2448,0.07728191,1.975874,0.7805734,-2.191118,0.17148,-0.1896618,0.6499455,0.7156772,275.5283,329.7253,180.6489,1.886447,0.7813781,-2.248035,0.2107556,-0.2005534,0.6632073,0.6895771,272.2911,4.239218,141.9374
6.691804,1.630213,0.8407051,-2.415377,0.1418661,-0.006982882,0.983462,0.1123729,347.1141,163.4627,1.066788,1.554538,0.8448012,-2.460676,-0.0179311,-0.08734478,0.9891031,0.1171516,346.7843,183.2939,349.5253,1.356642,0.8294599,-2.503844,0.1972753,-0.005916437,0.9797181,0.03463924,355.9741,157.2262,0.1191284,1.975817,0.7805427,-2.191127,0.1714809,-0.1896465,0.6499304,0.7156948,275.5305,329.7464,180.629,1.88634,0.78132,-2.248012,0.2108353,-0.2005722,0.6631114,0.6896394,272.3049,4.234572,141.9336
