TimeSinceStartup,Lhand_xPos,Lhand_yPos,Lhand_zPos,Lhand_wQuat,Lhand_xQuat,Lhand_yQuat,Lhand_zQuat,Lhandxrot,Lhandyrot,Lhandzrot,Rhand_xPos,Rhand_yPos,Rhand_zPos,Rhand_wQuat,Rhand_xQuat,Rhand_yQuat,Rhand_zQuat,Rhandxrot,Rhandyrot,Rhandzrot,HMD_xPos,HMD_yPos,HMD_zPos,HMD_wQuat,HMD_xQuat,HMD_yQuat,HMD_zQuat,HMDxrot,HMDyrot,HMDzrot,vrtracker_xPos,vrtracker_yPos,vrtracker_zPos,vrtracker_wQuat,vrtracker_xQuat,vrtracker_yQuat,vrtracker_zQuat,vrtracker_xrot,vrtracker_yrot,vrtracker_zrot,rtracker_xPos,rtracker_yPos,rtracker_zPos,rtracker_wQuat,rtracker_xQuat,rtracker_yQuat,rtracker_zQuat,rtracker_xrot,rtracker_yrot,rtracker_zrotFocusedObject,LeftBlink,RightBlink,RayOrigin_x,RayOrigin_y,RayOrigin_z,RayDirection_x,RayDirection_y,RayDirection_z,ConvergenceDistance,foc_Objectpos_X,foc_Objectpos_Y,foc_Objectpos_Z
0,1.25,1,-1.64,0,0,1,0,0,180,0,0.75,1,-1.64,0,0,1,0,0,180,0,2.035629,1.280615,-1.986338,0.1453681,-0.03684259,0.9776831,0.1471277,342.6385,163.354,358.2429,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive
0,1.25,1,-1.64,0,0,1,0,0,180,0,0.75,1,-1.64,0,0,1,0,0,180,0,2.033762,1.279973,-1.986206,0.145024,-0.03694749,0.977666,0.1475538,342.5884,163.3957,358.2315,2.667881,1.333305,-2.030483,-0.741671,-0.004652905,0.6706834,-0.009289483,1.109456,275.7589,0.4319938,1,0,-1.64,0,0,1,0,0,180,0,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive
0.02,1.25,1,-1.64,0,0,1,0,0,180,0,0.75,1,-1.64,0,0,1,0,0,180,0,2.012073,1.267512,-1.942307,0.1233718,-0.02945312,0.9896984,0.06640191,352.0272,165.9579,357.5743,2.667881,1.333305,-2.030483,-0.741671,-0.004652905,0.6706834,-0.009289483,1.109456,275.7589,0.4319938,1,0,-1.64,0,0,1,0,0,180,0,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive
0.0499373,1,0,-1.64,0,0,1,0,0,180,0,1.880656,0.8296032,-2.590341,0.09450652,-0.1209119,0.9818766,0.1112083,346.0403,170.5885,347.1143,2.012321,1.267492,-1.942171,0.1233235,-0.02962148,0.9897091,0.06625628,352.0416,165.9647,357.5526,2.667881,1.333305,-2.030483,-0.741671,-0.004652905,0.6706834,-0.009289483,1.109456,275.7589,0.4319938,1,0,-1.64,0,0,1,0,0,180,0,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive
0.0773388,1,0,-1.64,0,0,1,0,0,180,0,1.880607,0.8296445,-2.590356,0.09443203,-0.1208669,0.981894,0.1111663,346.0465,170.5961,347.1182,2.012534,1.267109,-1.941579,0.1230743,-0.03000299,0.9897608,0.06577286,352.0919,165.9964,357.5002,2.667881,1.333305,-2.030483,-0.741671,-0.004652905,0.6706834,-0.009289483,1.109456,275.7589,0.4319938,1,0,-1.64,0,0,1,0,0,180,0,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive
0.0925341,1,0,-1.64,0,0,1,0,0,180,0,1.880503,0.8296473,-2.590395,0.09446594,-0.1209075,0.9818827,0.1111936,346.0425,170.593,347.1141,2.013545,1.267171,-1.94161,0.1229324,-0.02980821,0.989809,0.06540091,352.1374,166.0112,357.5162,2.667881,1.333305,-2.030483,-0.741671,-0.004652905,0.6706834,-0.009289483,1.109456,275.7589,0.4319938,1,0,-1.64,0,0,1,0,0,180,0,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive
0.1084491,1,0,-1.64,0,0,1,0,0,180,0,1.880408,0.8295472,-2.590501,0.09444962,-0.1209061,0.9818884,0.1111592,346.0467,170.5945,347.1138,2.013497,1.267096,-1.941574,0.1227538,-0.02983566,0.9898378,0.06528711,352.1505,166.0321,357.5101,2.667881,1.333305,-2.030483,-0.741671,-0.004652905,0.6706834,-0.009289483,1.109456,275.7589,0.4319938,1,0,-1.64,0,0,1,0,0,180,0,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive
0.1305351,1,0,-1.64,0,0,1,0,0,180,0,1.88054,0.8295473,-2.590465,0.09441882,-0.1207955,0.9819077,0.1111339,346.0511,170.5963,347.1262,2.013221,1.266711,-1.941078,0.1224544,-0.02983756,0.9898819,0.06517988,352.1634,166.0668,357.506,2.667881,1.333305,-2.030483,-0.741671,-0.004652905,0.6706834,-0.009289483,1.109456,275.7589,0.4319938,1,0,-1.64,0,0,1,0,0,180,0,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive
0.1422903,1,0,-1.64,0,0,1,0,0,180,0,1.880555,0.8295531,-2.590384,0.09442267,-0.1208127,0.9819005,0.1111758,346.0461,170.5965,347.1245,2.01333,1.266499,-1.941103,0.1222019,-0.02996957,0.9899151,0.06508891,352.1726,166.0972,357.4876,2.667881,1.333305,-2.030483,-0.741671,-0.004652905,0.6706834,-0.009289483,1.109456,275.7589,0.4319938,1,0,-1.64,0,0,1,0,0,180,0,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive
0.1690058,1,0,-1.64,0,0,1,0,0,180,0,1.880567,0.8295502,-2.590382,0.09443999,-0.1207405,0.9819099,0.1111563,346.0487,170.5932,347.1331,2.013343,1.266827,-1.941176,0.1220787,-0.03000617,0.9899396,0.06493158,352.1903,166.1116,357.4803,2.667881,1.333305,-2.030483,-0.741671,-0.004652905,0.6706834,-0.009289483,1.109456,275.7589,0.4319938,1,0,-1.64,0,0,1,0,0,180,0,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive
0.182956,1,0,-1.64,0,0,1,0,0,180,0,1.88061,0.8296681,-2.590344,0.09445293,-0.1207418,0.9819136,0.111112,346.0536,170.5913,347.1329,2.013618,1.26702,-1.941279,0.1220239,-0.02992454,0.9899507,0.06490331,352.1948,166.1174,357.4888,2.667881,1.333305,-2.030483,-0.741671,-0.004652905,0.6706834,-0.009289483,1.109456,275.7589,0.4319938,1,0,-1.64,0,0,1,0,0,180,0,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive
0.2014503,1,0,-1.64,0,0,1,0,0,180,0,1.880599,0.8297361,-2.590295,0.09449401,-0.1208145,0.9818886,0.1112188,346.0402,170.5887,347.1256,2.013915,1.266899,-1.941203,0.122046,-0.02972699,0.9899616,0.06478584,352.2109,166.1132,357.51,2.667881,1.333305,-2.030483,-0.741671,-0.004652905,0.6706834,-0.009289483,1.109456,275.7589,0.4319938,1,0,-1.64,0,0,1,0,0,180,0,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive
0.2254336,1,0,-1.64,0,0,1,0,0,180,0,1.880668,0.8297644,-2.590194,0.0944562,-0.1208846,0.9818904,0.1111581,346.047,170.5934,347.1164,2.01421,1.266819,-1.940982,0.1219209,-0.02979831,0.9899976,0.06443697,352.25,166.1281,357.4961,2.667881,1.333305,-2.030483,-0.741671,-0.004652905,0.6706834,-0.009289483,1.109456,275.7589,0.4319938,1,0,-1.64,0,0,1,0,0,180,0,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive
0.2406486,1,0,-1.64,0,0,1,0,0,180,0,1.880608,0.8296928,-2.590315,0.09447915,-0.1208749,0.9818975,0.1110872,346.0548,170.5898,347.1174,2.013764,1.266713,-1.941089,0.1219316,-0.02989298,0.9900149,0.06410579,352.2864,166.1273,357.4808,2.667881,1.333305,-2.030483,-0.741671,-0.004652905,0.6706834,-0.009289483,1.109456,275.7589,0.4319938,1,0,-1.64,0,0,1,0,0,180,0,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive
0.254373,1,0,-1.64,0,0,1,0,0,180,0,1.88057,0.8296136,-2.590452,0.09434574,-0.1207317,0.9819225,0.111135,346.0525,170.6039,347.1327,2.015023,1.266573,-1.940943,0.1215319,-0.02983601,0.9901149,0.06334396,352.3751,166.1728,357.4738,2.667881,1.333305,-2.030483,-0.741671,-0.004652905,0.6706834,-0.009289483,1.109456,275.7589,0.4319938,1,0,-1.64,0,0,1,0,0,180,0,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive
0.2745574,1,0,-1.64,0,0,1,0,0,180,0,1.880408,0.8295161,-2.590587,0.09433422,-0.1208534,0.981907,0.1111494,346.0498,170.6072,347.1183,2.015156,1.26659,-1.941028,0.1216263,-0.02993013,0.9901442,0.06265596,352.452,166.162,357.4544,2.667881,1.333305,-2.030483,-0.741671,-0.004652905,0.6706834,-0.009289483,1.109456,275.7589,0.4319938,1,0,-1.64,0,0,1,0,0,180,0,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive
0.4547885,1,0,-1.64,0,0,1,0,0,180,0,1.880453,0.8294408,-2.590523,0.09430545,-0.1207689,0.9819196,0.1111543,346.0504,170.6094,347.1279,2.015172,1.266512,-1.941222,0.1222108,-0.02999491,0.9901206,0.06185535,352.5408,166.094,357.4405,2.667881,1.333305,-2.030483,-0.741671,-0.004652905,0.6706834,-0.009289483,1.109456,275.7589,0.4319938,1,0,-1.64,0,0,1,0,0,180,0,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive
0.4834314,1,0,-1.64,0,0,1,0,0,180,0,1.880219,0.8292931,-2.590662,0.09434083,-0.1210256,0.9818893,0.1111125,346.0523,170.6084,347.0979,2.016791,1.253386,-1.941874,0.1281461,-0.02673055,0.9913614,0.00816738,358.6795,165.3029,357.0813,2.667881,1.333305,-2.030483,-0.741671,-0.004652905,0.6706834,-0.009289483,1.109456,275.7589,0.4319938,1,0,-1.64,0,0,1,0,0,180,0,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive
0.5012815,1,0,-1.64,0,0,1,0,0,180,0,1.880195,0.8292236,-2.590723,0.0943781,-0.1210167,0.9818771,0.111199,346.042,170.6049,347.1,2.01707,1.24814,-1.940543,0.1256621,-0.02082521,0.9916978,-0.01762874,1.703705,165.5176,357.3775,2.667881,1.333305,-2.030483,-0.741671,-0.004652905,0.6706834,-0.009289483,1.109456,275.7589,0.4319938,1,0,-1.64,0,0,1,0,0,180,0,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive
0.5236937,1,0,-1.64,0,0,1,0,0,180,0,1.880172,0.8291895,-2.590735,0.09432458,-0.1210353,0.9818813,0.1111868,346.0439,170.6113,347.097,2.016796,1.246308,-1.939616,0.1194181,-0.01861135,0.9925553,-0.01506835,1.459325,166.2494,357.6756,2.667881,1.333305,-2.030483,-0.741671,-0.004652905,0.6706834,-0.009289483,1.109456,275.7589,0.4319938,1,0,-1.64,0,0,1,0,0,180,0,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive
0.5368187,1,0,-1.64,0,0,1,0,0,180,0,1.880191,0.8292633,-2.590717,0.09437524,-0.1210535,0.981878,0.1111524,346.0471,170.6052,347.0954,2.016929,1.245281,-1.939114,0.1180826,-0.01883218,0.9926632,-0.01793341,1.785406,166.3953,357.6133,2.667881,1.333305,-2.030483,-0.741671,-0.004652905,0.6706834,-0.009289483,1.109456,275.7589,0.4319938,1,0,-1.64,0,0,1,0,0,180,0,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive
0.5521651,1,0,-1.64,0,0,1,0,0,180,0,1.880144,0.8292384,-2.590675,0.09437604,-0.1210348,0.9818822,0.1111361,346.0491,170.6047,347.0975,2.017007,1.244701,-1.939375,0.1220186,-0.01857729,0.992055,-0.02435694,2.509974,165.9223,357.5444,2.667881,1.333305,-2.030483,-0.741671,-0.004652905,0.6706834,-0.009289483,1.109456,275.7589,0.4319938,1,0,-1.64,0,0,1,0,0,180,0,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive,inactive
0.5634743,1,0,-1.64,0,0,1,0,0,180,0,1.880139,0.8292156,-2.590673,0.09435096,-0.1210365,0.9818789,0.1111839,346.0439,170.6082,347.0972,2.016865,1.244397,-1.939124,0.1225351,-0.01898567,0.9919431,-0.02595627,2.684801,165.8566,357.4739,2.667881,1.333305,-2.030483,-0.741671,-0.004652905,0.6706834,-0.009289483,1.109456,275.7589,0.4319938,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,1.980858,1.239265,-1.916404,0.3062702,-0.02580277,-0.9515923,0,0,0,0
0.5855033,1,0,-1.64,0,0,1,0,0,180,0,1.880069,0.8291599,-2.590714,0.09439861,-0.1211122,0.9818671,0.1111651,346.0447,170.6035,347.0889,2.017113,1.244091,-1.938321,0.119882,-0.01896779,0.9921004,-0.03170934,3.346251,166.1441,357.4027,2.667881,1.333305,-2.030483,-0.741671,-0.004652905,0.6706834,-0.009289483,1.109456,275.7589,0.4319938,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,1.981205,1.242056,-1.918251,0.2890689,-0.3288227,-0.8990559,0,0,0,0
0.5967691,1,0,-1.64,0,0,1,0,0,180,0,1.880073,0.8291464,-2.590712,0.09441905,-0.1210411,0.9818778,0.1111311,346.049,170.5997,347.0973,2.016804,1.244016,-1.938025,0.1194726,-0.01702177,0.9920088,-0.03681243,3.954786,166.1809,357.5545,2.667881,1.333305,-2.030483,-0.741671,-0.004652905,0.6706834,-0.009289483,1.109456,275.7589,0.4319938,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,1.981047,1.242258,-1.918416,0.2903551,-0.3108445,-0.9050161,0,0,0,0
0.620786,1,0,-1.64,0,0,1,0,0,180,0,1.880018,0.829154,-2.590836,0.09437772,-0.1210939,0.9818795,0.111094,346.0533,170.6049,347.0902,2.01677,1.243591,-1.937488,0.1194454,-0.01256692,0.9916716,-0.0465005,5.118986,166.1711,357.9267,2.667881,1.333305,-2.030483,-0.741671,-0.004652905,0.6706834,-0.009289483,1.109456,275.7589,0.4319938,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.040838,1.244868,-1.899609,0.3083308,-0.5539122,-0.7733629,0,0,0,0
0.6409395,1,0,-1.64,0,0,1,0,0,180,0,1.879879,0.8291309,-2.590858,0.09446822,-0.1210161,0.9818823,0.1110764,346.0549,170.593,347.1006,2.016495,1.243268,-1.937057,0.1227294,-0.009486375,0.9911809,-0.04907084,5.448307,165.7985,358.2241,2.667881,1.333305,-2.030483,-0.741671,-0.004652905,0.6706834,-0.009289483,1.109456,275.7589,0.4319938,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.043364,1.24473,-1.898958,0.2591357,-0.3138085,-0.913436,1.126363,0,0,0
0.663351,1,0,-1.64,0,0,1,0,0,180,0,1.880167,0.8293123,-2.590717,0.09446566,-0.1209654,0.9818856,0.1111049,346.0522,170.5929,347.1067,2.014301,1.242966,-1.936866,0.1260836,-0.006871683,0.9907243,-0.05021118,5.610085,165.4205,358.487,2.667881,1.333305,-2.030483,-0.741671,-0.004652905,0.6706834,-0.009289483,1.109456,275.7589,0.4319938,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,1.976251,1.246383,-1.913565,0.3094468,-0.1140417,-0.9440412,1.61145,0,0,0
0.674849,1,0,-1.64,0,0,1,0,0,180,0,1.880162,0.8292713,-2.59073,0.09444835,-0.1209237,0.9818973,0.1110614,346.0577,170.5938,347.1111,2.016649,1.24284,-1.936068,0.1282905,-0.004756931,0.9903622,-0.05197747,5.838945,165.1713,358.6891,2.667881,1.333305,-2.030483,-0.741671,-0.004652905,0.6706834,-0.009289483,1.109456,275.7589,0.4319938,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,1.978599,1.246053,-1.914425,0.3166646,-0.09417916,-0.9438437,1.11673,0,0,0
0.6860401,1,0,-1.64,0,0,1,0,0,180,0,1.880254,0.8292912,-2.590639,0.09440271,-0.1208754,0.9819059,0.1110766,346.0571,170.5986,347.1162,2.016618,1.242996,-1.936181,0.1303139,-0.004396423,0.9900939,-0.05208695,5.854127,164.9383,358.7166,2.667881,1.333305,-2.030483,-0.741671,-0.004652905,0.6706834,-0.009289483,1.109456,275.7589,0.4319938,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,1.979216,1.24574,-1.916068,0.213002,-0.1276859,-0.9686701,5.374064,0,0,0
0.7076542,1,0,-1.64,0,0,1,0,0,180,0,1.880168,0.8292636,-2.5907,0.09439182,-0.1208906,0.9819043,0.1110836,346.0563,170.6002,347.1143,2.015838,1.243665,-1.936368,0.1331324,-0.006038188,0.9898939,-0.04847085,5.414154,164.6127,358.5691,2.667881,1.333305,-2.030483,-0.741671,-0.004652905,0.6706834,-0.009289483,1.109456,275.7589,0.4319938,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,1.978625,1.24632,-1.916203,0.1171695,-0.1315275,-0.984351,1.308845,0,0,0
0.7299235,1,0,-1.64,0,0,1,0,0,180,0,1.880195,0.8293529,-2.590652,0.09437368,-0.1209336,0.9818933,0.11115,346.0485,170.6037,347.1094,2.016358,1.243955,-1.935546,0.1320622,-0.006263013,0.9900206,-0.04877998,5.447415,164.7347,358.5446,2.667881,1.333305,-2.030483,-0.741671,-0.004652905,0.6706834,-0.009289483,1.109456,275.7589,0.4319938,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,1.978981,1.246035,-1.915747,0.1569397,0.09018776,-0.9834669,0.8020927,0,0,0
0.7522238,1,0,-1.64,0,0,1,0,0,180,0,1.880266,0.829313,-2.590654,0.0943899,-0.1208984,0.9818962,0.1111485,346.0488,170.6013,347.1138,2.016994,1.244444,-1.934879,0.1298202,-0.00707598,0.9901665,-0.05164267,5.764076,164.9817,358.4207,2.667881,1.333305,-2.030483,-0.741671,-0.004652905,0.6706834,-0.009289483,1.109456,275.7589,0.4319938,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,1.978352,1.246137,-1.915408,0.1514557,0.09738813,-0.9836519,0.9081565,0,0,0
0.7742807,1,0,-1.64,0,0,1,0,0,180,0,1.880264,0.8292456,-2.590676,0.09440411,-0.1209256,0.9818986,0.1110859,346.0555,170.5993,347.1104,2.016703,1.244644,-1.934436,0.127968,-0.009571477,0.9904228,-0.05094422,5.650667,165.1848,358.1574,2.667881,1.333305,-2.030483,-0.741671,-0.004652905,0.6706834,-0.009289483,1.109456,275.7589,0.4319938,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,1.978682,1.248859,-1.91572,0.09842207,-0.3769586,-0.9209698,0,0,0,0
0.7966444,1,0,-1.64,0,0,1,0,0,180,0,1.880293,0.829314,-2.590558,0.09438242,-0.120995,0.9818857,0.1111424,346.0486,170.6035,347.1023,2.015687,1.244617,-1.933707,0.1230567,-0.01024046,0.9909952,-0.05177678,5.744973,165.7476,358.0971,2.667881,1.333305,-2.030483,-0.741671,-0.004652905,0.6706834,-0.009289483,1.109456,275.7589,0.4319938,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.033488,1.249131,-1.897546,0.1023068,-0.09996317,-0.9897015,0.8596284,0,0,0
0.818597,1,0,-1.64,0,0,1,0,0,180,0,1.880317,0.8293682,-2.590523,0.09441352,-0.1210369,0.9818744,0.1111705,346.0446,170.6007,347.098,2.015013,1.245138,-1.933164,0.1160006,-0.009040175,0.9917274,-0.05421197,6.051922,166.5641,358.2419,2.667881,1.333305,-2.030483,-0.741671,-0.004652905,0.6706834,-0.009289483,1.109456,275.7589,0.4319938,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.029764,1.249322,-1.898309,0.09556944,-0.08813094,-0.9915109,0.8708504,0,0,0
0.8298613,1,0,-1.64,0,0,1,0,0,180,0,1.880409,0.8294669,-2.59046,0.09436969,-0.121051,0.9818801,0.1111419,346.0483,170.6058,347.0955,2.014739,1.245412,-1.933113,0.1122616,-0.007682478,0.9921455,-0.0546408,6.125025,167.004,358.4144,2.667881,1.333305,-2.030483,-0.741671,-0.004652905,0.6706834,-0.009289483,1.109456,275.7589,0.4319938,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.036901,1.24986,-1.895894,0.1037711,-0.1288142,-0.9862089,0.7018264,0,0,0
0.841118,1,0,-1.64,0,0,1,0,0,180,0,1.880409,0.829499,-2.590435,0.09436545,-0.1209977,0.9818779,0.1112235,346.0396,170.6064,347.1023,2.014277,1.245768,-1.932983,0.1090361,-0.006469529,0.992543,-0.0541089,6.084783,167.3863,358.58,2.667881,1.333305,-2.030483,-0.741671,-0.004652905,0.6706834,-0.009289483,1.109456,275.7589,0.4319938,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.039546,1.250136,-1.894981,0.09316968,-0.1397854,-0.985773,1.752955,0,0,0
0.8631531,1,0,-1.64,0,0,1,0,0,180,0,1.880384,0.8295137,-2.59047,0.09434072,-0.1210268,0.9818844,0.1111546,346.0475,170.6089,347.098,2.013364,1.246361,-1.932789,0.1007327,-0.005147723,0.9934989,-0.05278704,5.96095,168.3583,358.798,2.667881,1.333305,-2.030483,-0.741671,-0.004652905,0.6706834,-0.009289483,1.109456,275.7589,0.4319938,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.018284,1.249708,-1.901083,0.1223979,-0.03672824,-0.9917946,0.6997027,0,0,0
0.8743734,1,0,-1.64,0,0,1,0,0,180,0,1.880399,0.8294995,-2.590466,0.0943604,-0.120948,0.9818999,0.1110871,346.0557,170.6048,347.1071,2.012529,1.246622,-1.932666,0.09546705,-0.004947019,0.9940585,-0.05205059,5.885345,168.97,358.861,2.667881,1.333305,-2.030483,-0.741671,-0.004652905,0.6706834,-0.009289483,1.109456,275.7589,0.4319938,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.017787,1.250267,-1.901508,0.1169662,-0.1296777,-0.9846258,1.2088,0,0,0
0.8964802,1,0,-1.64,0,0,1,0,0,180,0,1.880274,0.8294043,-2.590569,0.09436261,-0.1210048,0.9818871,0.1111363,346.0495,170.6059,347.1008,2.010519,1.246877,-1.932224,0.08270267,-0.0045847,0.9952766,-0.05063485,5.741072,170.4493,358.9921,2.667881,1.333305,-2.030483,-0.741671,-0.004652905,0.6706834,-0.009289483,1.109456,275.7589,0.4319938,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.043011,1.250422,-1.894808,0.08820596,-0.1245443,-0.9882747,1.549544,0,0,0
0.9188794,1,0,-1.64,0,0,1,0,0,180,0,1.880331,0.8294063,-2.590587,0.09428383,-0.1210033,0.9818972,0.1111156,346.0529,170.6148,347.0997,2.009055,1.247339,-1.931905,0.06956351,-0.005770618,0.9963343,-0.04945353,5.609139,171.9604,358.9418,2.667881,1.333305,-2.030483,-0.741671,-0.004652905,0.6706834,-0.009289483,1.109456,275.7589,0.4319938,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.042299,1.250759,-1.893907,0.1050216,-0.1361324,-0.9850962,2.611987,0,0,0
0.9409287,1,0,-1.64,0,0,1,0,0,180,0,1.880452,0.8295358,-2.590422,0.09432243,-0.1209217,0.9819067,0.1110876,346.0564,170.6088,347.1097,2.00753,1.248022,-1.931548,0.05774685,-0.006777225,0.9970991,-0.04911963,5.576318,173.317,358.8953,2.667881,1.333305,-2.030483,-0.741671,-0.004652905,0.6706834,-0.009289483,1.109456,275.7589,0.4319938,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.042022,1.250581,-1.895113,0.04437267,-0.1305527,-0.9904391,1.326484,0,0,0
0.9630397,1,0,-1.64,0,0,1,0,0,180,0,1.880337,0.8294468,-2.590497,0.09428892,-0.1210143,0.9819033,0.1110462,346.0607,170.6136,347.0981,2.005513,1.248486,-1.931213,0.04586535,-0.006833406,0.9978199,-0.04695876,5.341165,174.6883,358.9673,2.667881,1.333305,-2.030483,-0.741671,-0.004652905,0.6706834,-0.009289483,1.109456,275.7589,0.4319938,1,0,-1.64,0,0,1,0,0,180,0,None,False,False,2.04003,1.250743,-1.895353,-0.03765415,-0.09832278,-0.9944363,2.315814,0,0,0
