TimeSinceStartup,Lhand_xPos,Lhand_yPos,Lhand_zPos,Lhand_wQuat,Lhand_xQuat,Lhand_yQuat,Lhand_zQuat,Lhandxrot,Lhandyrot,Lhandzrot,Rhand_xPos,Rhand_yPos,Rhand_zPos,Rhand_wQuat,Rhand_xQuat,Rhand_yQuat,Rhand_zQuat,Rhandxrot,Rhandyrot,Rhandzrot,HMD_xPos,HMD_yPos,HMD_zPos,HMD_wQuat,HMD_xQuat,HMD_yQuat,HMD_zQuat,HMDxrot,HMDyrot,HMDzrot,lshoulder_xPos,lshoulder_yPos,lshoulder_zPos,lshoulder_wQuat,lshoulder_xQuat,lshoulder_yQuat,lshoulder_zQuat,lshoulder_xrot,lshoulder_yrot,lshoulder_zrot,rshoulder_xPos,rshoulder_yPos,rshoulder_zPos,rshoulder_wQuat,rshoulder_xQuat,rshoulder_yQuat,rshoulder_zQuat,rshoulder_xrot,rshoulder_yrot,rshoulder_zrot
0,1.25,1,-1.64,0,0,1,0,0,180,0,0.75,1,-1.64,0,0,1,0,0,180,0,1.27239,0.8678409,-2.463136,-0.040631,0.006775822,0.9987391,0.02869632,356.6824,184.6407,0.6429547,1,0,-1.64,0,0,1,0,0,180,0,1,0,-1.64,0,0,1,0,0,180,0
0,1.25,1,-1.64,0,0,1,0,0,180,0,0.75,1,-1.64,0,0,1,0,0,180,0,1.272418,0.8678665,-2.463131,-0.04071996,0.006711287,0.9987361,0.0286906,356.6833,184.6511,0.6352869,1.989905,0.8193281,-2.183512,0.2461331,-0.2836551,0.6657943,0.6447297,273.4871,218.679,277.2983,1.864048,0.8150365,-2.240403,0.1043421,-0.1126207,0.6800312,0.7169288,273.0645,338.5259,183.8178
0.02,1.25,1,-1.64,0,0,1,0,0,180,0,0.75,1,-1.64,0,0,1,0,0,180,0,1.272282,0.8677325,-2.463129,-0.04075268,0.006748903,0.9987356,0.0286514,356.6876,184.6547,0.6396718,1.989731,0.8192572,-2.183586,0.2462008,-0.2837028,0.6657413,0.6447375,273.4832,218.7317,277.2356,1.863994,0.8150871,-2.240351,0.1043798,-0.1126046,0.6798183,0.7171277,273.096,338.739,183.6029
0.0494439,1.616536,0.8647583,-2.414279,0.159112,0.004179004,0.9817487,0.1040936,348.2842,161.34,2.419167,1.781389,0.8342144,-2.565691,-0.1877541,-0.1556808,0.9444895,0.2201171,339.0632,206.9438,336.2113,1.27226,0.8677454,-2.463124,-0.04076171,0.006859158,0.9987341,0.0286661,356.6854,184.6554,0.6522138,1.989733,0.8193626,-2.18356,0.2461492,-0.2837113,0.6657629,0.6447312,273.4887,218.7402,277.2308,1.863648,0.8148916,-2.240522,0.1042431,-0.1126074,0.6799187,0.717052,273.0846,338.4824,183.8705
0.0780358,1.616014,0.864441,-2.414527,0.159151,0.004117169,0.9817454,0.1040679,348.286,161.3363,2.412036,1.781539,0.8342795,-2.565733,-0.1877572,-0.1556573,0.9444889,0.2201333,339.0609,206.9443,336.2133,1.272215,0.8677444,-2.46313,-0.04077927,0.00683052,0.998733,0.02868329,356.6835,184.6575,0.6487929,1.989808,0.8192781,-2.183587,0.2462246,-0.2837441,0.6658022,0.6446473,273.4907,218.5648,277.3967,1.863673,0.8149328,-2.240508,0.1042848,-0.1125978,0.679829,0.7171324,273.097,338.6121,183.7382
0.0934383,1.616052,0.8644476,-2.414515,0.1591277,0.00413571,0.9817482,0.1040757,348.2854,161.3388,2.414036,1.781273,0.8341659,-2.565697,-0.1877682,-0.1557282,0.9444682,0.2201629,339.0599,206.9482,336.2036,1.272245,0.8677671,-2.463139,-0.04079932,0.00685254,0.9987314,0.02870864,356.6805,184.6597,0.6511332,1.989642,0.8191683,-2.183604,0.2462002,-0.2837371,0.6657565,0.6447069,273.4877,218.6997,277.2646,1.863628,0.814858,-2.240585,0.1041643,-0.112616,0.6799353,0.7170464,273.0843,338.3497,184.009
0.1067243,1.616359,0.8645163,-2.41444,0.1591063,0.004203807,0.9817567,0.1040248,348.2924,161.3408,2.420601,1.781661,0.834396,-2.565751,-0.1878037,-0.1556708,0.9444835,0.2201077,339.0652,206.9492,336.2118,1.27226,0.8677497,-2.463073,-0.04077388,0.006785203,0.9987339,0.02867111,356.6852,184.657,0.6436719,1.98972,0.819117,-2.18365,0.2462158,-0.2836995,0.6657803,0.644693,273.4854,218.6221,277.3441,1.863576,0.814826,-2.240594,0.1041589,-0.1126603,0.6799908,0.7169876,273.0763,338.2366,184.1189
0.1277826,1.615878,0.8643687,-2.414567,0.1592115,0.0041104,0.98174,0.1040259,348.2908,161.3295,2.411167,1.781316,0.8343073,-2.565693,-0.1878206,-0.1557625,0.9444568,0.2201427,339.0643,206.9544,336.1992,1.27232,0.8678218,-2.46311,-0.04071505,0.006725289,0.9987382,0.02862131,356.6912,184.6505,0.6372287,1.98966,0.8191886,-2.1836,0.2461526,-0.2836217,0.6657188,0.6448148,273.4772,218.8321,277.1465,1.863711,0.8149034,-2.240412,0.104341,-0.1126177,0.679863,0.7170889,273.0904,338.6371,183.7069
0.1504596,1.616043,0.8644404,-2.414463,0.1591872,0.004130829,0.9817383,0.1040788,348.2852,161.3318,2.414256,1.781358,0.8341922,-2.565669,-0.1877557,-0.1557542,0.9444749,0.2201266,339.0643,206.9459,336.2021,1.272378,0.8678609,-2.463146,-0.04079149,0.006735883,0.9987324,0.02871114,356.6808,184.6592,0.6377738,1.989645,0.8192238,-2.183605,0.2461627,-0.2836848,0.6657357,0.6447657,273.4834,218.7866,277.1855,1.863695,0.8150629,-2.240399,0.1043031,-0.1126368,0.6797976,0.7171535,273.1016,338.5966,183.7489
0.172071,1.616113,0.8644469,-2.414407,0.1591879,0.004063718,0.9817428,0.1040376,348.2886,161.3327,2.40575,1.781413,0.834267,-2.565631,-0.1877671,-0.155743,0.9444648,0.2201679,339.0597,206.9485,336.2016,1.272349,0.867856,-2.463081,-0.04068353,0.006756774,0.9987418,0.02853215,356.7012,184.6468,0.6413544,1.989521,0.8190869,-2.183577,0.2462721,-0.2836679,0.6657721,0.6446938,273.4786,218.5741,277.3901,1.863583,0.8149121,-2.240404,0.104317,-0.1125512,0.679796,0.7171663,273.1011,338.7497,183.6017
0.1947023,1.616084,0.8644602,-2.414425,0.159208,0.004062227,0.9817399,0.1040341,348.289,161.3304,2.405754,1.781156,0.8341742,-2.56566,-0.1877834,-0.1558075,0.9444602,0.220128,339.0663,206.9503,336.1952,1.272398,0.8678877,-2.463141,-0.04069784,0.006762541,0.9987416,0.02851673,356.703,184.6484,0.6420395,1.990016,0.8194883,-2.183461,0.2461289,-0.2836374,0.6655381,0.6450034,273.4654,219.2904,276.6891,1.863628,0.8147785,-2.24034,0.1043322,-0.1126139,0.6797923,0.7171578,273.1015,338.6755,183.6695
0.2171415,1.615928,0.8643235,-2.414429,0.1592456,0.004076762,0.9817242,0.104124,348.2791,161.3252,2.409638,1.78155,0.8343831,-2.565632,-0.1877063,-0.1557531,0.9444871,0.2201171,339.0641,206.9396,336.2037,1.272434,0.867877,-2.463162,-0.04070633,0.006702939,0.9987398,0.02858317,356.6956,184.6496,0.6348716,1.990504,0.8198203,-2.183277,0.2460484,-0.2836076,0.6653189,0.6452733,273.4501,219.9055,276.0838,1.863624,0.8147146,-2.240347,0.1044656,-0.1126353,0.6798088,0.7171194,273.0952,338.8155,183.5168
0.2388407,1.616282,0.864506,-2.414395,0.1592426,0.004109412,0.9817238,0.104131,348.279,161.3252,2.41349,1.781614,0.8344715,-2.565613,-0.1877187,-0.1558457,0.9444678,0.2201235,339.0662,206.9432,336.1922,1.272456,0.8678293,-2.463099,-0.04067907,0.006609967,0.9987445,0.02847802,356.7081,184.6468,0.6247889,1.990385,0.8198682,-2.183447,0.2460351,-0.2837322,0.6653317,0.6452104,273.463,219.8981,276.0814,1.863637,0.8146423,-2.240262,0.1044829,-0.1127217,0.680091,0.7168357,273.0516,338.5243,183.7997
0.2504506,1.616322,0.8645201,-2.414387,0.1592226,0.004055303,0.9817256,0.104147,348.2761,161.328,2.407348,1.781448,0.8343185,-2.565653,-0.1877238,-0.1558636,0.9444632,0.2201265,339.0665,206.9443,336.1899,1.2724,0.8677987,-2.46313,-0.04073688,0.006673884,0.9987398,0.02854453,356.7002,184.6532,0.6316181,1.990392,0.8199043,-2.183446,0.2460099,-0.283718,0.6653168,0.6452417,273.462,219.9614,276.0215,1.863635,0.8146163,-2.240238,0.1044523,-0.1126982,0.6800669,0.7168667,273.0561,338.5343,183.7941
0.2720265,1.616393,0.8645763,-2.414347,0.1592274,0.004122642,0.9817207,0.1041833,348.2732,161.3265,2.415849,1.781509,0.8343652,-2.565618,-0.1877037,-0.1558246,0.9444706,0.2201393,339.0635,206.9415,336.1944,1.2724,0.8678631,-2.463165,-0.04071151,0.006599081,0.9987438,0.02845743,356.7105,184.6506,0.6235293,1.990331,0.8197933,-2.183487,0.2460473,-0.2837825,0.665319,0.6451967,273.4657,219.9182,276.0557,1.863981,0.8149109,-2.240403,0.1044765,-0.1126732,0.6800062,0.7169247,273.0645,338.6464,183.6821
0.2831504,1.6166,0.8646401,-2.414244,0.1592749,0.004120146,0.9817172,0.1041442,348.2777,161.3212,2.415371,1.78152,0.834374,-2.565619,-0.1877016,-0.1558196,0.9444758,0.2201224,339.0652,206.9406,336.1957,1.272343,0.8678833,-2.46312,-0.04070859,0.006698085,0.9987445,0.02841449,356.715,184.6499,0.6350873,1.990195,0.8196226,-2.183568,0.2460629,-0.2838007,0.6653783,0.6451217,273.4709,219.7598,276.2111,1.863922,0.8150785,-2.240461,0.104461,-0.1126163,0.6799096,0.7170275,273.0796,338.7755,183.5588
0.4435832,1.615359,0.8639889,-2.414848,0.1592911,0.003997826,0.98172,0.1040969,348.2809,161.3209,2.400595,1.781699,0.8343045,-2.565727,-0.187701,-0.1558683,0.9444868,0.220041,339.0754,206.9385,336.1931,1.272352,0.8678564,-2.463144,-0.04067215,0.006571843,0.9987429,0.02855405,356.6996,184.6461,0.6200901,1.989612,0.8192221,-2.183638,0.2460492,-0.2837965,0.6654779,0.645026,273.4792,219.5367,276.4356,1.863651,0.8148164,-2.240472,0.1042013,-0.1125599,0.6796394,0.7173302,273.1286,338.6761,183.684
0.4723483,1.615253,0.8640248,-2.414859,0.1592378,0.003987457,0.9817273,0.1041105,348.279,161.3273,2.399026,1.781663,0.8342919,-2.565689,-0.1876687,-0.1558657,0.9444928,0.2200449,339.0742,206.9347,336.1939,1.272193,0.8678766,-2.463133,-0.04069426,0.006440616,0.9987456,0.02845601,356.7114,184.6491,0.6054261,1.989634,0.8192756,-2.183652,0.2460301,-0.2838565,0.665442,0.6450439,273.4828,219.6484,276.3203,1.863784,0.8150188,-2.24042,0.10426,-0.1125535,0.6796131,0.7173476,273.1309,338.7822,183.5736
0.488006,1.615254,0.8640335,-2.414841,0.1592768,0.003989296,0.981721,0.1041095,348.2792,161.3226,2.399689,1.781827,0.8343896,-2.565725,-0.1877478,-0.1558218,0.944479,0.2200678,339.0724,206.9442,336.1966,1.27217,0.8679301,-2.463171,-0.04075789,0.006524744,0.9987404,0.02852884,356.7027,184.6561,0.6145235,1.989872,0.8193319,-2.183566,0.246013,-0.2837448,0.6655873,0.6449497,273.4853,219.3132,276.6667,1.863675,0.8147556,-2.240462,0.1042828,-0.1125756,0.6796632,0.7172934,273.1226,338.748,183.6041
0.5051356,1.615769,0.8642657,-2.414628,0.1591856,0.004003978,0.9817315,0.10415,348.2747,161.333,2.401067,1.781863,0.8344021,-2.565752,-0.1877222,-0.1558334,0.944487,0.2200469,339.0743,206.9405,336.1966,1.272126,0.8679028,-2.463135,-0.04060388,0.006514986,0.9987449,0.02859257,356.6955,184.6384,0.6136202,1.989938,0.8192828,-2.183478,0.2460403,-0.2836734,0.6655428,0.6450166,273.4739,219.3825,276.6014,1.863332,0.8145398,-2.240486,0.1043432,-0.1124551,0.6797083,0.7172608,273.1133,338.9892,183.3679
0.516751,1.615794,0.8642646,-2.41463,0.1592028,0.00401707,0.9817324,0.1041144,348.279,161.331,2.402079,1.781646,0.834288,-2.565704,-0.1876865,-0.155791,0.9444929,0.2200821,339.0685,206.9367,336.201,1.272138,0.8678854,-2.463121,-0.04064793,0.006525059,0.9987426,0.02860844,356.6936,184.6435,0.6145556,1.989816,0.8193137,-2.18358,0.2460624,-0.2836982,0.6655166,0.6450242,273.4728,219.422,276.5579,1.863378,0.8146972,-2.240499,0.1044421,-0.1124279,0.6796734,0.7172838,273.1157,339.188,183.1631
0.5284238,1.615583,0.8642086,-2.414717,0.1591654,0.004047751,0.9817417,0.1040827,348.2831,161.3353,2.404528,1.781646,0.8342829,-2.565704,-0.187723,-0.1558714,0.9444755,0.2200684,339.0731,206.9422,336.1912,1.272216,0.8679209,-2.463104,-0.04061595,0.00660441,0.9987443,0.02857732,356.6968,184.6395,0.6239023,1.989801,0.8193126,-2.18358,0.246077,-0.2836642,0.6655065,0.6450441,273.4682,219.427,276.5546,1.863358,0.8147099,-2.240497,0.1044523,-0.1124321,0.6796814,0.717274,273.1143,339.1906,183.1595
0.5504147,1.615733,0.8642691,-2.41465,0.1591723,0.003995835,0.9817424,0.1040674,348.2839,161.3352,2.398351,1.781599,0.8342663,-2.565651,-0.1876647,-0.1559032,0.9444921,0.2200246,339.0773,206.9343,336.1904,1.272236,0.8678782,-2.463084,-0.04054124,0.006594641,0.9987454,0.02864761,356.6889,184.631,0.6227061,1.989748,0.8193927,-2.183563,0.2460665,-0.2837181,0.6654555,0.6450771,273.4694,219.5651,276.4127,1.863495,0.814777,-2.240557,0.1044191,-0.1125747,0.6797159,0.7172238,273.1105,338.9031,183.4379
0.571986,1.615659,0.8642995,-2.414702,0.1591945,0.004004565,0.9817403,0.1040535,348.2857,161.3325,2.399349,1.781651,0.8343505,-2.565608,-0.1876336,-0.1559522,0.9444709,0.2201072,339.0688,206.9346,336.182,1.272245,0.8678141,-2.463095,-0.04070678,0.006688749,0.9987361,0.02871314,356.6808,184.6496,0.6326427,1.989819,0.819349,-2.183571,0.2460288,-0.2837761,0.665528,0.644991,273.4823,219.4389,276.537,1.8637,0.8149077,-2.240531,0.1044395,-0.1126457,0.6796578,0.7172647,273.1193,338.8571,183.4764
0.5945288,1.615638,0.864302,-2.414641,0.1591998,0.004026092,0.9817421,0.104027,348.2891,161.3318,2.401368,1.781572,0.8342762,-2.565612,-0.1876107,-0.1559292,0.9444836,0.220089,339.0696,206.9307,336.1859,1.272219,0.8677962,-2.463012,-0.04073815,0.006588675,0.9987374,0.0286482,356.6887,184.6536,0.6213657,1.989961,0.8193195,-2.183532,0.2460845,-0.283767,0.66556,0.6449408,273.4811,219.2992,276.6726,1.863709,0.8148347,-2.240443,0.1044694,-0.1126084,0.6797169,0.7172102,273.109,338.9193,183.4148
0.6162947,1.615912,0.8643088,-2.414578,0.1591997,0.004130694,0.9817407,0.1040364,348.29,161.3306,2.41356,1.781829,0.8344321,-2.565673,-0.1876239,-0.1559094,0.9444914,0.220058,339.0728,206.9307,336.1892,1.27231,0.8678294,-2.463037,-0.04066882,0.006693745,0.9987417,0.02856922,356.6973,184.6453,0.6340063,1.989892,0.8192769,-2.183487,0.2461261,-0.2836258,0.6656031,0.6449425,273.4696,219.1376,276.843,1.863808,0.8149918,-2.240561,0.1043922,-0.1125836,0.6798088,0.7171382,273.0971,338.7947,183.5479
0.6277771,1.615932,0.8643103,-2.414566,0.1591877,0.004123057,0.9817386,0.1040751,348.2854,161.3318,2.413297,1.781753,0.8343691,-2.5657,-0.1876412,-0.1559529,0.9444861,0.2200351,339.0769,206.9329,336.1846,1.272277,0.8678139,-2.463019,-0.04062736,0.006711804,0.9987395,0.02870211,356.682,184.6405,0.6356009,1.989868,0.8193417,-2.183437,0.2461129,-0.283555,0.665611,0.6449705,273.4648,219.1276,276.8605,1.863838,0.8149832,-2.240464,0.1044992,-0.112587,0.6797863,0.7171434,273.0975,338.9508,183.3827
0.6497059,1.616189,0.8644001,-2.414473,0.1592582,0.00413789,0.981729,0.104057,348.2879,161.3235,2.415498,1.782056,0.8345507,-2.565683,-0.1876763,-0.1558678,0.944489,0.2200532,339.0735,206.936,336.1932,1.272375,0.867861,-2.463049,-0.04075466,0.006752783,0.9987355,0.0286495,356.6878,184.6549,0.640119,1.989827,0.8193641,-2.183501,0.2461493,-0.2834597,0.665633,0.6449759,273.4561,219.0253,276.968,1.863545,0.8146884,-2.240523,0.104452,-0.1125358,0.6798808,0.7170688,273.084,338.9069,183.4347
0.6613338,1.615603,0.8641753,-2.414701,0.1593094,0.004201912,0.9817214,0.104048,348.2903,161.3168,2.423292,1.781985,0.8345096,-2.565712,-0.1877174,-0.1559103,0.944485,0.2200052,339.0809,206.94,336.1892,1.27239,0.8678769,-2.463115,-0.04074807,0.006725478,0.9987363,0.02864082,356.6889,184.6543,0.6370504,1.989814,0.8193635,-2.183508,0.2461205,-0.2833926,0.6656756,0.6449723,273.4553,218.9502,277.0515,1.86354,0.8146578,-2.24052,0.1044635,-0.1125715,0.6798938,0.7170492,273.0818,338.8588,183.4789
0.6829172,1.615698,0.8641916,-2.414706,0.1593312,0.004186821,0.981716,0.1040656,348.2881,161.3143,2.422169,1.781902,0.8344598,-2.565723,-0.1877207,-0.1559066,0.9444789,0.2200314,339.078,206.9413,336.1885,1.272295,0.8678532,-2.463101,-0.04070713,0.006660414,0.9987386,0.02863403,356.69,184.6498,0.6297587,1.989749,0.8192911,-2.183507,0.2462902,-0.2834254,0.6656536,0.6449158,273.4469,218.8113,277.1729,1.86364,0.8148018,-2.240583,0.1042835,-0.1125785,0.6798878,0.7170799,273.088,338.6031,183.7488
0.6941402,1.615281,0.8640911,-2.414825,0.1593394,0.004178965,0.9817079,0.1041307,348.2805,161.313,2.422642,1.781823,0.8344439,-2.565697,-0.1877403,-0.1558367,0.9444892,0.2200196,339.0779,206.9418,336.1968,1.272222,0.8678331,-2.463151,-0.04074147,0.006647146,0.9987365,0.02865993,356.6871,184.6538,0.6280039,1.989741,0.8192868,-2.183495,0.2462781,-0.2834428,0.6656614,0.6449048,273.4497,218.8083,277.1753,1.863434,0.8147255,-2.240576,0.104092,-0.1125735,0.6799461,0.7170534,273.0845,338.3093,184.0588
0.7165534,1.615286,0.8641123,-2.414842,0.1592856,0.004159075,0.9817179,0.1041195,348.2813,161.3196,2.419487,1.781972,0.8345038,-2.565671,-0.1876354,-0.1558313,0.9445043,0.2200482,339.072,206.9301,336.1986,1.272308,0.8678317,-2.463105,-0.04071489,0.00670672,0.9987403,0.0285509,356.6993,184.6506,0.6354259,1.989697,0.8192847,-2.183621,0.2462328,-0.2834688,0.6656114,0.6449623,273.4506,218.9822,277.0031,1.863407,0.8147312,-2.240581,0.1040935,-0.112589,0.6799702,0.7170277,273.0808,338.2714,184.0953
0.7388433,1.615253,0.8641405,-2.414801,0.1592121,0.004170986,0.9817288,0.1041283,348.2803,161.3281,2.420139,1.782014,0.8345362,-2.565636,-0.1877627,-0.1559131,0.9444659,0.2200465,339.0776,206.947,336.1863,1.272298,0.8678018,-2.463069,-0.04072398,0.006625373,0.9987405,0.02855084,356.6997,184.6519,0.6260703,1.989684,0.8191861,-2.183676,0.2462642,-0.2835366,0.6656646,0.6448657,273.4589,218.8258,277.1508,1.863761,0.8150713,-2.240377,0.1041824,-0.1124664,0.6797577,0.7172356,273.1104,338.7206,183.6487
0.7502744,1.615425,0.8640887,-2.414785,0.1592407,0.004214698,0.9817306,0.1040654,348.2884,161.3246,2.42427,1.782035,0.8344951,-2.565613,-0.1877138,-0.1558523,0.9444865,0.220043,339.0751,206.9398,336.1946,1.27227,0.8678293,-2.46309,-0.04074247,0.006753419,0.9987379,0.02858655,356.695,184.6536,0.6405234,1.989716,0.8192193,-2.183676,0.24624,-0.283501,0.6656748,0.6448799,273.4581,218.8256,277.1562,1.864346,0.8149505,-2.240041,0.1047744,-0.1126244,0.679944,0.7169478,273.0653,339.1767,183.1313
0.771897,1.615485,0.8641771,-2.414764,0.159194,0.004185604,0.9817374,0.1040748,348.2867,161.3304,2.420549,1.781831,0.8344064,-2.565622,-0.1877157,-0.1558774,0.9444762,0.2200679,339.0731,206.9414,336.1907,1.272344,0.8678871,-2.463078,-0.0407678,0.006673445,0.9987382,0.02855833,356.6986,184.6568,0.6314018,1.989589,0.8191529,-2.183652,0.2462515,-0.283522,0.6656417,0.6449005,273.4566,218.8933,277.0856,1.864025,0.8149525,-2.24026,0.1045651,-0.1126194,0.6799718,0.7169529,273.0671,338.8759,183.4496
0.7940966,1.615405,0.8641142,-2.414674,0.1592108,0.004159654,0.9817284,0.1041343,348.2794,161.3283,2.418939,1.781877,0.8344201,-2.565617,-0.1877008,-0.155895,0.9444749,0.2200733,339.0726,206.9402,336.1887,1.2723,0.8678952,-2.463023,-0.04063222,0.006578895,0.9987463,0.02848763,356.7072,184.6415,0.6213371,1.989443,0.8190315,-2.183702,0.2462322,-0.2836119,0.6656345,0.6448758,273.465,218.941,277.0317,1.864095,0.8150973,-2.240358,0.1045686,-0.1126514,0.679942,0.7169756,273.0718,338.8493,183.4733
0.816403,1.615381,0.8640513,-2.414734,0.1591563,0.004236356,0.9817365,0.1041386,348.2802,161.3338,2.427171,1.781563,0.8343089,-2.565695,-0.1877037,-0.1560021,0.9444701,0.2200157,339.082,206.9407,336.1782,1.272227,0.8678907,-2.463066,-0.04070573,0.006678775,0.9987422,0.0285069,356.7045,184.6496,0.6324559,1.989415,0.8190052,-2.183663,0.2462297,-0.2835062,0.6655477,0.6450128,273.4489,219.1416,276.8407,1.863983,0.8150622,-2.240493,0.104447,-0.1125484,0.6798781,0.71707,273.0847,338.882,183.459
0.8277126,1.615239,0.8640156,-2.414803,0.1591314,0.004195252,0.9817442,0.1041052,348.2832,161.3375,2.421496,1.781571,0.834305,-2.565699,-0.1877024,-0.1560075,0.9444737,0.2199977,339.084,206.94,336.1783,1.272245,0.8678861,-2.46309,-0.04064246,0.00657462,0.9987434,0.02857936,356.6967,184.6427,0.6203899,1.989394,0.8189831,-2.183661,0.2462858,-0.2835951,0.6655486,0.6449514,273.4537,219.0832,276.8864,1.863987,0.8150715,-2.240499,0.1045045,-0.1125378,0.6799067,0.7170362,273.0784,338.9604,183.3768
0.8499521,1.614933,0.8639112,-2.414891,0.1591486,0.004235122,0.9817386,0.1041303,348.2812,161.3348,2.426775,1.781378,0.8342171,-2.565734,-0.1877228,-0.1559477,0.9444851,0.2199737,339.0855,206.9403,336.1859,1.272329,0.867891,-2.463092,-0.04067672,0.006646709,0.9987419,0.02856239,356.6983,184.6464,0.6286193,1.989565,0.8189797,-2.183611,0.2462195,-0.2834221,0.6656011,0.6449985,273.4464,219.0179,276.9727,1.863809,0.8150018,-2.240354,0.1044708,-0.1124887,0.6799226,0.7170338,273.0768,338.9805,183.3635
0.8720011,1.614438,0.8636628,-2.415029,0.1591746,0.004225193,0.981734,0.1041346,348.2805,161.3318,2.426032,1.781381,0.8342316,-2.565726,-0.1877507,-0.1559368,0.9444686,0.2200286,339.0799,206.9454,336.1844,1.27237,0.8678976,-2.4631,-0.04070461,0.006593627,0.9987431,0.02849637,356.7061,184.6498,0.6227466,1.989578,0.8189442,-2.183609,0.2461987,-0.2834597,0.6656085,0.6449822,273.4513,219.0273,276.9618,1.863529,0.8146768,-2.240443,0.1045061,-0.1124724,0.6799914,0.716966,273.065,339.0126,183.3299
0.8842184,1.614932,0.863755,-2.414778,0.1591582,0.004269366,0.9817336,0.1041612,348.2783,161.3331,2.431427,1.781399,0.834224,-2.565617,-0.1876942,-0.1559862,0.9444529,0.2201087,339.0711,206.9426,336.1766,1.272386,0.8678936,-2.463113,-0.0406942,0.006638886,0.9987423,0.02852725,356.7024,184.6484,0.627827,1.989567,0.8189165,-2.183614,0.2462035,-0.2834235,0.6655977,0.6450076,273.447,219.0446,276.9473,1.863525,0.8146613,-2.240433,0.1045597,-0.11247,0.6800112,0.7169397,273.0604,339.0789,183.2595
0.9055066,1.61465,0.863672,-2.414875,0.1591655,0.004277572,0.9817277,0.1042054,348.2735,161.3318,2.433324,1.781446,0.8342676,-2.56556,-0.1876413,-0.1560265,0.9444535,0.2201226,339.0694,206.9376,336.1725,1.272244,0.8678474,-2.463144,-0.04067959,0.006745921,0.9987406,0.02858151,356.6956,184.6464,0.6398954,1.989584,0.8190948,-2.183531,0.2463022,-0.2835253,0.6656457,0.6448756,273.4544,218.8261,277.1482,1.863495,0.8146436,-2.240413,0.1045226,-0.1124314,0.6800408,0.7169231,273.0568,339.0693,183.2752
0.9277311,1.614411,0.8636165,-2.414967,0.1591284,0.004277589,0.9817255,0.1042827,348.2646,161.3357,2.434391,1.781519,0.8343279,-2.565594,-0.1877255,-0.1559909,0.9444448,0.2201138,339.0714,206.9467,336.1752,1.27224,0.8678088,-2.463092,-0.0407197,0.006725801,0.9987374,0.02864254,356.6887,184.651,0.6371738,1.98947,0.818986,-2.183558,0.2463304,-0.2835691,0.6656885,0.6448014,273.4601,218.696,277.2719,1.863751,0.8148199,-2.240386,0.1045748,-0.1123795,0.6799863,0.7169753,273.0635,339.2576,183.0869
0.9495369,1.614625,0.8638072,-2.414987,0.1591197,0.004198025,0.981735,0.1042099,348.2713,161.3381,2.423724,1.781389,0.8342544,-2.565618,-0.187705,-0.1559821,0.9444461,0.220132,339.0687,206.9447,336.176,1.27221,0.8678499,-2.463041,-0.04075489,0.006674727,0.9987401,0.02850966,356.7042,184.6553,0.6318166,1.989388,0.8189377,-2.183732,0.2463627,-0.2835556,0.6657141,0.6447684,273.4592,218.5964,277.3698,1.863498,0.8147756,-2.240407,0.1044314,-0.1123421,0.6799973,0.7169916,273.0656,339.1095,183.2498
0.9608946,1.614625,0.8638078,-2.415002,0.1590872,0.004278352,0.9817367,0.1042402,348.2693,161.3409,2.433147,1.781385,0.8342527,-2.565602,-0.1877042,-0.1559863,0.9444495,0.2201147,339.0707,206.944,336.1762,1.272211,0.8678526,-2.463059,-0.04075107,0.006677646,0.9987388,0.02856066,356.6983,184.6548,0.6319279,1.989474,0.81905,-2.183697,0.2463707,-0.2836545,0.6657066,0.6447297,273.4669,218.6151,277.3417,1.863491,0.8147811,-2.240396,0.1045097,-0.1123089,0.6799699,0.7170114,273.0676,339.2876,183.0679
0.9829594,1.614735,0.8638039,-2.414917,0.1590904,0.004227969,0.9817376,0.1042289,348.2697,161.3411,2.42718,1.781131,0.8340021,-2.565705,-0.1877507,-0.1560008,0.9444594,0.2200227,339.0823,206.9465,336.1771,1.272284,0.8677893,-2.463047,-0.04082882,0.006591688,0.9987359,0.02856824,356.6978,184.664,0.6217812,1.989578,0.8190475,-2.183562,0.2464178,-0.2836288,0.6657178,0.6447114,273.4628,218.5319,277.4231,1.863344,0.8145263,-2.240498,0.1045214,-0.1123523,0.679895,0.7170739,273.079,339.2813,183.0697
0.9942718,1.614997,0.8638746,-2.414732,0.1591037,0.004176934,0.9817219,0.1043585,348.254,161.3393,2.424019,1.781054,0.8340049,-2.56573,-0.1877442,-0.1559561,0.9444489,0.2201046,339.0719,206.9478,336.1793,1.272246,0.8677932,-2.463035,-0.04064448,0.006660933,0.9987447,0.02850948,356.7043,184.6427,0.6306008,1.989568,0.8190384,-2.183561,0.2464126,-0.2836843,0.6656637,0.6447449,273.4637,218.6719,277.2787,1.863335,0.8144971,-2.240511,0.1045565,-0.1123609,0.6799191,0.7170447,273.0742,339.3021,183.0454
