Time,X,Y,Z,wquat,xquat,yquat,zquat,xrot,yrot,zrot,,,,,,130.4695428,-16.75916874,22.05932882,,v_roll,v_pitch,v_yaw,V,,vxavg,vyavg,vzavg,avg speed,,Phase,GFO,Movement,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.020074,1.8901,1.801689,-2.216523,0.4447976,-0.8876452,0.08044703,-0.08814491,309.153,158.8272,200.5108,,129.153,-21.1728,20.5108,,1.316542794,-4.413631264,-1.548528825,,16.17486051,21.61684991,-8.54689738,28.3189648,,14.0846769,19.46819389,-8.973158102,25.64968349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.031249,1.88965,1.801427,-2.21732,0.4440019,-0.8881086,0.08096759,-0.0870048,309.2353,159.0224,200.4582,,129.2353,-20.9776,20.4582,,1.234242794,-4.218431264,-1.601128825,,2.819474669,15.85230937,-2.523767289,16.29768545,,12.7251086,18.20652924,-8.085468494,23.63854684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.053269,1.889585,1.801291,-2.217751,0.4440587,-0.8882204,0.0820456,-0.08452697,309.1973,159.3359,200.4507,,129.1973,-20.6641,20.4507,,1.272242794,-3.904931264,-1.608628825,,-0.385144946,13.04467769,0.13526061,13.0510631,,10.88015954,17.98406754,-8.241379328,22.57708772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.064887,1.889556,1.80121,-2.217967,0.443882,-0.8883536,0.0826572,-0.08345397,309.2084,159.4736,200.4578,,129.2084,-20.5264,20.4578,,1.261142794,-3.767231264,-1.601528825,,-0.770088408,8.686290172,3.233249932,9.300461184,,8.470738785,18.36438028,-8.902998424,22.09677034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.076227,1.889404,1.801194,-2.218173,0.4440968,-0.8882556,0.08335687,-0.08265423,309.1801,159.5362,200.5242,,129.1801,-20.4638,20.5242,,1.289442794,-3.704631264,-1.535128825,,-2.051320557,4.794874116,5.428985603,7.528121843,,5.620774603,18.42974385,-9.295807461,21.39300357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.087801,1.88933,1.801126,-2.218278,0.444244,-0.8881842,0.08395039,-0.08202698,309.1615,159.5833,200.5821,,129.1615,-20.4167,20.5821,,1.308042794,-3.657531264,-1.477228825,,-3.345609822,1.099517923,5.902078188,6.872886707,,2.478966118,18.63034516,-9.644321861,21.12458232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.099563,1.889525,1.801154,-2.21813,0.4447665,-0.8879077,0.08436304,-0.08176525,309.1017,159.5613,200.6621,,129.1017,-20.4387,20.6621,,1.367842794,-3.679531264,-1.397228825,,-1.839084908,5.858922753,-0.267640078,6.146612102,,-0.466679591,18.95882803,-9.995412665,21.43742579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.121398,1.88965,1.801146,-2.217854,0.4442044,-0.888339,0.08433425,-0.08014974,309.1324,159.858,200.5019,,129.1324,-20.142,20.5019,,1.337142794,-3.382831264,-1.557428825,,0.90814551,20.91500288,-15.41728968,25.99913258,,-2.335053855,19.36742158,-10.43215259,22.12191905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.133097,1.889687,1.80123,-2.217766,0.4437356,-0.8887857,0.08349279,-0.07866208,309.1372,160.1884,200.227,,129.1372,-19.8116,20.227,,1.332342794,-3.052431264,-1.832328825,,-0.920465275,33.10377906,-28.50970872,43.69795116,,-3.215098402,19.76445468,-10.80831119,22.75500203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.155396,1.889851,1.80145,-2.216993,0.4430068,-0.8897175,0.08087017,-0.07488544,309.087,161.035,199.4795,,129.087,-18.965,19.4795,,1.382542794,-2.205831264,-2.579828825,,-2.165275526,34.58661838,-29.37223392,45.4274225,,-4.057698381,19.66564331,-10.66064079,22.73437276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.166842,1.89032,1.801801,-2.216192,0.4427494,-0.8900692,0.07996342,-0.07318235,309.0632,161.3922,199.1908,,129.0632,-18.6078,19.1908,,1.406342794,-1.848631264,-2.868528825,,-2.512967082,28.10205636,-21.97197272,35.7604273,,-4.961520839,19.38119756,-10.25101523,22.47956452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.182012,1.890119,1.80176,-2.216118,0.4426454,-0.8903514,0.07913914,-0.07124986,309.0185,161.7714,198.9068,,129.0185,-18.2286,18.9068,,1.451042794,-1.469431264,-3.152528825,,-4.52434981,28.75775903,-19.84203807,35.23045444,,-5.577254102,19.28360024,-9.923682656,22.39291136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.20407,1.890318,1.802078,-2.215406,0.4428948,-0.8906351,0.07807406,-0.06721431,308.8839,162.4887,198.4444,,128.8839,-17.5113,18.4444,,1.585642794,-0.752131264,-3.614928825,,-7.455009036,30.0461067,-18.18839112,35.90491971,,-5.943620346,19.32159093,-9.518803151,22.3440845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.215378,1.890714,1.802361,-2.214629,0.4433377,-0.8905866,0.07774854,-0.06528628,308.7843,162.8005,198.2701,,128.7843,-17.1995,18.2701,,1.685242794,-0.440331264,-3.789228825,,-8.114004921,26.92856604,-14.22451639,31.51700512,,-6.46865905,18.48870394,-8.272146418,21.26274041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.237871,1.890795,1.802644,-2.214224,0.4440433,-0.8905268,0.07747003,-0.06153058,308.6174,163.3917,197.9769,,128.6174,-16.6083,17.9769,,1.852142794,0.150868736,-4.082428825,,-8.621104444,21.01373979,-7.413829076,23.89279312,,-7.255086968,16.25108805,-5.670370587,18.67852383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.25974,1.891487,1.80304,-2.213449,0.4454208,-0.8899759,0.07813806,-0.05863227,308.4026,163.736,197.9377,,128.4026,-16.264,17.9377,,2.066942794,0.495168736,-4.121628825,,-11.33894467,11.76012984,2.054975821,16.46497026,,-7.797181894,12.74716021,-1.7719789,15.04745986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.271159,1.891773,1.803258,-2.213003,0.4465094,-0.8894541,0.07875986,-0.05742445,308.2558,163.8248,198.0051,,128.2558,-16.1752,18.0051,,2.213742794,0.583968736,-4.054228825,,-12.51978036,4.988495401,8.55838222,15.96483301,,-7.909952299,8.631347991,2.537097481,11.97933125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.293336,1.892593,1.803621,-2.212337,0.4486487,-0.8883439,0.0804247,-0.05560018,307.9856,163.8736,198.2538,,127.9856,-16.1264,18.2538,,2.483942794,0.632768736,-3.805528825,,-10.05585298,3.526109015,9.684309009,14.39928696,,-7.489970674,4.326520344,6.942863128,11.09151872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.315864,1.894053,1.804126,-2.211366,0.4500124,-0.887628,0.08197519,-0.05371773,307.807,163.9829,198.4375,,127.807,-16.0171,18.4375,,2.662542794,0.742068736,-3.621828825,,-8.108370991,1.593396843,11.16551176,13.89076119,,-6.565649093,-1.027594529,12.10278396,13.80728352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.338147,1.894909,1.80442,-2.211345,0.4515836,-0.8867206,0.083963,-0.05243244,307.6223,163.9458,198.7534,,127.6223,-16.0542,18.7534,,2.847242794,0.704968736,-3.305928825,,-8.664588063,-4.968608085,15.93889745,18.80985392,,-5.09070043,-7.168462068,17.70869975,19.77119435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.349474,1.895698,1.804747,-2.211092,0.4525181,-0.8861629,0.08496857,-0.0521826,307.5199,163.8521,198.9539,,127.5199,-16.1479,18.9539,,2.949642794,0.611268736,-3.105428825,,-9.315417424,-8.174003679,18.40579612,22.18929176,,-3.011723989,-13.5461341,23.34035624,27.1540137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.360829,1.896441,1.804944,-2.210916,0.453507,-0.8855687,0.0860967,-0.0518352,307.411,163.7604,199.1709,,127.411,-16.2396,19.1709,,3.058542794,0.519568736,-2.888428825,,-7.967699311,-12.44728292,22.16938321,26.6439606,,-0.717291187,-19.60224686,28.30778927,34.4397085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.382626,1.898417,1.80539,-2.210529,0.4550789,-0.8844867,0.0886486,-0.05223012,307.2727,163.3938,199.7208,,127.2727,-16.6062,19.7208,,3.196842794,0.152968736,-2.338528825,,-3.631290793,-18.91894045,26.64575903,32.88022285,,1.894242863,-24.80433083,32.09567005,40.60757343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.394068,1.8994,1.805486,-2.21048,0.4554926,-0.8840883,0.09015213,-0.05279072,307.2622,163.1533,200.0419,,127.2622,-16.8467,20.0419,,3.207342794,-0.087531264,-2.017428825,,2.946794035,-27.86070305,35.3029807,45.06886747,,5.010269439,-29.63501851,35.21157048,46.29461975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.415738,1.901135,1.805405,-2.211086,0.4554253,-0.8835161,0.09454446,-0.05521344,307.4098,162.4013,200.9638,,127.4098,-17.5987,20.9638,,3.059742794,-0.839531264,-1.095528825,,7.491830746,-40.84573433,47.23693276,62.89538423,,8.247416888,-34.67565586,38.23943951,52.27500099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.42713,1.901928,1.805186,-2.211612,0.4554663,-0.8830869,0.09715371,-0.0571761,307.5029,161.866,201.5554,,127.5029,-18.134,21.5554,,2.966642794,-1.374831264,-0.503928825,,11.71932359,-49.7851713,54.68851408,74.8781637,,11.39728365,-39.81405075,41.22468963,58.43399479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.44929,1.904789,1.805236,-2.211354,0.4546198,-0.8825479,0.1030041,-0.06180906,307.8412,160.7008,202.8284,,127.8412,-19.2992,22.8284,,2.628342794,-2.540031264,0.769071175,,18.91268881,-55.98117036,58.98701809,83.49281128,,14.36200232,-44.58323978,43.91295156,64.20498185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.460536,1.905962,1.805071,-2.211556,0.4537176,-0.8824272,0.1061239,-0.06481014,308.0949,160.033,203.5091,,128.0949,-19.967,23.5091,,2.374642794,-3.207831264,1.449771175,,21.20652198,-57.71572605,57.16280023,83.95479342,,16.73918676,-48.53888438,45.79407544,68.79913528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.471899,1.907368,1.804977,-2.211679,0.4529945,-0.882249,0.1087912,-0.06780323,308.3205,159.3961,204.1204,,128.3205,-20.6039,24.1204,,2.149042794,-3.844731264,2.061071175,,22.61099798,-55.86696182,51.29742603,79.14417585,,18.30635592,-50.66501089,45.99627377,70.83588918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.493769,1.909413,1.804463,-2.212484,0.4507297,-0.8823043,0.1134311,-0.07426471,308.8753,158.1783,205.1876,,128.8753,-21.8217,25.1876,,1.594242794,-5.062531264,3.128271175,,27.98856513,-57.81044445,49.06508782,80.82567728,,18.76987099,-50.08658128,43.87428899,69.18039401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.516099,1.911681,1.804163,-2.213027,0.4477924,-0.8824902,0.1182496,-0.08191555,309.5588,156.8399,206.2892,,129.5588,-23.1601,26.2892,,0.910742794,-6.400931264,4.229871175,,32.02706387,-62.00217652,49.04660631,85.29696539,,17.96901545,-46.90749674,39.32868767,63.79611619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.527434,1.912526,1.803978,-2.213506,0.4461668,-0.8825793,0.120584,-0.08630501,309.9379,156.1137,206.8419,,129.9379,-23.8863,26.8419,,0.531642794,-7.127131264,4.782571175,,32.83989692,-65.20573671,49.97376338,88.4738603,,16.60047872,-42.10753932,33.29539635,56.18900408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.549674,1.914227,1.803842,-2.213959,0.4433953,-0.8823987,0.1254092,-0.09510875,310.6548,154.6382,207.9803,,130.6548,-25.3618,27.9803,,-0.185257206,-8.602631264,5.920971175,,29.87675461,-66.9680655,50.88630258,89.25669752,,14.73708347,-36.16081855,26.42564384,47.14977285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.571619,1.915313,1.803777,-2.214179,0.4416064,-0.8816728,0.1298003,-0.1038693,311.2587,153.1549,209.0904,,131.2587,-26.8451,29.0904,,-0.789157206,-10.08593126,7.031071175,,21.58798033,-59.59738346,42.86040651,76.51734089,,11.96066972,-29.58001456,19.22950485,37.25330506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.593577,1.91609,1.803838,-2.213987,0.4411284,-0.880725,0.1323007,-0.1105704,311.6025,152.0218,209.8619,,131.6025,-27.9782,29.8619,,-1.132957206,-11.21903126,7.802571175,,12.4054998,-40.08692754,24.79796145,48.74214888,,8.828439724,-23.16771219,12.55232044,27.78929622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.616114,1.916138,1.803652,-2.214093,0.4407025,-0.8803,0.1329006,-0.1148503,311.8088,151.3779,210.1878,,131.8088,-28.6221,30.1878,,-1.339257206,-11.86293126,8.128471175,,2.394405033,-11.39935554,-0.940043023,11.68598148,,5.639328463,-16.90715902,6.477299088,18.96337141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.638359,1.915177,1.80337,-2.21436,0.4408924,-0.8805716,0.1303308,-0.1149849,311.7117,151.5063,209.8243,,131.7117,-28.4937,29.8243,,-1.242157206,-11.73453126,7.764971175,,-7.464327883,13.46739594,-23.78983655,28.33801805,,2.04510802,-10.16191188,0.320203704,10.3706051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.649643,1.914402,1.803129,-2.214617,0.441133,-0.8808684,0.1282097,-0.1141707,311.5925,151.7451,209.4718,,131.5925,-28.2549,29.4718,,-1.122957206,-11.49573126,7.412471175,,-10.29914675,21.55371214,-31.19585439,39.29142734,,-1.916324412,-2.836957918,-6.140919845,7.030755722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.660894,1.913909,1.803077,-2.214486,0.4413298,-0.881178,0.1261552,-0.113306,311.4796,151.992,209.1213,,131.4796,-28.008,29.1213,,-1.010057206,-11.24883126,7.061971175,,-12.50481472,27.5221987,-34.61826849,45.95939867,,-6.007210513,4.681013062,-12.7312089,14.8351657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.682864,1.913237,1.803298,-2.21333,0.4421183,-0.8818331,0.1216315,-0.1100339,311.1506,152.7192,208.2846,,131.1506,-27.2808,28.2846,,-0.681057206,-10.52163126,6.225271175,,-17.18068998,29.56928149,-34.56278887,48.62206176,,-9.891095151,12.33383814,-19.47399149,25.08373319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.704931,1.911711,1.803483,-2.212673,0.443988,-0.8818206,0.117449,-0.1071116,310.7228,153.2938,207.5996,,130.7228,-26.7062,27.5996,,-0.253257206,-9.947031264,5.540271175,,-19.51246791,25.64420475,-29.64059706,43.78272074,,-12.93258867,19.1514253,-25.36558168,34.31387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.727173,1.910205,1.803787,-2.211698,0.4460318,-0.8816484,0.1136612,-0.1040807,310.286,153.8554,206.9715,,130.286,-26.1446,26.9715,,0.183542794,-9.385431264,4.912171175,,-18.84744841,25.52022944,-27.67785152,42.1019226,,-14.91794084,23.2840774,-28.67804065,39.83871528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.749204,1.908691,1.804232,-2.210395,0.4478511,-0.8815141,0.1102665,-0.1010131,309.8882,154.4236,206.3741,,129.8882,-25.5764,26.3741,,0.581342794,-8.817231264,4.314771175,,-18.73630063,29.8777684,-30.97715218,46.93947127,,-15.75589717,23.0307972,-27.98759179,39.52178146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.770959,1.907213,1.804817,-2.20887,0.4495929,-0.8815428,0.1062771,-0.09723052,309.4658,155.1625,205.6162,,129.4658,-24.8375,25.6162,,1.003742794,-8.078331264,3.556871175,,-19.47155775,33.22222495,-34.94799982,52.00211999,,-15.41331935,19.28510758,-24.08330056,34.48900047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.782246,1.906453,1.805005,-2.208285,0.4505424,-0.8815117,0.1041335,-0.09541965,309.2454,155.5291,205.2205,,129.2454,-24.4709,25.2205,,1.224142794,-7.711731264,3.161171175,,-20.3416224,32.52788604,-35.69999431,52.40548221,,-14.79060567,15.17290076,-19.87116888,29.0489636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.804471,1.905109,1.805502,-2.206814,0.4526962,-0.8813012,0.09964804,-0.09189528,308.7752,156.2531,204.4128,,128.7752,-23.7469,24.4128,,1.694342794,-6.987731264,2.353471175,,-20.61374569,32.51866051,-36.76987107,53.23920746,,-14.12829178,11.41147727,-16.26593362,24.38054631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.826682,1.903951,1.805802,-2.205336,0.4547189,-0.8811013,0.0951104,-0.0885741,308.3294,156.9741,203.5866,,128.3294,-23.0259,23.5866,,2.140142794,-6.266731264,1.527271175,,-17.95143538,29.03124965,-33.73026595,47.98748097,,-13.22274867,8.466694951,-13.64704506,20.80307296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.849099,1.903188,1.806189,-2.20379,0.456356,-0.880901,0.09137091,-0.08604667,307.9745,157.548,202.9082,,127.9745,-22.452,22.9082,,2.495042794,-5.692831264,0.848871175,,-13.40407843,13.63754973,-18.26400528,26.44288127,,-12.22462694,6.684038714,-12.18957358,18.5122549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.87162,1.902661,1.806222,-2.202498,0.4580473,-0.8802036,0.08988288,-0.08576341,307.7273,157.5857,202.7671,,127.7273,-22.4143,22.7671,,2.742242794,-5.655131264,0.707771175,,-8.499027218,-14.69199815,8.035792157,18.7793032,,-11.22616461,5.161040436,-11.05043635,16.57634621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.893624,1.90464,1.807219,-2.198784,0.4599367,-0.8788471,0.09061795,-0.08873798,307.5948,156.9023,203.2586,,127.5948,-23.0977,23.2586,,2.874742794,-6.338531264,1.199271175,,-3.010816215,-35.22656912,26.96594953,44.46502693,,-10.06948275,3.259579891,-9.474768568,14.20530124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.916175,1.905361,1.807801,-2.196383,0.4612107,-0.8775744,0.09250805,-0.09268297,307.5948,156.0139,203.9711,,127.5948,-23.9861,23.9711,,2.874742794,-7.226931264,1.911771175,,-2.203868916,-31.90497656,23.56185738,39.72336454,,-8.639546829,0.774143644,-7.145075687,11.2380236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.927496,1.905556,1.80798,-2.195349,0.4619422,-0.8770404,0.09262121,-0.09397242,307.5449,155.7375,204.1469,,127.5449,-24.2625,24.1469,,2.924642794,-7.503331264,2.087571175,,-3.894734148,-21.37630664,12.24978988,24.94339174,,-6.977033692,-1.62068311,-4.581009421,8.502426724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.949467,1.904993,1.807819,-2.194502,0.4629733,-0.8762993,0.0923243,-0.0960805,307.4706,155.3346,204.344,,127.4706,-24.6654,24.344,,2.998942794,-7.906231264,2.284671175,,-5.408629631,-8.71288865,-0.517237556,10.26816623,,-5.238530922,-3.783892124,-1.938930645,6.746813905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.971725,1.904581,1.807774,-2.193542,0.4639782,-0.8759404,0.09030192,-0.09642713,307.3051,155.3549,204.1213,,127.3051,-24.6451,24.1213,,3.164442794,-7.885931264,2.061971175,,-6.536885394,2.469673668,-10.69346785,12.77420892,,-3.851545291,-5.595158601,0.428995622,6.806191163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.983147,1.904592,1.807884,-2.193004,0.4643029,-0.8758649,0.08933846,-0.09644713,307.2407,155.4009,203.9913,,127.2407,-24.5991,23.9913,,3.228842794,-7.839931264,1.931971175,,-5.867438163,5.721251828,-12.86906746,15.25688207,,-2.814132327,-6.075499664,1.447754305,6.850330608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.00552,1.904462,1.807921,-2.192194,0.4649014,-0.8757922,0.08722776,-0.09615639,307.1043,155.5668,203.6701,,127.1043,-24.4332,23.6701,,3.365242794,-7.674031264,1.610771175,,-3.699436412,5.15878131,-10.49347103,12.26424839,,-2.08983773,-4.285683002,0.273768778,4.775923982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.017269,1.904515,1.807947,-2.191695,0.4649219,-0.8758282,0.08673471,-0.09617545,307.089,155.6009,203.5922,,127.089,-24.3991,23.5922,,3.380542794,-7.639931264,1.532871175,,-0.882390784,0.911553742,-4.661992375,4.831533569,,-1.846085265,-0.651487461,-2.597029702,3.252234615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.039321,1.904156,1.807776,-2.191313,0.464964,-0.8758187,0.08615934,-0.09657468,307.0788,155.5771,203.5328,,127.0788,-24.4229,23.5328,,3.390742794,-7.663731264,1.473471175,,1.271048384,1.395138243,-2.367132846,3.02742343,,-1.748847968,3.002485653,-5.5083418,6.51269673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.06152,1.903289,1.807178,-2.191967,0.464374,-0.8761505,0.08632115,-0.09625885,307.1455,155.663,203.4875,,127.1455,-24.337,23.4875,,3.324042794,-7.577831264,1.428171175,,1.986790325,4.396943326,-2.42284698,5.399132698,,-1.561519351,5.874188194,-7.546490989,9.689889363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.084122,1.90309,1.806851,-2.191843,0.4640771,-0.8763655,0.08633962,-0.0957155,307.1674,155.7743,203.4241,,127.1674,-24.2257,23.4241,,3.302142794,-7.466531264,1.364771175,,0.079377808,5.484785449,-2.947224482,6.226981966,,-1.211698485,7.782663839,-8.438032137,11.54289634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.095354,1.90322,1.806782,-2.191478,0.4640634,-0.8764175,0.08632702,-0.09531581,307.1583,155.8422,203.3894,,127.1583,-24.1578,23.3894,,3.311242794,-7.398631264,1.330071175,,0.082290117,7.393115919,-5.020142398,8.936820707,,-0.796472647,8.780939023,-8.325762604,12.12673005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.117308,1.902573,1.806088,-2.191943,0.4636354,-0.8767641,0.08598743,-0.09451554,307.1797,156.0341,203.2368,,127.1797,-23.9659,23.2368,,3.289842794,-7.206731264,1.177471175,,0.916802536,8.57561845,-7.226019702,11.25153854,,-0.497481893,9.749494152,-8.110226724,12.69156814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.139198,1.902511,1.805853,-2.191825,0.4632257,-0.8771016,0.08551921,-0.09381459,307.1985,156.2182,203.0726,,127.1985,-23.7818,23.0726,,3.271042794,-7.022631264,1.013271175,,0.157965837,12.01797292,-10.3544307,15.86413759,,-0.371869583,11.05976586,-8.228534683,13.79005043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.161117,1.902419,1.805482,-2.191776,0.4628235,-0.8775544,0.08465865,-0.09233479,307.1866,156.5607,202.7831,,127.1866,-23.4393,22.7831,,3.282942794,-6.680131264,0.723771175,,-0.939784056,15.59667393,-14.28519989,21.1708849,,-0.521284393,12.72927605,-8.647209836,15.3974168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.172339,1.902528,1.805395,-2.191505,0.4626663,-0.8777704,0.08401001,-0.09165855,307.1716,156.7354,202.6107,,127.1716,-23.2646,22.6107,,3.297942794,-6.505431264,0.551371175,,-1.459462133,15.95582639,-14.24614958,21.43994411,,-0.920190575,14.22950631,-9.083790407,16.90682846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.194396,1.902412,1.805069,-2.191491,0.4624305,-0.8781479,0.08316662,-0.08998685,307.1367,157.0959,202.3211,,127.1367,-22.9041,22.3211,,3.332842794,-6.144931264,0.261771175,,-0.860958374,16.09729474,-12.10727248,20.16060996,,-1.403238422,15.26331082,-9.319167003,17.9383558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.205853,1.90233,1.804873,-2.191554,0.4622119,-0.8783761,0.08292196,-0.0891043,307.1351,157.2775,202.1941,,127.1351,-22.7225,22.1941,,3.334442794,-5.963331264,0.134771175,,-1.138949492,15.44725107,-9.23396393,18.03277187,,-1.663363117,16.09650108,-9.384701182,18.70659617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.228161,1.90215,1.804488,-2.191758,0.4621941,-0.8785889,0.08290704,-0.08708963,307.0874,157.6131,202.0294,,127.0874,-22.3869,22.0294,,3.382142794,-5.627731264,-0.029928825,,-1.980558361,18.3124685,-10.06710102,20.99084651,,-1.80784756,16.80413588,-9.291205615,19.28662223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.239407,1.902185,1.804406,-2.191751,0.4620616,-0.8788049,0.08274108,-0.08576176,307.0669,157.8558,201.886,,127.0669,-22.1442,21.886,,3.402642794,-5.385031264,-0.173328825,,-2.06647638,22.19231353,-12.03147449,25.32835334,,-1.89629116,17.152328,-8.866636386,19.40143079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.261614,1.902521,1.804341,-2.191546,0.4618906,-0.8791804,0.08274378,-0.08277889,307.0156,158.3622,201.6348,,127.0156,-21.6378,21.6348,,3.453942794,-4.878631264,-0.424528825,,-2.824783316,22.61518618,-10.10476936,24.93055175,,-1.820836596,16.7678595,-7.822917854,18.59232643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.283833,1.902846,1.804188,-2.19142,0.4619397,-0.8794174,0.08307689,-0.07959285,306.9414,158.8605,201.4371,,126.9414,-21.1395,21.4371,,3.528142794,-4.380331264,-0.622228825,,-3.91473198,20.89813163,-8.042680273,22.73195411,,-1.561558655,15.76625315,-6.190510109,17.00986829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.306038,1.903349,1.804226,-2.191041,0.4622572,-0.8794771,0.0833768,-0.07672447,306.8417,159.2906,201.2775,,126.8417,-20.7094,21.2775,,3.627842794,-3.950231264,-0.781828825,,-4.292831689,17.8364019,-5.482742726,19.14748298,,-1.114416956,14.43187329,-4.392645123,15.12667257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.317367,1.90369,1.80426,-2.190797,0.4624379,-0.8794678,0.08369645,-0.07538274,306.7953,159.4753,201.2347,,126.7953,-20.5247,21.2347,,3.674242794,-3.765531264,-0.824628825,,-3.30224323,16.31625889,-3.79916881,17.07509292,,-0.508364423,12.84688671,-2.600031396,13.11720609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.328727,1.904086,1.804394,-2.190509,0.4624859,-0.8795197,0.08405283,-0.07407385,306.7668,159.6608,201.1913,,126.7668,-20.3392,21.1913,,3.702742794,-3.580031264,-0.868028825,,-1.796007645,16.5923683,-3.804700028,17.11747854,,0.313300361,11.01642415,-0.759913029,11.04704603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.350791,1.905022,1.804588,-2.189965,0.4623362,-0.8797331,0.08486346,-0.07150644,306.7429,160.0327,201.1077,,126.7429,-19.9673,21.1077,,3.726642794,-3.208131264,-0.951628825,,-0.232964261,13.10211597,-1.706619732,13.21485021,,1.317266556,8.71536264,1.460354138,8.934504538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
