Time,x,y,z,wquat,xquat,yquat,zquat,xrot,yrot,zrot,,,,,,127.1532442,-1.122246215,4.673249402,,v_roll,v_pitch,v_yaw,V,,vxavg,vyavg,vzavg,avg speed,,Phase,GFO,Movement,,,,,,,,,,,,,,,,,,,,,,,,,,,
49.76438,1.869478,1.781283,-2.027482,0.556842,-0.8037773,0.08005296,0.1935476,292.1588,216.0538,166.6856,,112.1588,36.0538,-13.3144,,14.99444422,37.17604622,-17.9876494,,1.392816197,11.29298451,-12.6590634,17.02126089,,-0.112954587,4.833291339,-4.864367772,6.858245966,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49.78625,1.869141,1.781258,-2.027252,0.5570181,-0.8036096,0.07904187,0.1941516,292.1891,216.3765,166.3298,,112.1891,36.3765,-13.6702,,14.96414422,37.49874622,-18.3434494,,0.650563766,12.74386476,-14.07317906,18.99693899,,-0.32947515,4.555137595,-4.688273191,6.545054461,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49.80878,1.869041,1.781454,-2.026786,0.5573188,-0.8033751,0.07834623,0.1945411,292.1872,216.6183,166.0622,,112.1872,36.6183,-13.9378,,14.96604422,37.74054622,-18.6110494,,-0.599979912,7.850369937,-8.621675165,11.67568271,,-0.591354991,3.974889982,-4.242002743,5.843290029,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49.83092,1.869055,1.781525,-2.026304,0.5576091,-0.8031631,0.078118,0.194676,292.1625,216.7283,165.9434,,112.1625,36.7283,-14.0566,,14.99074422,37.85054622,-18.7298494,,-1.251260949,3.945143035,-4.173052503,5.877429261,,-0.740022142,3.982725644,-4.442154947,6.011861351,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49.8532,1.869088,1.781686,-2.025778,0.5578828,-0.8029643,0.0780577,0.194736,292.1316,216.7934,165.877,,112.1316,36.7934,-14.123,,15.02164422,37.91564622,-18.7962494,,-1.405158749,3.240230805,-3.541927475,5.001881348,,-0.749903937,4.511330994,-5.199381668,6.924451818,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49.8754,1.869657,1.781885,-2.02488,0.5581928,-0.8027564,0.07789311,0.1947707,292.1,216.8724,165.7859,,112.1,36.8724,-14.2141,,15.05324422,37.99464622,-18.8873494,,-0.941028258,6.28017856,-6.800003241,9.304097001,,-0.737101091,5.049143359,-5.905426111,7.80456432,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49.88652,1.869038,1.781746,-2.02515,0.5583385,-0.8026356,0.07765619,0.1949457,292.0949,216.9725,165.6803,,112.0949,36.9725,-14.3197,,15.05834422,38.09474622,-18.9929494,,-0.959095128,7.946448309,-8.67725702,11.80511303,,-0.801818464,4.913900417,-5.827352988,7.66468349,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49.90865,1.868896,1.781684,-2.025073,0.558745,-0.8023549,0.07727384,0.1950884,292.0626,217.125,165.5064,,112.0626,37.125,-14.4936,,15.09064422,38.24724622,-19.1668494,,-1.27861177,4.798185156,-5.87374011,7.69144016,,-0.895119773,4.20377253,-5.06852845,6.645519058,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49.92022,1.868469,1.781499,-2.025376,0.5588843,-0.8022773,0.07714824,0.1950579,292.0499,217.1563,165.4614,,112.0499,37.1563,-14.5386,,15.10334422,38.27854622,-19.2118494,,-1.789625086,2.90189948,-3.94744696,5.21594824,,-0.932358021,3.51978614,-4.297222258,5.632433318,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49.94194,1.867814,1.781108,-2.025787,0.5593432,-0.8019898,0.07702279,0.1949745,291.996,217.2236,165.3744,,111.996,37.2236,-14.6256,,15.15724422,38.34584622,-19.2988494,,-2.392280513,1.290944613,-2.370538263,3.606798539,,-0.880429158,3.170731181,-3.890029586,5.095195964,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49.95336,1.867734,1.781043,-2.025811,0.5595349,-0.8018929,0.07701016,0.1948282,291.9697,217.2177,165.366,,111.9697,37.2177,-14.634,,15.18354422,38.33994622,-19.3072494,,-1.651030321,-0.579125339,-0.718371616,1.891387072,,-0.700134886,2.721429609,-3.317720905,4.347831641,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49.97518,1.867338,1.780775,-2.026184,0.5597146,-0.8018329,0.07689805,0.1946026,291.9479,217.2037,165.3507,,111.9479,37.2037,-14.6493,,15.20534422,38.32594622,-19.3225494,,-0.338104688,0.772872346,-1.805802696,1.993130658,,-0.487544678,1.849895168,-2.26141042,2.962058243,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49.99717,1.86682,1.780685,-2.026541,0.5597439,-0.8018248,0.07666453,0.194644,291.955,217.2518,165.2867,,111.955,37.2518,-14.7133,,15.19824422,38.37404622,-19.3865494,,0.139155377,1.396709248,-2.493531333,2.861443596,,-0.33900989,0.795616831,-1.02170436,1.338586436,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.00839,1.866726,1.78063,-2.026639,0.5597823,-0.8018267,0.07653595,0.1945763,291.9545,217.2586,165.2634,,111.9545,37.2586,-14.7366,,15.19874422,38.38084622,-19.4098494,,0.179899187,2.061321989,-2.794344412,3.477035051,,-0.079924188,0.282370421,-0.326024936,0.438649278,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0304,1.867052,1.78067,-2.026548,0.5598033,-0.8017848,0.07634808,0.1947624,291.9634,217.336,165.1861,,111.9634,37.336,-14.8139,,15.18984422,38.45824622,-19.4871494,,0.166466541,3.852041686,-4.046198562,5.589066028,,0.309734048,0.589717182,-0.458391871,0.808594239,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0416,1.867919,1.78103,-2.025774,0.5598649,-0.8017356,0.07622057,0.1948379,291.9626,217.3829,165.1348,,111.9626,37.3829,-14.8652,,15.19064422,38.50514622,-19.5384494,,0.075095303,3.312655473,-3.32817043,4.69638627,,0.654240874,0.836944209,-0.52612204,1.185458195,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.06371,1.867866,1.780955,-2.026,0.5598748,-0.8016956,0.07614796,0.1950021,291.9675,217.4368,165.0889,,111.9675,37.4368,-14.9111,,15.18574422,38.55904622,-19.5843494,,1.092564584,-1.895777412,3.266960357,3.93200958,,0.941737325,0.34803994,0.250528242,1.034777942,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.07522,1.867332,1.780768,-2.026623,0.5596046,-0.8018485,0.07642581,0.1950401,291.9901,217.3651,165.188,,111.9901,37.3651,-14.812,,15.16314422,38.48734622,-19.4852494,,1.358513961,-8.089716929,10.19010882,13.08156711,,1.138264785,-0.750180714,1.740526099,2.21084801,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.09725,1.867013,1.780647,-2.027227,0.5592007,-0.8021191,0.0771225,0.1948117,292.0067,217.1459,165.4473,,112.0067,37.1459,-14.5527,,15.14654422,38.26814622,-19.2259494,,0.989923979,-7.425439815,9.316175541,11.95442314,,1.214599986,-1.828901149,3.133012389,3.825689372,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.11943,1.867094,1.780586,-2.027453,0.5588357,-0.8023178,0.07758041,0.194859,292.0339,217.0372,165.5995,,112.0339,37.0372,-14.4005,,15.11934422,38.15944622,-19.0737494,,2.409019002,1.274244973,0.366575493,2.749809156,,1.292583081,-2.326124816,3.890720936,4.713739183,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.14162,1.866895,1.780556,-2.027783,0.558429,-0.8024706,0.07720467,0.1955443,292.1136,217.2025,165.4635,,112.1136,37.2025,-14.5365,,15.03964422,38.32474622,-19.2097494,,3.786945302,8.79369306,-7.594510258,12.22074378,,1.400712477,-2.258343981,4.023907843,4.82223468,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.16407,1.867517,1.780687,-2.02755,0.5580333,-0.8026006,0.07663085,0.1963638,292.203,217.4301,165.2601,,112.203,37.4301,-14.7399,,14.95024422,38.55234622,-19.4131494,,2.688963654,6.115850827,-4.827939156,8.242763697,,1.528112761,-2.171700638,4.073879967,4.862911706,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.17582,1.867578,1.780624,-2.027722,0.5579202,-0.8026333,0.07665457,0.1965424,292.2194,217.4547,165.2531,,112.2194,37.4547,-14.7469,,14.93384422,38.57694622,-19.4201494,,1.345173347,-5.064810886,7.7259154,9.33550049,,1.630932571,-2.329889494,4.367069033,5.211489043,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.19768,1.867747,1.780721,-2.027913,0.5573117,-0.8029762,0.07773028,0.1964457,292.2477,217.1875,165.6039,,112.2477,37.1875,-14.3961,,14.90554422,38.30974622,-19.0693494,,0.903826659,-14.85599383,18.65160052,23.86209667,,1.561594183,-2.277837386,4.412131626,5.205192123,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.2199,1.868635,1.781068,-2.027406,0.5566934,-0.8033673,0.07911932,0.196045,292.2591,216.7989,166.0762,,112.2591,36.7989,-13.9238,,14.89414422,37.92114622,-18.5970494,,0.654252925,-13.25049332,16.29651907,21.01380865,,1.441253209,-1.634935411,3.842963862,4.417985497,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.23134,1.868726,1.78103,-2.027522,0.5564826,-0.803493,0.07950236,0.1959735,292.2682,216.6958,166.2059,,112.2682,36.6958,-13.7941,,14.88504422,37.81804622,-18.4673494,,1.152935606,-5.067198427,7.356679779,9.007024912,,1.463409573,-0.198490107,2.465896442,2.874301857,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.25246,1.86916,1.781193,-2.027331,0.5561647,-0.8036216,0.07979725,0.1962284,292.3001,216.6721,166.2772,,112.3001,36.6721,-13.7228,,14.85314422,37.79434622,-18.3960494,,1.585581335,2.942472852,-1.062914615,3.507421009,,1.444774074,0.918660315,1.425520671,2.227872995,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.27498,1.869489,1.781308,-2.02719,0.556019,-0.8035982,0.07958812,0.1968209,292.3375,216.8299,166.1533,,112.3375,36.8299,-13.8467,,14.81574422,37.95214622,-18.5199494,,1.822670238,4.978405139,-3.396560959,6.296290247,,1.176309,0.494272948,1.975485263,2.351712277,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.29705,1.869344,1.781371,-2.027434,0.5557321,-0.8036941,0.07958053,0.1972423,292.3813,216.895,166.1248,,112.3813,36.895,-13.8752,,14.77194422,38.01724622,-18.5484494,,1.411752836,1.256200354,0.483287427,1.950551752,,0.882832881,-0.592311947,3.177758698,3.350877151,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.31946,1.869458,1.781443,-2.027386,0.5555269,-0.8037565,0.07983502,0.1974638,292.4001,216.8852,166.1754,,112.4001,36.8852,-13.8246,,14.75314422,38.00744622,-18.4978494,,0.191165538,-1.219100015,3.852774073,4.045567595,,0.744946192,-0.633680955,3.102334298,3.252840986,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.3418,1.869875,1.781442,-2.027086,0.5554159,-0.8037047,0.08050059,0.1977161,292.3899,216.8405,166.2971,,112.3899,36.8405,-13.7029,,14.76334422,37.96274622,-18.3761494,,-0.205918698,0.268008748,2.790927881,2.811318131,,0.706915455,0.760179767,1.322038482,1.680889195,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.36415,1.870412,1.781611,-2.026608,0.5553645,-0.803609,0.08079298,0.1981299,292.3909,216.8972,166.3001,,112.3909,36.8972,-13.6999,,14.76234422,38.01944622,-18.3731494,,1.277956709,11.24834914,-8.585700919,14.20819453,,0.741593038,2.326114101,-0.67951854,2.534267644,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.38653,1.870917,1.781787,-2.026191,0.5553496,-0.8033466,0.08008283,0.1995187,292.4471,217.3439,165.9128,,112.4471,37.3439,-14.0872,,14.70614422,38.46614622,-18.7604494,,2.166757505,15.79720045,-13.15830952,20.67335216,,0.732626989,3.180016528,-1.92103838,3.786771168,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.40837,1.871265,1.781865,-2.025965,0.5552519,-0.8032106,0.07982003,0.2004417,292.4869,217.598,165.716,,112.4869,37.598,-14.284,,14.66634422,38.72024622,-18.9572494,,0.296899352,3.276657286,-0.444970567,3.320034789,,0.621734921,2.936959465,-1.994880949,3.604418845,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.43051,1.871646,1.781933,-2.025593,0.5551966,-0.8031654,0.08061319,0.2004586,292.4597,217.4855,165.8958,,112.4597,37.4855,-14.1042,,14.69354422,38.60774622,-18.7774494,,-1.126225899,-8.009752797,10.8016155,13.49442189,,0.454136641,2.110622848,-1.42337321,2.585915736,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.45268,1.872429,1.782194,-2.024753,0.5549965,-0.8032804,0.0815991,0.2001531,292.437,217.243,166.1947,,112.437,37.243,-13.8053,,14.71624422,38.36524622,-18.4785494,,-0.447353607,-5.602607989,6.745398197,8.780076217,,0.302289374,1.825620191,-1.295279462,2.258764448,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.46429,1.872959,1.782421,-2.024216,0.5549884,-0.8032923,0.08158024,0.200135,292.4385,217.2399,166.1948,,112.4385,37.2399,-13.8052,,14.71474422,38.36214622,-18.4784494,,0.409427069,3.264195551,-4.492245092,5.568022008,,0.247340944,1.992059576,-1.630823134,2.586322291,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.48604,1.874281,1.782902,-2.022793,0.5551258,-0.8032369,0.08088239,0.2002596,292.4535,217.3877,165.9992,,112.4535,37.3877,-14.0008,,14.69974422,38.50994622,-18.6740494,,1.105061504,7.106653016,-9.723722214,12.09448022,,0.224655608,1.909650647,-1.750154589,2.600053235,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.50827,1.874618,1.782978,-2.022464,0.5551919,-0.8032566,0.07995428,0.2003701,292.4873,217.5526,165.7668,,112.4873,37.5526,-14.2332,,14.66594422,38.67484622,-18.9064494,,1.036376969,6.033533125,-8.783078141,10.70607588,,0.056519431,0.696091419,-0.661971127,0.962259572,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.53036,1.87419,1.782885,-2.022555,0.5553145,-0.8032382,0.07931551,0.200358,292.4995,217.6553,165.6097,,112.4995,37.6553,-14.3903,,14.65374422,38.77754622,-19.0635494,,0.143984461,-0.217268962,-2.022868003,2.039591205,,-0.204194908,-1.107315916,1.025999249,1.523324837,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.54171,1.874389,1.782925,-2.022369,0.5553141,-0.8033017,0.07928878,0.200115,292.4965,217.5976,165.6445,,112.4965,37.5976,-14.3555,,14.65674422,38.71984622,-19.0287494,,-0.356107402,-5.763970878,4.033039648,7.043832875,,-0.30058224,-1.923040501,1.696396728,2.581897811,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.56359,1.87484,1.782985,-2.022011,0.5552855,-0.8034301,0.07940122,0.1996335,292.4867,217.4566,165.7539,,112.4867,37.4566,-14.2461,,14.66654422,38.57884622,-18.9193494,,-0.562261641,-2.448834191,2.148506151,3.305904676,,-0.229461749,-1.609402001,1.225706253,2.035972326,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.57497,1.87494,1.783134,-2.021762,0.5553381,-0.8033723,0.07945216,0.1996993,292.479,217.4742,165.7459,,112.479,37.4742,-14.2541,,14.67424422,38.59644622,-18.9273494,,-0.523164047,0.944611986,-0.509293669,1.193889637,,-0.171111426,-1.229073406,0.791897119,1.472073913,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.59715,1.875318,1.783327,-2.021349,0.5553994,-0.8033289,0.07946338,0.199699,292.4708,217.4818,165.7389,,112.4708,37.4818,-14.2611,,14.68244422,38.60404622,-18.9343494,,-0.500828075,-0.803307325,1.239618961,1.559739269,,-0.179289273,-1.397325987,1.07419038,1.771595193,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.61962,1.875469,1.783263,-2.021249,0.5554143,-0.8033011,0.07973248,0.1996624,292.4566,217.438,165.8017,,112.4566,37.438,-14.1983,,14.69664422,38.56024622,-18.8715494,,-0.907813593,-4.527920826,5.560684087,7.228236302,,-0.188163196,-1.841034892,1.855794994,2.620837637,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.64167,1.875474,1.783237,-2.021304,0.5553772,-0.8033339,0.08033511,0.1993917,292.4305,217.2813,165.9853,,112.4305,37.2813,-14.0147,,14.72274422,38.40354622,-18.6879494,,-1.222528902,-7.647094904,8.785305379,11.71128635,,-0.189260142,-2.096198393,2.525905923,3.28786676,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.66363,1.875918,1.783347,-2.020934,0.5553346,-0.803385,0.08096594,0.1990495,292.4028,217.1015,166.1883,,112.4028,37.1015,-13.8117,,14.75044422,38.22374622,-18.4849494,,-0.956135955,-7.327762315,8.27019665,11.09082725,,-0.206283055,-1.792641642,2.56390784,3.135241644,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.6856,1.876461,1.783477,-2.020463,0.5552519,-0.8034567,0.08144185,0.1987963,292.3885,216.9594,166.3486,,112.3885,36.9594,-13.6514,,14.76474422,38.08164622,-18.3246494,,-0.201659525,-3.932452299,4.682639336,6.118166294,,-0.239101959,-1.233639646,2.380975931,2.692226385,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.69691,1.876557,1.783542,-2.020356,0.555204,-0.8034796,0.08152109,0.1988051,292.3913,216.9436,166.372,,112.3913,36.9436,-13.628,,14.76194422,38.06584622,-18.3012494,,0.311200594,-0.658336263,1.105879457,1.324092828,,-0.261186467,-1.046401002,2.520520122,2.741568002,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.71932,1.877941,1.784017,-2.018938,0.5551413,-0.8035101,0.08152899,0.1988534,292.3997,216.9454,166.3752,,112.3997,36.9454,-13.6248,,14.75354422,38.06764622,-18.2980494,,0.303115062,1.076912004,-0.822432703,1.38852935,,-0.296569733,-1.0229255,2.755361031,2.954038692,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.74136,1.879155,1.784471,-2.017576,0.5551433,-0.803481,0.08145896,0.1989942,292.4048,216.9911,166.3358,,112.4048,36.9911,-13.6642,,14.74844422,38.11334622,-18.3374494,,0.989700504,1.338437253,0.437137768,1.72104933,,-0.275192904,-0.395666428,2.359722121,2.408437573,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.75263,1.878455,1.784242,-2.018068,0.5549558,-0.8035321,0.08164702,0.1992339,292.4245,216.9979,166.3658,,112.4245,36.9979,-13.6342,,14.72874422,38.12014622,-18.3074494,,1.022116676,2.716407615,-0.071636062,2.903226577,,-0.157749789,0.812039384,1.316667006,1.554961402,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.77491,1.878754,1.784385,-2.017498,0.5549438,-0.8034179,0.08171078,0.1997009,292.4311,217.1055,166.3033,,112.4311,37.1055,-13.6967,,14.72214422,38.22774622,-18.3699494,,-0.077313413,3.728968793,-1.528843087,4.030948624,,-0.141438406,1.811824492,0.442509008,1.870434986,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.79709,1.879913,1.784817,-2.016165,0.554978,-0.8032775,0.08198247,0.2000592,292.4211,217.1638,166.2977,,112.4211,37.1638,-13.7023,,14.73214422,38.28604622,-18.3755494,,-0.782753155,1.503055077,1.654924839,2.368681762,,-0.207592635,2.176367866,0.212871318,2.196585074,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.81907,1.879869,1.784853,-2.015882,0.5549981,-0.8031014,0.08264083,0.2004387,292.3966,217.1721,166.376,,112.3966,37.1721,-13.624,,14.75664422,38.29434622,-18.2972494,,-0.849360239,-0.014731816,3.962580624,4.05261336,,-0.311369341,2.235265454,0.274644707,2.273497796,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.83037,1.880116,1.784947,-2.015512,0.5549595,-0.8030451,0.08298322,0.2006298,292.39,217.1675,166.4253,,112.39,37.1675,-13.5747,,14.76324422,38.28974622,-18.2479494,,-0.983146509,1.24979351,2.543638151,2.999775979,,-0.425174124,2.468047285,0.070428148,2.505392296,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.85287,1.880682,1.78522,-2.014612,0.5550895,-0.8027853,0.08350252,0.2010941,292.3589,217.2329,166.4416,,112.3589,37.2329,-13.5584,,14.79434422,38.35514622,-18.2316494,,-0.222929293,7.351060606,-3.903686869,8.326257303,,-0.46082614,2.771441105,-0.265953781,2.82205208,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.87487,1.880406,1.785178,-2.014567,0.5550945,-0.8025535,0.08338635,0.2020511,292.3795,217.4924,166.2539,,112.3795,37.4924,-13.7461,,14.77374422,38.61464622,-18.4193494,,0.618946895,11.17225473,-7.999032403,13.75452254,,-0.516100827,2.663993015,-0.368141343,2.738383993,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.89709,1.880185,1.785069,-2.014578,0.5551725,-0.8022891,0.0833401,0.2029042,292.3862,217.7268,166.088,,112.3862,37.7268,-13.912,,14.76704422,38.84904622,-18.5852494,,-1.010480915,5.350111511,-2.578748599,6.024509042,,-0.574961213,2.049719745,-0.078721398,2.130288358,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.91892,1.881086,1.785425,-2.013458,0.5554162,-0.8020297,0.0838552,0.2030509,292.3355,217.7301,166.1384,,112.3355,37.7301,-13.8616,,14.81774422,38.85234622,-18.5348494,,-1.81614094,-2.588698463,5.284906676,6.158730894,,-0.48386965,1.038145241,0.592995286,1.289774705,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.94129,1.880268,1.785127,-2.014018,0.5553705,-0.8019794,0.08465508,0.2030424,292.3062,217.6109,166.3232,,112.3062,37.6109,-13.6768,,14.84704422,38.73314622,-18.3500494,,-1.550756704,-3.166783658,5.485693399,6.521211327,,-0.250363371,0.119761167,0.97677242,1.015435333,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.96328,1.880217,1.78514,-2.013871,0.5555421,-0.8018054,0.08507788,0.2030835,292.2668,217.5888,166.3828,,112.2668,37.5888,-13.6172,,14.88644422,38.71104622,-18.2904494,,-1.168261575,2.367827544,-1.548935816,3.061150854,,0.02389056,-0.194568486,0.659252776,0.687780399,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.98549,1.8807,1.785246,-2.013253,0.5557568,-0.8016229,0.08482841,0.2033209,292.2547,217.7163,166.2538,,112.2547,37.7163,-13.7462,,14.89854422,38.83854622,-18.4194494,,-0.160361156,5.021031668,-5.195397781,7.226937997,,0.397610627,0.039846618,-0.321302858,0.512754805,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.00825,1.880142,1.784966,-2.013606,0.5558357,-0.8015481,0.08455901,0.2035121,292.2598,217.8142,166.1495,,112.2598,37.8142,-13.8505,,14.89344422,38.93644622,-18.5237494,,0.271129573,-0.058387921,-0.891300527,0.933454351,,0.750948812,-0.433366584,-0.937446415,1.276924624,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.03025,1.879299,1.784566,-2.014175,0.5557519,-0.8017049,0.08449867,0.203148,292.2668,217.717,166.2111,,112.2668,37.717,-13.7889,,14.88644422,38.83924622,-18.4621494,,0.256931665,-5.26914489,3.690823212,6.4383288,,0.841661483,-2.737988307,-0.523185731,2.911820278,,2,B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.04507,1.879496,1.784611,-2.013929,0.5556795,-0.8018279,0.08452557,0.2028491,292.2697,217.6263,166.279,,112.2697,37.6263,-13.721,,14.88354422,38.74854622,-18.3942494,,1.1068769,-9.421499764,7.203473814,11.91133365,,0.596077518,-7.370578919,0.427625364,7.406997061,,2,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.06167,1.878955,1.784393,-2.014395,0.5553246,-0.8022251,0.08454689,0.2022409,292.3032,217.4151,166.4421,,112.3032,37.4151,-13.5579,,14.85004422,38.53734622,-18.2311494,,2.25282847,-10.43593788,6.644027578,12.57486135,,0.019950445,-14.44206596,1.849282351,14.55999699,,2,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.08382,1.879389,1.784538,-2.013829,0.5549565,-0.8027234,0.08405275,0.2014783,292.3583,217.2346,166.5188,,112.3583,37.2346,-13.4812,,14.79494422,38.35684622,-18.1544494,,2.715940866,-4.101017298,-0.165174749,4.921581084,,-0.825591317,-24.0438369,3.918320433,24.37500623,,2,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.09513,1.87878,1.784317,-2.014252,0.5548113,-0.8028989,0.08365487,0.2013445,292.3916,217.234,166.4759,,112.3916,37.234,-13.5241,,14.76164422,38.35624622,-18.1973494,,3.875214366,4.29718986,-10.20358509,11.73014389,,-2.08671805,-38.29815393,8.230888054,39.22818508,,2,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.11731,1.879356,1.784542,-2.01365,0.5546128,-0.8032848,0.08169678,0.2011564,292.4982,217.4258,166.1074,,112.4982,37.4258,-13.8926,,14.65504422,38.54804622,-18.5658494,,4.370467111,1.19928898,-11.91355311,12.74645144,,-3.498930971,-55.83761717,13.51153695,57.55557001,,2,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.13909,1.878933,1.784481,-2.014016,0.5544147,-0.8039995,0.0796913,0.1996458,292.5839,217.2897,165.9503,,112.5839,37.2897,-14.0497,,14.56934422,38.41194622,-18.7229494,,1.798211615,-18.78782768,-2.613643518,19.05379664,,-4.586305447,-73.075959,17.46575552,75.27404996,,2,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.16155,1.878678,1.784267,-2.014605,0.554868,-0.8051481,0.07661992,0.1949034,292.5763,216.5861,165.9949,,112.5763,36.5861,-14.0051,,14.57694422,37.70834622,-18.6783494,,-4.203072454,-54.87356644,9.781795638,55.89684819,,-5.290844309,-90.90662948,21.86597916,93.64896882,,2,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.18339,1.878905,1.784399,-2.014852,0.5565163,-0.8069738,0.0715021,0.1843109,292.4001,214.8734,166.3788,,112.4001,34.8734,-13.6212,,14.75314422,35.99564622,-18.2944494,,-9.305792896,-94.51803,23.7664475,97.90352294,,-5.711872167,-110.9836046,28.76668525,114.793328,,2,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.20564,1.880209,1.78478,-2.014384,0.5585294,-0.8093511,0.06484347,0.1696793,292.1655,212.4122,167.0453,,112.1655,32.4122,-12.9547,,14.98774422,33.53444622,-17.6279494,,-12.5427996,-127.9898059,32.38318847,132.6174314,,-5.800967952,-133.0520473,38.44151137,138.6154693,,2,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.2279,1.880789,1.784937,-2.014612,0.5613438,-0.8120114,0.05529873,0.1499086,291.8418,209.1764,167.8202,,111.8418,29.1764,-12.1798,,15.31144422,30.29864622,-16.8530494,,-17.5629091,-182.9382938,54.51444326,191.6942869,,-5.419073634,-156.2927331,50.09840252,164.2152086,,2,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
