TimeSinceStartup,Lhand_xPos,Lhand_yPos,Lhand_zPos,Lhand_wQuat,Lhand_xQuat,Lhand_yQuat,Lhand_zQuat,Lhandxrot,Lhandyrot,Lhandzrot,Rhand_xPos,Rhand_yPos,Rhand_zPos,Rhand_wQuat,Rhand_xQuat,Rhand_yQuat,Rhand_zQuat,Rhandxrot,Rhandyrot,Rhandzrot,HMD_xPos,HMD_yPos,HMD_zPos,HMD_wQuat,HMD_xQuat,HMD_yQuat,HMD_zQuat,HMDxrot,HMDyrot,HMDzrot,vrtracker_xPos,vrtracker_yPos,vrtracker_zPos,vrtracker_wQuat,vrtracker_xQuat,vrtracker_yQuat,vrtracker_zQuat,vrtracker_xrot,vrtracker_yrot,vrtracker_zrot,rtracker_xPos,rtracker_yPos,rtracker_zPos,rtracker_wQuat,rtracker_xQuat,rtracker_yQuat,rtracker_zQuat,rtracker_xrot,rtracker_yrot,rtracker_zrot,
0,1.25,1,-1.64,1,0,0,0,0,0,0,1.75,1,-1.64,1,0,0,0,0,0,0,1.97863,0.8916187,-0.6724759,0.9952564,-0.03071627,0.09229997,0.001407149,356.4798,10.60196,359.8353,1.5,0,-1.64,1,0,0,0,0,0,0,1.5,0,-1.64,1,0,0,0,0,0,0
0,1.25,1,-1.64,1,0,0,0,0,0,0,1.75,1,-1.64,1,0,0,0,0,0,0,1.978213,0.8918386,-0.6725044,0.99526,-0.03063242,0.09228709,0.001517275,356.4882,10.60003,359.8488,2.207445,1.253417,-1.192666,0.9549896,-0.1153459,0.262716,0.07530274,344.9374,30.10894,4.943955,1.5,0,-1.64,1,0,0,0,0,0,0
0.02,1.25,1,-1.64,1,0,0,0,0,0,0,1.75,1,-1.64,1,0,0,0,0,0,0,1.979075,0.8913593,-0.6726003,0.9952767,-0.0307119,0.09208549,0.001153264,356.4829,10.57812,359.8071,2.205922,1.257422,-1.198006,0.9463955,-0.1029843,0.2904757,0.09671506,345.4565,33.19091,7.314286,1.5,0,-1.64,1,0,0,0,0,0,0
0.0743065,1.5,0,-1.64,1,0,0,0,0,0,0,1.5,0,-1.64,1,0,0,0,0,0,0,1.979198,0.8913397,-0.6725391,0.9952644,-0.03075007,0.09220628,0.001089073,356.4793,10.5923,359.7989,2.205343,1.257767,-1.19972,0.9522011,-0.1053826,0.2786686,0.06746448,346.2143,32.12695,4.118217,1.5,0,-1.64,1,0,0,0,0,0,0
0.0913493,1.5,0,-1.64,1,0,0,0,0,0,0,1.5,0,-1.64,1,0,0,0,0,0,0,1.979093,0.8913351,-0.6725823,0.9952664,-0.03076098,0.092179,0.001239681,356.4764,10.58864,359.8161,2.205072,1.257696,-1.200852,0.9495899,-0.1011128,0.2873939,0.07389137,346.4377,33.09971,4.851463,1.5,0,-1.64,1,0,0,0,0,0,0
0.1067054,1.5,0,-1.64,1,0,0,0,0,0,0,1.5,0,-1.64,1,0,0,0,0,0,0,1.979033,0.891336,-0.6726024,0.9952707,-0.0307759,0.09212753,0.00125737,356.4745,10.58266,359.8181,2.203277,1.257604,-1.203153,0.9439902,-0.09847247,0.3067995,0.07113244,346.7288,35.50198,4.352995,1.5,0,-1.64,1,0,0,0,0,0,0
0.1228596,1.5,0,-1.64,1,0,0,0,0,0,0,1.5,0,-1.64,1,0,0,0,0,0,0,1.979074,0.8913267,-0.6725836,0.995266,-0.0307391,0.09219175,0.001166604,356.4797,10.59034,359.808,2.202406,1.257838,-1.203652,0.9409976,-0.1019416,0.3148723,0.0706185,346.3302,36.51587,4.054733,1.5,0,-1.64,1,0,0,0,0,0,0
0.1445266,1.5,0,-1.64,1,0,0,0,0,0,0,1.5,0,-1.64,1,0,0,0,0,0,0,1.979142,0.8912821,-0.6725482,0.9952719,-0.03066406,0.09215384,0.001121324,356.4887,10.58607,359.8037,2.198321,1.257079,-1.203194,0.9480695,-0.1033721,0.2959741,0.05364501,346.8346,34.39996,2.385421,1.5,0,-1.64,1,0,0,0,0,0,0
0.1650981,1.5,0,-1.64,1,0,0,0,0,0,0,1.5,0,-1.64,1,0,0,0,0,0,0,1.979162,0.891264,-0.6725532,0.9952641,-0.03071732,0.09221967,0.001248229,356.4813,10.59326,359.8174,2.195362,1.257497,-1.203916,0.9539855,-0.09763481,0.2809488,0.03803994,348.0148,32.71046,1.037865,1.5,0,-1.64,1,0,0,0,0,0,0
0.1872796,1.5,0,-1.64,1,0,0,0,0,0,0,1.5,0,-1.64,1,0,0,0,0,0,0,1.979344,0.8911773,-0.6724813,0.9952717,-0.03068338,0.09214853,0.001238566,356.4853,10.58507,359.8169,2.191194,1.257664,-1.204641,0.956264,-0.08936572,0.277714,0.02116468,349.4747,32.43741,359.4663,1.5,0,-1.64,1,0,0,0,0,0,0
0.2100954,1.5,0,-1.64,1,0,0,0,0,0,0,1.5,0,-1.64,1,0,0,0,0,0,0,1.979477,0.8911209,-0.6724388,0.9952666,-0.03071996,0.09219162,0.001235266,356.4811,10.59007,359.816,2.184575,1.260567,-1.205198,0.9578443,-0.08670276,0.2724436,0.0281329,349.5472,31.71968,0.3874883,1.5,0,-1.64,1,0,0,0,0,0,0
0.2316261,1.5,0,-1.64,1,0,0,0,0,0,0,1.5,0,-1.64,1,0,0,0,0,0,0,1.979662,0.8909796,-0.6724416,0.9952713,-0.03067705,0.09215666,0.001101706,356.4875,10.58647,359.8013,2.179046,1.263378,-1.206812,0.9584229,-0.07260475,0.2720499,0.04629169,350.54,31.45661,2.860737,1.5,0,-1.64,1,0,0,0,0,0,0
0.2538977,1.5,0,-1.64,1,0,0,0,0,0,0,1.5,0,-1.64,1,0,0,0,0,0,0,1.979642,0.8909783,-0.6724876,0.9952714,-0.03060997,0.09217493,0.001295925,356.4931,10.58785,359.8242,2.17387,1.26605,-1.208818,0.9628475,-0.05015857,0.262245,0.04045301,353.2344,30.29542,2.978101,1.5,0,-1.64,1,0,0,0,0,0,0
0.2758771,1.5,0,-1.64,1,0,0,0,0,0,0,1.5,0,-1.64,1,0,0,0,0,0,0,1.979824,0.8908694,-0.672395,0.9952645,-0.03067683,0.09222795,0.001247977,356.486,10.59418,359.8178,2.168145,1.270557,-1.210879,0.9700171,-0.03076245,0.2386989,0.03381304,355.6515,27.53786,2.926767,1.5,0,-1.64,1,0,0,0,0,0,0
0.2995185,1.5,0,-1.64,1,0,0,0,0,0,0,1.5,0,-1.64,1,0,0,0,0,0,0,1.980036,0.8907452,-0.6723576,0.9952568,-0.03069376,0.09230471,0.001273514,356.4838,10.60295,359.8203,2.169053,1.27207,-1.214193,0.974622,-0.01453765,0.2118142,0.07096003,356.6521,24.30014,7.60748,1.5,0,-1.64,1,0,0,0,0,0,0
0.3203841,1.5,0,-1.64,1,0,0,0,0,0,0,1.5,0,-1.64,1,0,0,0,0,0,0,1.980147,0.8907295,-0.6722894,0.9952699,-0.03063808,0.09218201,0.001303263,356.4898,10.58866,359.8247,2.164149,1.274901,-1.215015,0.9787862,-0.01103707,0.1917279,0.07138818,357.1925,21.97453,7.797835,1.5,0,-1.64,1,0,0,0,0,0,0
0.3426819,1.5,0,-1.64,1,0,0,0,0,0,0,1.5,0,-1.64,1,0,0,0,0,0,0,1.980398,0.8905779,-0.6722476,0.9952675,-0.0306011,0.09221961,0.001373909,356.4933,10.59272,359.833,2.161256,1.276876,-1.215194,0.9819553,0.006590667,0.1728138,0.0765227,359.2262,19.90311,8.776215,1.5,0,-1.64,1,0,0,0,0,0,0
0.3647845,1.5,0,-1.64,1,0,0,0,0,0,0,1.5,0,-1.64,1,0,0,0,0,0,0,1.980481,0.8905783,-0.6722317,0.9952729,-0.03064604,0.09214657,0.001329828,356.4886,10.58449,359.8278,2.159722,1.277532,-1.214204,0.9849733,0.01945902,0.1518314,0.07997712,0.8048693,17.59232,9.408699,1.5,0,-1.64,1,0,0,0,0,0,0
0.3871668,1.5,0,-1.64,1,0,0,0,0,0,0,1.5,0,-1.64,1,0,0,0,0,0,0,1.98059,0.8905113,-0.6722336,0.99528,-0.03057767,0.09209342,0.001215044,356.4976,10.57871,359.8156,2.160192,1.277004,-1.212177,0.984598,0.02374699,0.1501585,0.08634402,1.193666,17.44904,10.20662,1.5,0,-1.64,1,0,0,0,0,0,0
0.4092665,1.5,0,-1.64,1,0,0,0,0,0,0,1.5,0,-1.64,1,0,0,0,0,0,0,1.980479,0.8905612,-0.6722449,0.9952716,-0.03062292,0.09216803,0.001352358,356.491,10.58687,359.8305,2.162438,1.275698,-1.210068,0.9824505,0.02826712,0.1569657,0.09671468,1.442878,18.29981,11.47684,1.5,0,-1.64,1,0,0,0,0,0,0
0.4314695,1.5,0,-1.64,1,0,0,0,0,0,0,1.5,0,-1.64,1,0,0,0,0,0,0,1.980095,0.8907441,-0.6723036,0.9952717,-0.03062845,0.0921663,0.001253694,356.4914,10.58702,359.8192,2.164176,1.274446,-1.208472,0.9811928,0.03181355,0.1605432,0.1023452,1.694413,18.76579,12.18964,1.5,0,-1.64,1,0,0,0,0,0,0
0.4549567,1.5,0,-1.64,1,0,0,0,0,0,0,1.5,0,-1.64,1,0,0,0,0,0,0,1.979815,0.8908895,-0.6724589,0.9952714,-0.03060495,0.09217556,0.001341159,356.4932,10.58776,359.8294,2.16484,1.273325,-1.206399,0.9815431,0.03336073,0.164408,0.09181636,2.022921,19.21284,11.03054,1.5,0,-1.64,1,0,0,0,0,0,0
0.4758176,1.5,0,-1.64,1,0,0,0,0,0,0,1.5,0,-1.64,1,0,0,0,0,0,0,1.979522,0.8910534,-0.6725065,0.995268,-0.03068713,0.09218442,0.001388577,356.4833,10.58868,359.8339,2.168373,1.271498,-1.203981,0.9811564,0.03413301,0.1681577,0.0888261,2.126508,19.64999,10.71431,1.5,0,-1.64,1,0,0,0,0,0,0
0.4986206,1.5,0,-1.64,1,0,0,0,0,0,0,1.5,0,-1.64,1,0,0,0,0,0,0,1.979915,0.8908085,-0.6723701,0.9952693,-0.03066892,0.09217826,0.00129479,356.4864,10.58828,359.8234,2.169611,1.27172,-1.202128,0.9801674,0.0455723,0.1666883,0.0970059,3.267486,19.64266,11.86996,1.5,0,-1.64,1,0,0,0,0,0,0
0.5205313,1.5,0,-1.64,1,0,0,0,0,0,0,1.5,0,-1.64,1,0,0,0,0,0,0,1.979889,0.8907591,-0.6723891,0.9952708,-0.03066184,0.09216412,0.001318299,356.4869,10.58657,359.8262,2.173085,1.271937,-1.200541,0.9790978,0.05705596,0.1544402,0.1194169,4.292097,18.47796,14.6061,1.5,0,-1.64,1,0,0,0,0,0,0
0.5427784,1.5,0,-1.64,1,0,0,0,0,0,0,1.5,0,-1.64,1,0,0,0,0,0,0,1.979675,0.8908991,-0.6724558,0.9952651,-0.03067203,0.09222122,0.001335963,356.4856,10.5931,359.8279,2.175228,1.271679,-1.198676,0.9820734,0.05416181,0.1417112,0.1118766,4.282458,16.93422,13.63589,1.5,0,-1.64,1,0,0,0,0,0,0
0.565479,1.5,0,-1.64,1,0,0,0,0,0,0,1.5,0,-1.64,1,0,0,0,0,0,0,1.979721,0.8909185,-0.6724331,0.9952711,-0.03060342,0.09217931,0.001362516,356.4931,10.58812,359.8318,2.175384,1.272465,-1.196345,0.9839922,0.05106553,0.1320561,0.1082256,4.123841,15.76193,13.12411,1.5,0,-1.64,1,0,0,0,0,0,0
0.5876834,1.5,0,-1.64,1,0,0,0,0,0,0,1.5,0,-1.64,1,0,0,0,0,0,0,1.979795,0.8908781,-0.672418,0.9952703,-0.03066461,0.09217014,0.001197252,356.4879,10.58768,359.8123,2.174193,1.275592,-1.194598,0.9853991,0.04590931,0.1181707,0.1136518,3.64747,14.1121,13.60999,1.5,0,-1.64,1,0,0,0,0,0,0
0.6112646,1.5,0,-1.64,1,0,0,0,0,0,0,1.5,0,-1.64,1,0,0,0,0,0,0,1.979908,0.8908129,-0.672415,0.995266,-0.03064306,0.09222028,0.001425207,356.4879,10.59265,359.8384,2.172781,1.278565,-1.192025,0.9883835,0.0401934,0.1113369,0.09532457,3.338032,13.18741,11.40366,1.5,0,-1.64,1,0,0,0,0,0,0
0.6319776,1.5,0,-1.64,1,0,0,0,0,0,0,1.5,0,-1.64,1,0,0,0,0,0,0,1.979832,0.8909147,-0.6724596,0.9952717,-0.0306865,0.09214568,0.001333312,356.4839,10.58441,359.8277,2.173006,1.281326,-1.189575,0.9899427,0.04038203,0.1044473,0.08644948,3.548474,12.3678,10.3663,1.5,0,-1.64,1,0,0,0,0,0,0
0.6540314,1.5,0,-1.64,1,0,0,0,0,0,0,1.5,0,-1.64,1,0,0,0,0,0,0,1.9798,0.8909426,-0.6724527,0.9952702,-0.03066288,0.09217001,0.001312945,356.4868,10.58727,359.8256,2.17212,1.28528,-1.187466,0.9918912,0.03480439,0.09766144,0.07350316,3.134926,11.48746,8.791608,1.5,0,-1.64,1,0,0,0,0,0,0
0.6765517,1.5,0,-1.64,1,0,0,0,0,0,0,1.5,0,-1.64,1,0,0,0,0,0,0,1.979829,0.8909535,-0.6723765,0.9952693,-0.03060161,0.09220029,0.001321978,356.4937,10.59067,359.8271,2.171898,1.288904,-1.186224,0.9932592,0.03190522,0.08836028,0.06790282,2.945182,10.37559,8.089185,1.5,0,-1.64,1,0,0,0,0,0,0
0.6993684,1.5,0,-1.64,1,0,0,0,0,0,0,1.5,0,-1.64,1,0,0,0,0,0,0,1.97975,0.890983,-0.6723637,0.9952667,-0.0306072,0.09222447,0.00140843,356.4922,10.59317,359.8369,2.172204,1.292538,-1.18544,0.9943334,0.02948371,0.08064581,0.06267345,2.781345,9.454648,7.443283,1.5,0,-1.64,1,0,0,0,0,0,0
0.7207235,1.5,0,-1.64,1,0,0,0,0,0,0,1.5,0,-1.64,1,0,0,0,0,0,0,1.979712,0.890934,-0.6723713,0.995266,-0.0307464,0.09218774,0.001349002,356.4769,10.58925,359.8287,2.172466,1.296816,-1.184596,0.9943666,0.02670719,0.07484921,0.07013776,2.44234,8.78576,8.257015,1.5,0,-1.64,1,0,0,0,0,0,0
0.7431073,1.5,0,-1.64,1,0,0,0,0,0,0,1.5,0,-1.64,1,0,0,0,0,0,0,1.979899,0.8908482,-0.6723415,0.9952703,-0.03064951,0.09217234,0.001395345,356.4875,10.58724,359.8351,2.173476,1.300104,-1.183485,0.9953125,0.01757389,0.05843535,0.07503006,1.502135,6.834445,8.711698,1.5,0,-1.64,1,0,0,0,0,0,0
0.7616322,1.5,0,-1.64,1,0,0,0,0,0,0,1.5,0,-1.64,1,0,0,0,0,0,0,1.979658,0.8910401,-0.6723537,0.9952746,-0.0306078,0.09213936,0.001430578,356.4919,10.58328,359.8397,2.174693,1.301398,-1.183093,0.9953746,0.012294,0.04124586,0.08589023,0.9963689,4.832022,9.905641,1.5,0,-1.64,1,0,0,0,0,0,0
